time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
1325.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5354.96,4984.34,0.00,0.00,0.00,0.00,
1446.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5189.32,4963.14,0.00,0.00,0.00,0.00,
1568.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5371.33,5084.99,0.00,0.00,0.00,0.00,
1690.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5455.12,5194.88,0.00,0.00,0.00,0.00,
1812.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5495.41,5176.32,0.00,0.00,0.00,0.00,
1935.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5447.05,5084.02,0.00,0.00,0.00,0.00,
2057.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5408.70,5354.17,0.00,0.00,0.00,0.00,
2180.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,4010.25,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
784.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
900.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1016.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6390.55,7000.00,0.00,0.00,0.00,0.00,
1133.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4064.24,6043.98,0.00,0.00,0.00,0.00,
1250.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5354.96,4984.34,0.00,0.00,0.00,0.00,
1368.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5189.32,4963.14,0.00,0.00,0.00,0.00,
1486.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5371.33,5084.99,0.00,0.00,0.00,0.00,
1603.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5455.12,5194.88,0.00,0.00,0.00,0.00,
1719.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5495.41,5176.32,0.00,0.00,0.00,0.00,
1836.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5447.05,5084.02,0.00,0.00,0.00,0.00,
2046.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5408.70,5354.17,0.00,0.00,0.00,0.00,
2161.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,4010.25,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
794.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
910.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1027.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6390.55,7000.00,0.00,0.00,0.00,0.00,
1145.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4064.24,6043.98,0.00,0.00,0.00,0.00,
1262.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5354.96,4984.34,0.00,0.00,0.00,0.00,
1380.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5189.32,4963.14,0.00,0.00,0.00,0.00,
1516.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5371.33,5084.99,0.00,0.00,0.00,0.00,
1633.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5455.12,5194.88,0.00,0.00,0.00,0.00,
1751.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5495.41,5176.32,0.00,0.00,0.00,0.00,
1868.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5447.05,5084.02,0.00,0.00,0.00,0.00,
1984.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5408.70,5354.17,0.00,0.00,0.00,0.00,
2100.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,4010.25,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
805.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
921.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1036.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6390.55,7000.00,0.00,0.00,0.00,0.00,
1152.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4064.24,6043.98,0.00,0.00,0.00,0.00,
1304.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5354.96,4984.34,0.00,0.00,0.00,0.00,
1419.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5189.32,4963.14,0.00,0.00,0.00,0.00,
1535.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5371.33,5084.99,0.00,0.00,0.00,0.00,
1652.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5455.12,5194.88,0.00,0.00,0.00,0.00,
1768.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5495.41,5176.32,0.00,0.00,0.00,0.00,
1886.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5447.05,5084.02,0.00,0.00,0.00,0.00,
2003.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5408.70,5354.17,0.00,0.00,0.00,0.00,
2119.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,4010.25,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
788.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
904.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1020.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6390.55,7000.00,0.00,0.00,0.00,0.00,
1136.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4064.24,6043.98,0.00,0.00,0.00,0.00,
1252.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5354.96,4984.34,0.00,0.00,0.00,0.00,
1367.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5189.32,4963.14,0.00,0.00,0.00,0.00,
1484.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5371.33,5084.99,0.00,0.00,0.00,0.00,
1602.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5455.12,5194.88,0.00,0.00,0.00,0.00,
1719.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5495.41,5176.32,0.00,0.00,0.00,0.00,
1876.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5447.05,5084.02,0.00,0.00,0.00,0.00,
1992.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5408.70,5354.17,0.00,0.00,0.00,0.00,
2108.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,4010.25,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
795.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
911.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1027.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6390.55,7000.00,0.00,0.00,0.00,0.00,
1142.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4064.24,6043.98,0.00,0.00,0.00,0.00,
1258.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5354.96,4984.34,0.00,0.00,0.00,0.00,
1374.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5189.32,4963.14,0.00,0.00,0.00,0.00,
1491.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5371.33,5084.99,0.00,0.00,0.00,0.00,
1688.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5455.12,5194.88,0.00,0.00,0.00,0.00,
1805.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5495.41,5176.32,0.00,0.00,0.00,0.00,
1923.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5447.05,5084.02,0.00,0.00,0.00,0.00,
2041.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5408.70,5354.17,0.00,0.00,0.00,0.00,
2158.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,4010.25,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
846.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1007.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1127.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6390.55,7000.00,0.00,0.00,0.00,0.00,
1246.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4064.24,6043.98,0.00,0.00,0.00,0.00,
1367.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5354.96,4984.34,0.00,0.00,0.00,0.00,
1489.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5189.32,4963.14,0.00,0.00,0.00,0.00,
1611.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5371.33,5084.99,0.00,0.00,0.00,0.00,
1733.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5455.12,5194.88,0.00,0.00,0.00,0.00,
1854.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5495.41,5176.32,0.00,0.00,0.00,0.00,
1974.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5447.05,5084.02,0.00,0.00,0.00,0.00,
2095.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5408.70,5354.17,0.00,0.00,0.00,0.00,
2275.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,4010.25,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
792.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
912.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1033.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6390.55,7000.00,0.00,0.00,0.00,0.00,
1154.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4064.24,6043.98,0.00,0.00,0.00,0.00,
1275.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5354.96,4984.34,0.00,0.00,0.00,0.00,
1397.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5189.32,4963.14,0.00,0.00,0.00,0.00,
1519.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5371.33,5084.99,0.00,0.00,0.00,0.00,
1641.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5455.12,5194.88,0.00,0.00,0.00,0.00,
1779.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5495.41,5176.32,0.00,0.00,0.00,0.00,
1896.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5447.05,5084.02,0.00,0.00,0.00,0.00,
2014.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5408.70,5354.17,0.00,0.00,0.00,0.00,
2131.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,4010.25,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
813.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
928.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1044.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6390.55,7000.00,0.00,0.00,0.00,0.00,
1160.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4064.24,6043.98,0.00,0.00,0.00,0.00,
1277.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5354.96,4984.34,0.00,0.00,0.00,0.00,
1512.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5189.32,4963.14,0.00,0.00,0.00,0.00,
1733.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5371.33,5084.99,0.00,0.00,0.00,0.00,
2061.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5455.12,5194.88,0.00,0.00,0.00,0.00,
2284.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5495.41,5176.32,0.00,0.00,0.00,0.00,
2612.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5447.05,5084.02,0.00,0.00,0.00,0.00,
2837.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5408.70,5354.17,0.00,0.00,0.00,0.00,
2953.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,4010.25,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
846.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
961.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1076.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6390.55,7000.00,0.00,0.00,0.00,0.00,
1193.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4064.24,6043.98,0.00,0.00,0.00,0.00,
1309.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5354.96,4984.34,0.00,0.00,0.00,0.00,
1425.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5189.32,4963.14,0.00,0.00,0.00,0.00,
1541.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5371.33,5084.99,0.00,0.00,0.00,0.00,
1659.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5455.12,5194.88,0.00,0.00,0.00,0.00,
1776.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5495.41,5176.32,0.00,0.00,0.00,0.00,
1946.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5447.05,5084.02,0.00,0.00,0.00,0.00,
2060.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5408.70,5354.17,0.00,0.00,0.00,0.00,
2176.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,4010.25,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
846.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
961.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1076.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6390.55,7000.00,0.00,0.00,0.00,0.00,
1191.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4064.24,6043.98,0.00,0.00,0.00,0.00,
1309.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5354.96,4984.34,0.00,0.00,0.00,0.00,
1426.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5189.32,4963.14,0.00,0.00,0.00,0.00,
1542.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5371.33,5084.99,0.00,0.00,0.00,0.00,
1724.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5455.12,5194.88,0.00,0.00,0.00,0.00,
1838.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5495.41,5176.32,0.00,0.00,0.00,0.00,
1953.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5447.05,5084.02,0.00,0.00,0.00,0.00,
2069.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5408.70,5354.17,0.00,0.00,0.00,0.00,
2207.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,4010.25,0.00,0.00,0.00,0.00,
635938.00,1250.00,1.51,49.59,31.83,60.57,-118.97,nan,nan,nan,nan,nan,7000.00,7000.00,1.00,0.00,534.00,0.00,
636078.00,1500.00,1.51,49.62,31.84,60.65,-117.66,1.51,49.01,31.56,60.74,-199.92,7000.00,7000.00,1.00,0.00,67.00,130.00,
636219.00,1750.00,1.25,49.60,31.82,60.64,-173.11,1.51,49.00,31.64,60.74,-199.92,6273.23,7000.00,1.00,0.00,3873.00,76.00,
636361.00,2000.00,1.30,49.44,31.75,60.66,-199.92,1.39,49.28,31.55,60.82,-199.92,4071.70,6408.16,1.00,0.00,609.00,1536.00,
636492.00,2250.00,1.31,49.22,31.71,60.65,-199.92,1.28,49.73,31.52,61.02,-199.93,5377.32,4952.50,1.00,0.00,545.00,2206.00,
636622.00,2500.00,1.26,49.09,31.71,60.72,-199.92,1.26,50.34,31.49,61.29,-199.93,5109.28,4890.07,1.00,0.00,404.00,1862.00,
636753.00,2750.00,1.27,49.01,31.69,60.65,-199.92,1.26,50.96,31.43,61.62,-199.93,5312.42,5011.83,1.00,0.00,372.00,1701.00,
636883.00,3000.00,1.28,48.87,31.67,60.65,-199.92,1.26,51.39,31.32,61.94,-199.92,5435.14,5106.56,1.00,0.00,420.00,1561.00,
637130.00,3250.00,1.28,48.82,31.70,60.68,-199.92,1.26,51.60,31.24,62.28,-199.92,5473.08,5097.12,1.00,0.00,353.00,1518.00,
637259.00,3500.00,1.24,48.81,31.59,60.70,-199.92,1.25,51.72,31.19,62.64,-199.92,5383.87,4985.58,1.00,0.00,328.00,1446.00,
637390.00,3750.00,1.21,48.90,31.64,60.70,-199.92,1.35,51.71,31.12,63.00,-199.92,5315.84,5610.42,1.00,0.00,153.00,1626.00,
637521.00,4000.00,nan,nan,nan,nan,nan,1.51,51.80,31.12,63.46,-199.93,5300.00,5073.98,1.00,0.00,0.00,1736.00,
866276.00,1250.00,1.51,56.15,34.14,61.01,-52.67,nan,nan,nan,nan,nan,7000.00,7000.00,2.00,0.00,432.00,0.00,
866405.00,1500.00,1.51,56.14,34.07,61.01,-52.48,1.51,57.31,34.08,60.84,-199.92,7000.00,7000.00,2.00,0.00,137.00,65.00,
866533.00,1750.00,1.27,56.38,34.17,60.93,-115.77,1.51,57.22,34.06,60.84,-199.92,6200.29,7000.00,2.00,0.00,3816.00,110.00,
866693.00,2000.00,1.29,56.76,34.19,60.87,-188.37,1.40,56.71,34.07,60.92,-199.93,4056.45,6802.90,2.00,0.00,670.00,1660.00,
866821.00,2250.00,1.32,56.82,34.19,60.88,-199.55,1.29,55.77,33.91,61.06,-199.93,5408.47,4938.14,2.00,0.00,451.00,2236.00,
866950.00,2500.00,1.28,56.84,34.17,60.88,-199.92,1.30,55.54,33.71,61.27,-199.93,5078.49,4880.32,2.00,0.00,503.00,1729.00,
867080.00,2750.00,1.28,56.96,34.15,60.83,-199.92,1.29,55.69,33.47,61.56,-199.93,5273.45,4987.40,2.00,0.00,454.00,1746.00,
867211.00,3000.00,1.30,57.04,34.11,60.81,-199.92,1.29,56.36,33.19,61.87,-199.92,5436.00,5088.20,2.00,0.00,380.00,1565.00,
867342.00,3250.00,1.30,57.19,34.11,60.88,-199.92,1.29,56.76,32.94,62.20,-199.92,5469.30,5078.23,2.00,0.00,386.00,1559.00,
867473.00,3500.00,1.26,57.29,34.09,60.83,-199.92,1.27,56.79,32.77,62.59,-199.92,5340.93,4919.98,2.00,0.00,358.00,1416.00,
867605.00,3750.00,1.23,57.38,34.10,60.86,-199.92,1.30,57.00,32.65,62.97,-199.92,5245.97,5598.61,2.00,0.00,90.00,1541.00,
867736.00,4000.00,nan,nan,nan,nan,nan,1.50,57.33,32.52,63.47,-199.93,5300.00,6051.17,2.00,0.00,0.00,1679.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
901.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1029.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1158.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6200.29,7000.00,0.00,0.00,0.00,0.00,
1287.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4056.45,6802.90,0.00,0.00,0.00,0.00,
1416.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5408.47,4938.14,0.00,0.00,0.00,0.00,
1545.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5078.49,4880.32,0.00,0.00,0.00,0.00,
1675.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5273.45,4987.40,0.00,0.00,0.00,0.00,
1805.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5436.00,5088.20,0.00,0.00,0.00,0.00,
1936.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5469.30,5078.23,0.00,0.00,0.00,0.00,
2109.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5340.93,4919.98,0.00,0.00,0.00,0.00,
2238.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5245.97,5598.61,0.00,0.00,0.00,0.00,
2366.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,6051.17,0.00,0.00,0.00,0.00,
