OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C), Air Temperature (C), Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle, burning
186864.00,2019-06-17 19:04:26.864,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.18,48.96,71.42,-96.32,38.53,-0.42,-0.01,17.00,7000.00,-41.00,0.00
186964.00,2019-06-17 19:04:26.964,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.19,48.96,71.42,-96.02,38.53,-0.43,0.01,17.00,7000.00,-41.00,0.00
187064.00,2019-06-17 19:04:27.064,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.20,48.96,71.42,-96.02,38.53,-0.43,-0.00,17.00,7000.00,-41.00,0.00
187164.00,2019-06-17 19:04:27.164,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.22,48.99,71.40,-96.02,38.54,-0.41,0.01,17.00,7000.00,-41.00,0.00
187264.00,2019-06-17 19:04:27.264,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.22,48.99,71.40,-95.83,38.54,-0.43,0.01,17.00,7000.00,-41.00,0.00
187364.00,2019-06-17 19:04:27.364,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.19,49.03,71.30,-95.83,38.54,-0.41,0.01,17.00,7000.00,-41.00,0.00
187464.00,2019-06-17 19:04:27.464,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.23,49.03,71.30,-95.42,38.54,-0.42,0.00,17.00,7000.00,-41.00,0.00
187564.00,2019-06-17 19:04:27.564,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.22,49.03,71.30,-95.42,38.48,-0.43,0.01,17.00,7000.00,-41.00,0.00
187664.00,2019-06-17 19:04:27.664,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.19,48.92,71.33,-95.42,38.48,-0.41,0.01,17.00,7000.00,-41.00,0.00
187764.00,2019-06-17 19:04:27.764,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.24,48.92,71.33,-95.17,38.48,-0.43,0.01,17.00,7000.00,-41.00,0.00
187864.00,2019-06-17 19:04:27.864,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.19,48.90,71.25,-95.17,38.48,-0.38,0.02,17.00,7000.00,-41.00,0.00
187964.00,2019-06-17 19:04:27.964,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.22,48.90,71.25,-95.17,38.41,-0.42,0.02,17.00,7000.00,-41.00,0.00
188064.00,2019-06-17 19:04:28.064,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.19,48.90,71.25,-94.94,38.41,-0.41,-0.00,17.00,7000.00,-41.00,0.00
188164.00,2019-06-17 19:04:28.164,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.20,48.90,71.39,-94.94,38.41,-0.41,0.01,17.00,7000.00,-41.00,0.00
188264.00,2019-06-17 19:04:28.264,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.20,48.90,71.39,-94.70,38.41,-0.43,0.01,17.00,7000.00,-41.00,0.00
188364.00,2019-06-17 19:04:28.364,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.21,48.90,71.39,-94.70,38.38,-0.40,0.01,17.00,7000.00,-41.00,0.00
188464.00,2019-06-17 19:04:28.464,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.23,48.96,71.40,-94.70,38.38,-0.44,0.01,17.00,7000.00,-41.00,0.00
188564.00,2019-06-17 19:04:28.564,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.18,48.96,71.40,-94.45,38.38,-0.42,0.02,17.00,7000.00,-41.00,0.00
188664.00,2019-06-17 19:04:28.664,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.19,48.88,71.32,-94.45,38.38,-0.41,0.01,17.00,7000.00,-41.00,0.00
188764.00,2019-06-17 19:04:28.764,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.24,48.88,71.32,-94.07,38.41,-0.43,0.02,17.00,7000.00,-41.00,0.00
188864.00,2019-06-17 19:04:28.864,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.23,48.88,71.32,-94.07,38.41,-0.41,0.01,17.00,7000.00,-41.00,0.00
188964.00,2019-06-17 19:04:28.964,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.20,48.88,71.30,-94.07,38.41,-0.43,-0.01,17.00,7000.00,-41.00,0.00
189064.00,2019-06-17 19:04:29.064,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.20,48.88,71.30,-93.81,38.41,-0.38,0.01,17.00,7000.00,-41.00,0.00
189164.00,2019-06-17 19:04:29.164,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.24,48.88,71.25,-93.81,38.41,-0.45,0.00,17.00,7000.00,-41.00,0.00
189264.00,2019-06-17 19:04:29.264,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.24,48.88,71.25,-93.81,38.41,-0.42,0.01,17.00,7000.00,-41.00,0.00
189364.00,2019-06-17 19:04:29.364,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.19,48.88,71.25,-93.63,38.41,-0.41,0.01,17.00,7000.00,-41.00,0.00
189464.00,2019-06-17 19:04:29.464,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.20,48.90,71.30,-93.63,38.41,-0.42,0.01,17.00,7000.00,-41.00,0.00
189564.00,2019-06-17 19:04:29.564,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.21,48.90,71.30,-93.38,38.44,-0.39,0.00,17.00,7000.00,-41.00,0.00
189664.00,2019-06-17 19:04:29.664,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.23,48.90,71.30,-93.38,38.44,-0.44,0.01,17.00,7000.00,-41.00,0.00
189764.00,2019-06-17 19:04:29.764,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.17,48.90,71.32,-93.38,38.44,-0.42,0.01,17.00,7000.00,-41.00,0.00
189864.00,2019-06-17 19:04:29.864,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.19,48.90,71.32,-93.05,38.44,-0.41,0.01,17.00,7000.00,-41.00,0.00
189964.00,2019-06-17 19:04:29.964,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.20,48.94,71.27,-93.05,38.36,-0.40,0.02,17.00,7000.00,-41.00,0.00
190064.00,2019-06-17 19:04:30.064,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.23,48.94,71.27,-92.78,38.36,-0.42,0.01,17.00,7000.00,-41.00,0.00
190164.00,2019-06-17 19:04:30.164,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.22,48.94,71.27,-92.78,38.36,-0.43,0.01,17.00,7000.00,-41.00,0.00
190264.00,2019-06-17 19:04:30.264,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.20,48.86,71.27,-92.78,38.36,-0.38,0.01,17.00,7000.00,-41.00,0.00
190364.00,2019-06-17 19:04:30.364,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.24,48.86,71.27,-92.56,38.40,-0.42,0.00,17.00,7000.00,-41.00,0.00
190464.00,2019-06-17 19:04:30.464,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.19,48.96,71.27,-92.56,38.40,-0.42,0.01,17.00,7000.00,-41.00,0.00
190564.00,2019-06-17 19:04:30.564,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.22,48.96,71.27,-92.56,38.40,-0.41,-0.03,17.00,7000.00,-41.00,0.00
190664.00,2019-06-17 19:04:30.664,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.20,48.96,71.27,-92.30,38.40,-0.41,0.01,17.00,7000.00,-41.00,0.00
190764.00,2019-06-17 19:04:30.764,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.22,48.81,71.35,-92.30,38.38,-0.40,0.01,17.00,7000.00,-41.00,0.00
190864.00,2019-06-17 19:04:30.864,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.23,48.81,71.35,-92.09,38.38,-0.44,0.01,17.00,7000.00,-41.00,0.00
190964.00,2019-06-17 19:04:30.964,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.20,48.81,71.35,-92.09,38.38,-0.44,0.01,17.00,7000.00,-41.00,0.00
191064.00,2019-06-17 19:04:31.064,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.21,48.83,71.33,-92.09,38.38,-0.40,0.01,17.00,7000.00,-41.00,0.00
191164.00,2019-06-17 19:04:31.164,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.23,48.83,71.33,-91.85,38.33,-0.42,0.01,17.00,7000.00,-41.00,0.00
191264.00,2019-06-17 19:04:31.264,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.18,48.88,71.32,-91.85,38.33,-0.41,-0.00,17.00,7000.00,-41.00,0.00
191364.00,2019-06-17 19:04:31.364,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.24,48.88,71.32,-91.60,38.33,-0.42,0.01,17.00,7000.00,-41.00,0.00
191464.00,2019-06-17 19:04:31.464,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.20,48.88,71.32,-91.60,38.33,-0.38,0.01,17.00,7000.00,-41.00,0.00
191564.00,2019-06-17 19:04:31.564,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.23,48.83,71.20,-91.60,38.34,-0.45,0.01,17.00,7000.00,-41.00,0.00
191664.00,2019-06-17 19:04:31.664,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.21,48.83,71.20,-91.46,38.34,-0.41,0.01,17.00,7000.00,-41.00,0.00
191764.00,2019-06-17 19:04:31.764,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.21,48.83,71.15,-91.46,38.34,-0.43,0.01,17.00,7000.00,-41.00,0.00
191864.00,2019-06-17 19:04:31.864,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.20,48.83,71.15,-91.46,38.34,-0.43,0.01,17.00,7000.00,-41.00,0.00
191964.00,2019-06-17 19:04:31.964,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.21,48.83,71.15,-91.21,38.30,-0.40,0.01,17.00,7000.00,-41.00,0.00
192064.00,2019-06-17 19:04:32.064,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.23,48.86,71.15,-91.21,38.30,-0.45,-0.02,17.00,7000.00,-41.00,0.00
192164.00,2019-06-17 19:04:32.164,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.18,48.86,71.15,-90.94,38.30,-0.40,0.01,17.00,7000.00,-41.00,0.00
192264.00,2019-06-17 19:04:32.264,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.24,48.86,71.15,-90.94,38.30,-0.41,0.01,17.00,7000.00,-41.00,0.00
192364.00,2019-06-17 19:04:32.364,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.20,48.77,71.20,-90.94,38.26,-0.40,0.01,17.00,7000.00,-41.00,0.00
192464.00,2019-06-17 19:04:32.464,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.18,48.77,71.20,-90.81,38.26,-0.40,0.01,17.00,7000.00,-41.00,0.00
192564.00,2019-06-17 19:04:32.564,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.24,48.85,71.17,-90.81,38.26,-0.41,0.01,17.00,7000.00,-41.00,0.00
192664.00,2019-06-17 19:04:32.664,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.17,48.85,71.17,-90.43,38.26,-0.38,-0.00,17.00,7000.00,-41.00,0.00
192764.00,2019-06-17 19:04:32.764,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.23,48.85,71.17,-90.43,38.30,-0.45,-0.00,17.00,7000.00,-41.00,0.00
192864.00,2019-06-17 19:04:32.864,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.22,48.77,71.27,-90.43,38.30,-0.41,0.01,17.00,7000.00,-41.00,0.00
192964.00,2019-06-17 19:04:32.964,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.19,48.77,71.27,-90.23,38.30,-0.41,0.00,17.00,7000.00,-41.00,0.00
193064.00,2019-06-17 19:04:33.064,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.23,48.79,71.19,-90.23,38.30,-0.45,0.01,17.00,7000.00,-41.00,0.00
193164.00,2019-06-17 19:04:33.164,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.18,48.79,71.19,-90.23,38.24,-0.40,0.01,17.00,7000.00,-41.00,0.00
193264.00,2019-06-17 19:04:33.264,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.24,48.79,71.19,-90.02,38.24,-0.43,0.01,17.00,7000.00,-41.00,0.00
193364.00,2019-06-17 19:04:33.364,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.20,48.73,71.14,-90.02,38.24,-0.41,0.02,17.00,7000.00,-41.00,0.00
193464.00,2019-06-17 19:04:33.464,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.21,48.73,71.14,-89.84,38.24,-0.41,0.01,17.00,7000.00,-41.00,0.00
193564.00,2019-06-17 19:04:33.564,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.23,48.73,71.14,-89.84,38.28,-0.42,0.02,17.00,7000.00,-41.00,0.00
193664.00,2019-06-17 19:04:33.664,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.18,48.74,71.09,-89.84,38.28,-0.40,0.01,17.00,7000.00,-41.00,0.00
193764.00,2019-06-17 19:04:33.764,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.21,48.74,71.09,-89.58,38.28,-0.42,0.01,17.00,7000.00,-41.00,0.00
193864.00,2019-06-17 19:04:33.864,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.19,48.74,71.15,-89.58,38.28,-0.39,0.01,17.00,7000.00,-41.00,0.00
193964.00,2019-06-17 19:04:33.964,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.21,48.74,71.15,-89.40,38.23,-0.40,-0.02,17.00,7000.00,-41.00,0.00
194064.00,2019-06-17 19:04:34.064,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.23,48.74,71.15,-89.40,38.23,-0.42,0.01,17.00,7000.00,-41.00,0.00
194164.00,2019-06-17 19:04:34.164,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.23,48.70,71.06,-89.40,38.23,-0.41,0.01,17.00,7000.00,-41.00,0.00
194264.00,2019-06-17 19:04:34.264,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.22,48.70,71.06,-89.18,38.23,-0.42,0.01,17.00,7000.00,-41.00,0.00
194364.00,2019-06-17 19:04:34.364,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.19,48.78,71.06,-89.18,38.23,-0.39,0.02,17.00,7000.00,-41.00,0.00
194464.00,2019-06-17 19:04:34.464,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.20,48.78,71.06,-89.18,38.23,-0.44,0.01,17.00,7000.00,-41.00,0.00
194564.00,2019-06-17 19:04:34.564,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.19,48.78,71.06,-89.03,38.23,-0.42,0.01,17.00,7000.00,-41.00,0.00
194664.00,2019-06-17 19:04:34.664,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.24,48.74,71.01,-89.03,38.23,-0.42,0.01,17.00,7000.00,-41.00,0.00
194764.00,2019-06-17 19:04:34.764,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.23,48.74,71.01,-88.80,38.16,-0.43,0.01,17.00,7000.00,-41.00,0.00
194864.00,2019-06-17 19:04:34.864,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.18,48.74,71.01,-88.80,38.16,-0.41,0.01,17.00,7000.00,-41.00,0.00
194964.00,2019-06-17 19:04:34.964,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.24,48.73,71.13,-88.80,38.16,-0.44,0.01,17.00,7000.00,-41.00,0.00
195064.00,2019-06-17 19:04:35.064,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.19,48.73,71.13,-88.57,38.16,-0.40,0.02,17.00,7000.00,-41.00,0.00
195164.00,2019-06-17 19:04:35.164,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.23,48.84,70.98,-88.57,38.10,-0.43,0.01,17.00,7000.00,-41.00,0.00
195264.00,2019-06-17 19:04:35.264,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.22,48.84,70.98,-88.41,38.10,-0.41,0.01,17.00,7000.00,-41.00,0.00
195364.00,2019-06-17 19:04:35.364,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.19,48.84,70.98,-88.41,38.10,-0.41,0.01,17.00,7000.00,-41.00,0.00
195464.00,2019-06-17 19:04:35.464,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.24,48.72,71.14,-88.41,38.10,-0.42,0.02,17.00,7000.00,-41.00,0.00
195564.00,2019-06-17 19:04:35.564,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.19,48.72,71.14,-88.11,38.16,-0.40,0.01,17.00,7000.00,-41.00,0.00
195664.00,2019-06-17 19:04:35.664,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.24,48.73,71.06,-88.11,38.16,-0.42,0.01,17.00,7000.00,-41.00,0.00
195764.00,2019-06-17 19:04:35.764,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.21,48.73,71.06,-88.11,38.16,-0.39,0.01,17.00,7000.00,-41.00,0.00
195864.00,2019-06-17 19:04:35.864,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.22,48.73,71.06,-88.03,38.16,-0.42,0.01,17.00,7000.00,-41.00,0.00
195964.00,2019-06-17 19:04:35.964,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.17,48.69,71.02,-88.03,38.09,-0.42,0.02,17.00,7000.00,-41.00,0.00
196064.00,2019-06-17 19:04:36.064,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.18,48.69,71.02,-87.79,38.09,-0.40,0.00,17.00,7000.00,-41.00,0.00
196164.00,2019-06-17 19:04:36.164,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.22,48.69,71.02,-87.79,38.09,-0.42,0.01,17.00,7000.00,-41.00,0.00
196264.00,2019-06-17 19:04:36.264,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.19,48.74,71.05,-87.79,38.09,-0.39,0.01,17.00,7000.00,-41.00,0.00
196364.00,2019-06-17 19:04:36.364,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.23,48.74,71.05,-87.66,38.10,-0.44,0.01,17.00,7000.00,-41.00,0.00
196464.00,2019-06-17 19:04:36.464,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.22,48.63,71.03,-87.66,38.10,-0.42,0.01,17.00,7000.00,-41.00,0.00
196564.00,2019-06-17 19:04:36.564,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.20,48.63,71.03,-87.45,38.10,-0.41,0.02,17.00,7000.00,-41.00,0.00
196664.00,2019-06-17 19:04:36.664,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.24,48.63,71.03,-87.45,38.10,-0.40,0.01,17.00,7000.00,-41.00,0.00
196764.00,2019-06-17 19:04:36.764,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.19,48.69,70.97,-87.45,38.09,-0.40,0.01,17.00,7000.00,-41.00,0.00
196864.00,2019-06-17 19:04:36.864,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.23,48.69,70.97,-87.23,38.09,-0.43,0.02,17.00,7000.00,-41.00,0.00
196964.00,2019-06-17 19:04:36.964,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.21,48.68,70.91,-87.23,38.09,-0.38,0.01,17.00,7000.00,-41.00,0.00
197064.00,2019-06-17 19:04:37.064,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.24,48.68,70.91,-87.23,38.09,-0.41,0.01,17.00,7000.00,-41.00,0.00
197164.00,2019-06-17 19:04:37.164,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.19,48.68,70.91,-87.00,38.12,-0.45,0.01,17.00,7000.00,-41.00,0.00
197264.00,2019-06-17 19:04:37.264,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.23,48.73,70.97,-87.00,38.12,-0.41,0.01,17.00,7000.00,-41.00,0.00
197364.00,2019-06-17 19:04:37.364,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.22,48.73,70.97,-86.86,38.12,-0.42,0.01,17.00,7000.00,-41.00,0.00
197464.00,2019-06-17 19:04:37.464,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.20,48.73,70.97,-86.86,38.12,-0.39,0.02,17.00,7000.00,-41.00,0.00
197564.00,2019-06-17 19:04:37.564,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.24,48.66,70.96,-86.86,38.06,-0.42,0.01,17.00,7000.00,-41.00,0.00
197664.00,2019-06-17 19:04:37.664,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.18,48.66,70.96,-86.69,38.06,-0.41,0.02,17.00,7000.00,-41.00,0.00
197764.00,2019-06-17 19:04:37.764,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.23,48.68,70.97,-86.69,38.06,-0.40,0.01,17.00,7000.00,-41.00,0.00
197864.00,2019-06-17 19:04:37.864,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.20,48.68,70.97,-86.49,38.06,-0.41,0.01,17.00,7000.00,-41.00,0.00
197964.00,2019-06-17 19:04:37.964,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.21,48.68,70.97,-86.49,37.96,-0.39,0.01,17.00,7000.00,-41.00,0.00
198064.00,2019-06-17 19:04:38.064,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.23,48.71,70.94,-86.49,37.96,-0.42,0.01,17.00,7000.00,-41.00,0.00
198164.00,2019-06-17 19:04:38.164,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.18,48.71,70.94,-86.33,37.96,-0.39,0.01,17.00,7000.00,-41.00,0.00
198264.00,2019-06-17 19:04:38.264,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.24,48.74,70.94,-86.33,37.96,-0.41,0.01,17.00,7000.00,-41.00,0.00
198364.00,2019-06-17 19:04:38.364,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.19,48.74,70.94,-86.33,38.08,-0.42,0.02,17.00,7000.00,-41.00,0.00
198464.00,2019-06-17 19:04:38.464,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.22,48.74,70.94,-86.09,38.08,-0.41,0.01,17.00,7000.00,-41.00,0.00
198564.00,2019-06-17 19:04:38.564,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.21,48.64,70.96,-86.09,38.08,-0.42,0.01,17.00,7000.00,-41.00,0.00
198664.00,2019-06-17 19:04:38.664,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.20,48.64,70.96,-85.95,38.08,-0.37,0.02,17.00,7000.00,-41.00,0.00
198764.00,2019-06-17 19:04:38.764,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.24,48.64,70.96,-85.95,37.96,-0.44,0.00,17.00,7000.00,-41.00,0.00
198864.00,2019-06-17 19:04:38.864,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.19,48.66,70.95,-85.95,37.96,-0.40,0.01,17.00,7000.00,-41.00,0.00
198964.00,2019-06-17 19:04:38.964,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.20,48.66,70.95,-85.78,37.96,-0.41,0.00,17.00,7000.00,-41.00,0.00
199064.00,2019-06-17 19:04:39.064,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.24,48.64,70.91,-85.78,37.96,-0.41,0.01,17.00,7000.00,-41.00,0.00
199164.00,2019-06-17 19:04:39.164,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.19,48.64,70.91,-85.59,37.99,-0.40,0.01,17.00,7000.00,-41.00,0.00
199264.00,2019-06-17 19:04:39.264,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.23,48.64,70.91,-85.59,37.99,-0.42,0.01,17.00,7000.00,-41.00,0.00
199364.00,2019-06-17 19:04:39.364,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.20,48.66,70.88,-85.59,37.99,-0.39,0.02,17.00,7000.00,-41.00,0.00
199464.00,2019-06-17 19:04:39.464,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.22,48.66,70.88,-85.48,37.99,-0.41,0.01,17.00,7000.00,-41.00,0.00
199564.00,2019-06-17 19:04:39.564,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.23,48.64,70.90,-85.48,37.91,-0.42,0.02,17.00,7000.00,-41.00,0.00
199664.00,2019-06-17 19:04:39.664,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.22,48.64,70.90,-85.48,37.91,-0.41,0.00,17.00,7000.00,-41.00,0.00
199764.00,2019-06-17 19:04:39.764,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.22,48.64,70.90,-85.20,37.91,-0.44,0.01,17.00,7000.00,-41.00,0.00
199864.00,2019-06-17 19:04:39.864,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.20,48.69,70.90,-85.20,37.91,-0.40,0.01,17.00,7000.00,-41.00,0.00
199964.00,2019-06-17 19:04:39.964,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.24,48.69,70.90,-85.02,37.92,-0.43,0.01,17.00,7000.00,-41.00,0.00
200064.00,2019-06-17 19:04:40.064,0.00,197.91,0.00,1.51,0.00,1.00,1.00,65.62,3.58,12.19,48.69,70.90,-85.02,37.92,-0.42,0.01,17.00,7000.00,-41.00,0.00
