OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C), Air Temperature (C), Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle, burning
73853.00,1970-01-01 00:01:13.853,13.75,149.92,0.00,1.51,0.00,2.00,1.00,91.81,1.94,12.21,46.89,70.31,-139.15,36.75,-0.42,0.01,17.00,7446.23,-46.00,0.00
73953.00,1970-01-01 00:01:13.953,13.76,150.27,0.00,1.51,0.00,2.00,1.00,92.03,1.94,12.24,46.91,70.22,-139.15,36.75,-0.42,0.02,17.00,7446.23,-46.00,0.00
74053.00,1970-01-01 00:01:14.053,13.81,150.62,0.00,1.51,0.00,2.00,1.00,92.24,1.94,12.17,46.91,70.22,-137.94,36.74,-0.42,0.00,17.00,7446.23,-46.00,0.00
74153.00,1970-01-01 00:01:14.153,13.82,151.09,0.00,1.51,0.00,2.00,1.00,92.53,1.94,12.24,46.94,70.27,-137.94,36.74,-0.41,0.00,17.00,7446.23,-46.00,0.00
74253.00,1970-01-01 00:01:14.253,13.79,151.44,0.00,1.51,0.00,2.00,1.00,92.75,1.94,12.19,46.94,70.27,-136.84,36.74,-0.42,-0.00,17.00,7446.23,-46.00,0.00
74353.00,1970-01-01 00:01:14.353,13.72,151.79,0.00,1.51,0.00,2.00,1.00,92.96,1.94,12.23,46.94,70.27,-136.84,36.74,-0.38,0.00,17.00,7446.23,-46.00,0.00
74453.00,1970-01-01 00:01:14.453,13.67,152.15,0.00,1.51,0.00,2.00,1.00,93.18,1.94,12.22,46.91,70.37,-136.84,36.68,-0.43,0.02,17.00,7446.23,-46.00,0.00
74553.00,1970-01-01 00:01:14.553,13.75,152.61,0.00,1.51,0.00,2.00,1.00,93.46,1.94,12.19,46.91,70.37,-135.72,36.68,-0.43,0.01,17.00,7446.23,-46.00,0.00
74653.00,1970-01-01 00:01:14.653,13.75,152.96,0.00,1.51,0.00,2.00,1.00,93.68,1.94,12.24,46.91,70.37,-135.72,36.68,-0.40,0.00,17.00,7446.23,-46.00,0.00
74753.00,1970-01-01 00:01:14.753,13.69,153.32,0.00,1.51,0.00,2.00,1.00,93.89,1.94,12.19,46.91,70.31,-135.72,36.68,-0.42,0.01,17.00,7446.23,-46.00,0.00
74853.00,1970-01-01 00:01:14.853,13.61,153.67,0.00,1.51,0.00,2.00,1.00,94.11,1.94,12.22,46.91,70.31,-134.89,36.70,-0.42,-0.00,17.00,7446.23,-46.00,0.00
74953.00,1970-01-01 00:01:14.953,13.65,154.13,0.00,1.51,0.00,2.00,1.00,94.39,1.94,12.20,46.91,70.36,-134.89,36.70,-0.44,0.00,17.00,7446.23,-46.00,0.00
75053.00,1970-01-01 00:01:15.053,13.63,154.49,0.00,1.51,0.00,2.00,1.00,94.61,1.94,12.21,46.91,70.36,-133.70,36.70,-0.41,0.00,17.00,7446.23,-46.00,0.00
75153.00,1970-01-01 00:01:15.153,13.66,154.84,0.00,1.51,0.00,2.00,1.00,94.82,1.94,12.19,46.91,70.36,-133.70,36.70,-0.41,0.01,17.00,7446.23,-46.00,0.00
75253.00,1970-01-01 00:01:15.253,13.57,155.19,0.00,1.51,0.00,2.00,1.00,95.04,1.94,12.18,46.88,70.43,-133.70,36.75,-0.42,0.01,17.00,7446.23,-46.00,0.00
75353.00,1970-01-01 00:01:15.353,13.53,155.54,0.00,1.51,0.00,2.00,1.00,95.25,1.94,12.24,46.88,70.43,-132.75,36.75,-0.41,0.00,17.00,7446.23,-46.00,0.00
75453.00,1970-01-01 00:01:15.453,13.62,156.01,0.00,1.51,0.00,2.00,1.00,95.54,1.94,12.15,46.94,70.41,-132.75,36.75,-0.44,0.01,17.00,7446.23,-46.00,0.00
75553.00,1970-01-01 00:01:15.553,13.61,156.36,0.00,1.51,0.00,2.00,1.00,95.76,1.94,12.22,46.94,70.41,-131.78,36.75,-0.41,-0.00,17.00,7446.23,-46.00,0.00
75653.00,1970-01-01 00:01:15.653,13.54,156.71,0.00,1.51,0.00,2.00,1.00,95.97,1.94,12.22,46.94,70.41,-131.78,36.63,-0.44,0.01,17.00,7446.23,-46.00,0.00
75753.00,1970-01-01 00:01:15.753,13.45,157.06,0.00,1.51,0.00,2.00,1.00,96.19,1.94,12.17,46.89,70.41,-131.78,36.63,-0.41,0.00,17.00,7446.23,-46.00,0.00
75853.00,1970-01-01 00:01:15.853,13.50,157.41,0.00,1.51,0.00,2.00,1.00,96.40,1.94,12.24,46.89,70.41,-130.89,36.63,-0.41,0.01,17.00,7446.23,-46.00,0.00
75953.00,1970-01-01 00:01:15.953,13.50,157.88,0.00,1.51,0.00,2.00,1.00,96.69,1.94,12.18,46.89,70.41,-130.89,36.63,-0.42,0.00,17.00,7446.23,-46.00,0.00
76053.00,1970-01-01 00:01:16.053,13.53,158.23,0.00,1.51,0.00,2.00,1.00,96.90,1.94,12.21,46.93,70.41,-130.89,36.70,-0.41,-0.00,17.00,7446.23,-46.00,0.00
76153.00,1970-01-01 00:01:16.153,13.50,158.58,0.00,1.51,0.00,2.00,1.00,97.12,1.94,12.21,46.93,70.41,-129.84,36.70,-0.45,-0.00,17.00,7446.23,-46.00,0.00
76253.00,1970-01-01 00:01:16.253,13.37,158.93,0.00,1.51,0.00,2.00,1.00,97.33,1.94,12.21,46.93,70.37,-129.84,36.70,-0.43,0.01,17.00,7446.23,-46.00,0.00
76353.00,1970-01-01 00:01:16.353,13.41,159.28,0.00,1.51,0.00,2.00,1.00,97.55,1.94,12.18,46.93,70.37,-128.96,36.70,-0.42,0.01,17.00,7446.23,-46.00,0.00
76453.00,1970-01-01 00:01:16.453,13.49,159.75,0.00,1.51,0.00,2.00,1.00,97.84,1.94,12.18,46.93,70.37,-128.96,36.72,-0.42,0.00,17.00,7446.23,-46.00,0.00
76553.00,1970-01-01 00:01:16.553,13.42,160.10,0.00,1.51,0.00,2.00,1.00,98.05,1.94,12.24,46.87,70.48,-128.96,36.72,-0.40,0.01,17.00,7446.23,-46.00,0.00
76653.00,1970-01-01 00:01:16.653,13.39,160.45,0.00,1.51,0.00,2.00,1.00,98.27,1.94,12.14,46.87,70.48,-128.07,36.72,-0.43,0.01,17.00,7446.23,-46.00,0.00
76753.00,1970-01-01 00:01:16.753,13.30,160.81,0.00,1.51,0.00,2.00,1.00,98.48,1.94,12.22,46.91,70.43,-128.07,36.72,-0.39,0.02,17.00,7446.23,-46.00,0.00
76853.00,1970-01-01 00:01:16.853,13.36,161.16,0.00,1.51,0.00,2.00,1.00,98.70,1.94,12.22,46.91,70.43,-127.20,36.59,-0.45,0.01,17.00,7446.23,-46.00,0.00
76953.00,1970-01-01 00:01:16.953,13.40,161.51,0.00,1.51,0.00,2.00,1.00,98.91,1.94,12.15,46.91,70.43,-127.20,36.59,-0.42,0.00,17.00,7446.23,-46.00,0.00
77053.00,1970-01-01 00:01:17.053,13.40,161.98,0.00,1.51,0.00,2.00,1.00,99.20,1.94,12.24,46.77,70.46,-127.20,36.59,-0.41,0.00,17.00,7446.23,-46.00,0.00
77153.00,1970-01-01 00:01:17.153,13.26,162.33,0.00,1.51,0.00,2.00,1.00,99.41,1.94,12.19,46.77,70.46,-126.45,36.59,-0.43,0.00,17.00,7446.23,-46.00,0.00
77253.00,1970-01-01 00:01:17.253,13.23,162.68,0.00,1.51,0.00,2.00,1.00,99.63,1.94,12.19,46.82,70.53,-126.45,36.59,-0.40,0.01,17.00,7446.23,-46.00,0.00
77353.00,1970-01-01 00:01:17.353,13.31,163.03,0.00,1.51,0.00,2.00,1.00,99.84,1.94,12.21,46.82,70.53,-126.45,36.59,-0.44,0.02,17.00,7446.23,-46.00,0.00
77453.00,1970-01-01 00:01:17.453,13.31,163.38,0.00,1.51,0.00,2.00,1.00,100.06,1.94,12.21,46.82,70.53,-125.59,36.59,-0.42,0.00,17.00,7446.23,-46.00,0.00
77553.00,1970-01-01 00:01:17.553,13.26,163.73,0.00,1.51,0.00,2.00,1.00,100.27,1.94,12.17,46.86,70.52,-125.59,36.59,-0.41,0.02,17.00,7446.23,-46.00,0.00
77653.00,1970-01-01 00:01:17.653,13.22,164.08,0.00,1.51,0.00,2.00,1.00,100.49,1.94,12.18,46.86,70.52,-124.66,36.57,-0.42,0.01,17.00,7446.23,-46.00,0.00
77753.00,1970-01-01 00:01:17.753,13.15,164.55,0.00,1.51,0.00,2.00,1.00,100.77,1.94,12.24,46.86,70.52,-124.66,36.57,-0.41,0.01,17.00,7446.23,-46.00,0.00
77853.00,1970-01-01 00:01:17.853,13.21,164.90,0.00,1.51,0.00,2.00,1.00,100.99,1.94,12.13,46.82,70.44,-124.66,36.57,-0.43,0.02,17.00,7446.23,-46.00,0.00
77953.00,1970-01-01 00:01:17.953,13.30,165.25,0.00,1.51,0.00,2.00,1.00,101.20,1.94,12.22,46.82,70.44,-123.95,36.57,-0.39,0.00,17.00,7446.23,-46.00,0.00
78053.00,1970-01-01 00:01:18.053,13.14,165.60,0.00,1.51,0.00,2.00,1.00,101.42,1.94,12.22,46.82,70.46,-123.95,36.52,-0.44,0.01,17.00,7446.23,-46.00,0.00
78153.00,1970-01-01 00:01:18.153,13.10,165.96,0.00,1.51,0.00,2.00,1.00,101.63,1.94,12.15,46.82,70.46,-123.10,36.52,-0.41,-0.00,17.00,7446.23,-46.00,0.00
78253.00,1970-01-01 00:01:18.253,13.13,166.31,0.00,1.51,0.00,2.00,1.00,101.85,1.94,12.21,46.82,70.46,-123.10,36.52,-0.41,0.01,17.00,7446.23,-46.00,0.00
78353.00,1970-01-01 00:01:18.353,13.14,166.66,0.00,1.51,0.00,2.00,1.00,102.06,1.94,12.21,46.87,70.52,-123.10,36.52,-0.43,0.01,17.00,7446.23,-46.00,0.00
78453.00,1970-01-01 00:01:18.453,13.15,167.01,0.00,1.51,0.00,2.00,1.00,102.28,1.94,12.19,46.87,70.52,-122.34,36.54,-0.41,0.01,17.00,7446.23,-46.00,0.00
78553.00,1970-01-01 00:01:18.553,13.10,167.36,0.00,1.51,0.00,2.00,1.00,102.49,1.94,12.25,46.84,70.48,-122.34,36.54,-0.45,0.01,17.00,7446.23,-46.00,0.00
78653.00,1970-01-01 00:01:18.653,12.97,167.83,0.00,1.51,0.00,2.00,1.00,102.78,1.94,12.17,46.84,70.48,-122.34,36.54,-0.42,0.01,17.00,7446.23,-46.00,0.00
78753.00,1970-01-01 00:01:18.753,13.05,168.18,0.00,1.51,0.00,2.00,1.00,103.00,1.94,12.24,46.84,70.48,-121.65,36.54,-0.40,0.01,17.00,7446.23,-46.00,0.00
78853.00,1970-01-01 00:01:18.853,13.09,168.53,0.00,1.51,0.00,2.00,1.00,103.21,1.94,12.19,46.79,70.45,-121.65,36.55,-0.42,0.00,17.00,7446.23,-46.00,0.00
78953.00,1970-01-01 00:01:18.953,13.06,168.88,0.00,1.51,0.00,2.00,1.00,103.43,1.94,12.20,46.79,70.45,-120.93,36.55,-0.40,0.02,17.00,7446.23,-46.00,0.00
79053.00,1970-01-01 00:01:19.053,12.99,169.23,0.00,1.51,0.00,2.00,1.00,103.64,1.94,12.20,46.79,70.45,-120.93,36.55,-0.43,0.00,17.00,7446.23,-46.00,0.00
79153.00,1970-01-01 00:01:19.153,12.96,169.58,0.00,1.51,0.00,2.00,1.00,103.86,1.94,12.22,46.76,70.48,-120.93,36.55,-0.38,0.00,17.00,7446.23,-46.00,0.00
79253.00,1970-01-01 00:01:19.253,13.00,169.93,0.00,1.51,0.00,2.00,1.00,104.07,1.94,12.15,46.76,70.48,-120.21,36.50,-0.44,0.00,17.00,7446.23,-46.00,0.00
79353.00,1970-01-01 00:01:19.353,13.01,170.29,0.00,1.51,0.00,2.00,1.00,104.29,1.94,12.19,46.80,70.44,-120.21,36.50,-0.43,0.01,17.00,7446.23,-46.00,0.00
79453.00,1970-01-01 00:01:19.453,13.03,170.64,0.00,1.51,0.00,2.00,1.00,104.50,1.94,12.24,46.80,70.44,-119.47,36.50,-0.40,0.02,17.00,7446.23,-46.00,0.00
79553.00,1970-01-01 00:01:19.553,12.93,170.99,0.00,1.51,0.00,2.00,1.00,104.72,1.94,12.12,46.80,70.44,-119.47,36.50,-0.40,0.01,17.00,7446.23,-46.00,0.00
79653.00,1970-01-01 00:01:19.653,12.86,171.34,0.00,1.51,0.00,2.00,1.00,104.93,1.94,12.23,46.80,70.50,-119.47,36.39,-0.39,0.00,17.00,7446.23,-46.00,0.00
79753.00,1970-01-01 00:01:19.753,12.94,171.69,0.00,1.51,0.00,2.00,1.00,105.15,1.94,12.21,46.80,70.50,-118.76,36.39,-0.43,0.01,17.00,7446.23,-46.00,0.00
79853.00,1970-01-01 00:01:19.853,12.98,172.04,0.00,1.51,0.00,2.00,1.00,105.36,1.94,12.16,46.84,70.52,-118.76,36.39,-0.42,0.00,17.00,7446.23,-46.00,0.00
79953.00,1970-01-01 00:01:19.953,12.88,172.51,0.00,1.51,0.00,2.00,1.00,105.65,1.94,12.24,46.84,70.52,-118.76,36.39,-0.44,0.02,17.00,7446.23,-46.00,0.00
80053.00,1970-01-01 00:01:20.053,12.83,172.86,0.00,1.51,0.00,2.00,1.00,105.86,1.94,12.19,46.84,70.52,-118.08,36.50,-0.41,0.01,17.00,7446.23,-46.00,0.00
80153.00,1970-01-01 00:01:20.153,12.81,173.21,0.00,1.51,0.00,2.00,1.00,106.08,1.94,12.19,46.81,70.57,-118.08,36.50,-0.40,0.00,17.00,7446.23,-46.00,0.00
80253.00,1970-01-01 00:01:20.253,12.85,173.56,0.00,1.51,0.00,2.00,1.00,106.29,1.94,12.24,46.81,70.57,-117.56,36.50,-0.43,0.01,17.00,7446.23,-46.00,0.00
80353.00,1970-01-01 00:01:20.353,12.88,173.91,0.00,1.51,0.00,2.00,1.00,106.51,1.94,12.25,46.77,70.53,-117.56,36.50,-0.40,0.01,17.00,7446.23,-46.00,0.00
80453.00,1970-01-01 00:01:20.453,12.84,174.26,0.00,1.51,0.00,2.00,1.00,106.72,1.94,12.12,46.77,70.53,-117.56,36.41,-0.44,0.02,17.00,7446.23,-46.00,0.00
80553.00,1970-01-01 00:01:20.553,12.70,174.62,0.00,1.51,0.00,2.00,1.00,106.94,1.94,12.20,46.77,70.53,-116.91,36.41,-0.42,0.01,17.00,7446.23,-46.00,0.00
80653.00,1970-01-01 00:01:20.653,12.73,174.97,0.00,1.51,0.00,2.00,1.00,107.15,1.94,12.18,46.72,70.55,-116.91,36.41,-0.40,-0.01,17.00,7446.23,-46.00,0.00
80753.00,1970-01-01 00:01:20.753,12.78,175.32,0.00,1.51,0.00,2.00,1.00,107.37,1.94,12.15,46.72,70.55,-116.25,36.41,-0.43,-0.00,17.00,7446.23,-46.00,0.00
80853.00,1970-01-01 00:01:20.853,12.78,175.67,0.00,1.51,0.00,2.00,1.00,107.58,1.94,12.24,46.72,70.55,-116.25,36.44,-0.40,-0.01,17.00,7446.23,-46.00,0.00
80953.00,1970-01-01 00:01:20.953,12.77,176.02,0.00,1.51,0.00,2.00,1.00,107.80,1.94,12.19,46.76,70.53,-116.25,36.44,-0.44,0.02,17.00,7446.23,-46.00,0.00
81053.00,1970-01-01 00:01:21.053,12.67,176.37,0.00,1.51,0.00,2.00,1.00,108.01,1.94,12.19,46.76,70.53,-115.62,36.44,-0.41,-0.00,17.00,7446.23,-46.00,0.00
81153.00,1970-01-01 00:01:21.153,12.60,176.72,0.00,1.51,0.00,2.00,1.00,108.23,1.94,12.23,46.72,70.52,-115.62,36.44,-0.41,-0.00,17.00,7446.23,-46.00,0.00
81253.00,1970-01-01 00:01:21.253,12.67,177.07,0.00,1.51,0.00,2.00,1.00,108.44,1.94,12.22,46.72,70.52,-115.62,36.41,-0.41,0.01,17.00,7446.23,-46.00,0.00
81353.00,1970-01-01 00:01:21.353,12.75,177.42,0.00,1.51,0.00,2.00,1.00,108.66,1.94,12.16,46.72,70.52,-114.95,36.41,-0.41,0.00,17.00,7446.23,-46.00,0.00
81453.00,1970-01-01 00:01:21.453,12.71,177.78,0.00,1.51,0.00,2.00,1.00,108.87,1.94,12.19,46.76,70.53,-114.95,36.41,-0.43,0.02,17.00,7446.23,-46.00,0.00
81553.00,1970-01-01 00:01:21.553,12.58,178.13,0.00,1.51,0.00,2.00,1.00,109.09,1.94,12.24,46.76,70.53,-114.35,36.41,-0.40,-0.00,17.00,7446.23,-46.00,0.00
81653.00,1970-01-01 00:01:21.653,12.55,178.48,0.00,1.51,0.00,2.00,1.00,109.30,1.94,12.14,46.70,70.52,-114.35,36.43,-0.45,0.04,17.00,7446.23,-46.00,0.00
81753.00,1970-01-01 00:01:21.753,12.64,178.83,0.00,1.51,0.00,2.00,1.00,109.52,1.94,12.20,46.70,70.52,-114.35,36.43,-0.43,0.00,17.00,7446.23,-46.00,0.00
81853.00,1970-01-01 00:01:21.853,12.65,179.18,0.00,1.51,0.00,2.00,1.00,109.73,1.94,12.24,46.70,70.52,-113.79,36.43,-0.39,0.01,17.00,7446.23,-46.00,0.00
81953.00,1970-01-01 00:01:21.953,12.59,179.53,0.00,1.51,0.00,2.00,1.00,109.95,1.94,12.12,46.70,70.59,-113.79,36.43,-0.42,0.01,17.00,7446.23,-46.00,0.00
82053.00,1970-01-01 00:01:22.053,12.50,179.88,0.00,1.51,0.00,2.00,1.00,110.16,1.94,12.24,46.70,70.59,-113.23,36.39,-0.41,-0.01,17.00,7446.23,-46.00,0.00
82153.00,1970-01-01 00:01:22.153,12.45,180.23,0.00,1.51,0.00,2.00,1.00,110.38,1.94,12.18,46.72,70.45,-113.23,36.39,-0.44,0.00,17.00,7446.23,-46.00,0.00
82253.00,1970-01-01 00:01:22.253,12.58,180.58,0.00,1.51,0.00,2.00,1.00,110.59,1.94,12.18,46.72,70.45,-113.23,36.39,-0.41,0.01,17.00,7446.23,-46.00,0.00
82353.00,1970-01-01 00:01:22.353,12.61,180.94,0.00,1.51,0.00,2.00,1.00,110.81,1.94,12.20,46.72,70.45,-112.66,36.39,-0.40,0.01,17.00,7446.23,-46.00,0.00
82453.00,1970-01-01 00:01:22.453,12.52,181.29,0.00,1.51,0.00,2.00,1.00,111.02,1.94,12.22,46.67,70.55,-112.66,36.38,-0.42,0.01,17.00,7446.23,-46.00,0.00
82553.00,1970-01-01 00:01:22.553,12.43,181.64,0.00,1.51,0.00,2.00,1.00,111.24,1.94,12.15,46.67,70.55,-112.66,36.38,-0.41,0.01,17.00,7446.23,-46.00,0.00
82653.00,1970-01-01 00:01:22.653,12.42,181.87,0.00,1.51,0.00,2.00,1.00,111.38,1.94,12.24,46.67,70.55,-112.10,36.38,-0.43,0.03,17.00,7446.23,-46.00,0.00
82753.00,1970-01-01 00:01:22.753,12.46,182.22,0.00,1.51,0.00,2.00,1.00,111.60,1.94,12.12,46.67,70.51,-112.10,36.38,-0.39,0.01,17.00,7446.23,-46.00,0.00
82853.00,1970-01-01 00:01:22.853,12.47,182.57,0.00,1.51,0.00,2.00,1.00,111.81,1.94,12.12,46.67,70.51,-111.51,36.34,-0.45,0.01,17.00,7446.23,-46.00,0.00
82953.00,1970-01-01 00:01:22.953,12.49,182.93,0.00,1.51,0.00,2.00,1.00,112.03,1.94,12.20,46.70,70.46,-111.51,36.34,-0.42,-0.00,17.00,7446.23,-46.00,0.00
83053.00,1970-01-01 00:01:23.053,12.39,183.28,0.00,1.51,0.00,2.00,1.00,112.24,1.94,12.19,46.70,70.46,-111.51,36.34,-0.41,0.00,17.00,7446.23,-46.00,0.00
83153.00,1970-01-01 00:01:23.153,12.30,183.63,0.00,1.51,0.00,2.00,1.00,112.46,1.94,12.19,46.70,70.46,-111.11,36.34,-0.43,-0.01,17.00,7446.23,-46.00,0.00
83253.00,1970-01-01 00:01:23.253,12.38,183.98,0.00,1.51,0.00,2.00,1.00,112.67,1.94,12.23,46.66,70.46,-111.11,36.28,-0.40,0.00,17.00,7446.23,-46.00,0.00
83353.00,1970-01-01 00:01:23.353,12.43,184.33,0.00,1.51,0.00,2.00,1.00,112.89,1.94,12.15,46.66,70.46,-110.41,36.28,-0.45,0.01,17.00,7446.23,-46.00,0.00
83453.00,1970-01-01 00:01:23.453,12.36,184.68,0.00,1.51,0.00,2.00,1.00,113.10,1.94,12.20,46.67,70.50,-110.41,36.28,-0.41,0.01,17.00,7446.23,-46.00,0.00
83553.00,1970-01-01 00:01:23.553,12.32,185.03,0.00,1.51,0.00,2.00,1.00,113.32,1.94,12.24,46.67,70.50,-110.41,36.28,-0.41,0.03,17.00,7446.23,-46.00,0.00
83653.00,1970-01-01 00:01:23.653,12.25,185.38,0.00,1.51,0.00,2.00,1.00,113.53,1.94,12.12,46.67,70.50,-110.00,36.26,-0.43,0.01,17.00,7446.23,-46.00,0.00
83753.00,1970-01-01 00:01:23.753,12.31,185.73,0.00,1.51,0.00,2.00,1.00,113.75,1.94,12.24,46.65,70.53,-110.00,36.26,-0.40,0.02,17.00,7446.23,-46.00,0.00
83853.00,1970-01-01 00:01:23.853,12.34,186.09,0.00,1.51,0.00,2.00,1.00,113.96,1.94,12.20,46.65,70.53,-110.00,36.26,-0.43,0.00,17.00,7446.23,-46.00,0.00
83953.00,1970-01-01 00:01:23.953,12.31,186.44,0.00,1.51,0.00,2.00,1.00,114.18,1.94,12.16,46.65,70.53,-109.41,36.26,-0.37,0.00,17.00,7446.23,-46.00,0.00
84053.00,1970-01-01 00:01:24.053,12.24,186.79,0.00,1.51,0.00,2.00,1.00,114.39,1.94,12.23,46.65,70.52,-109.41,36.27,-0.43,0.01,17.00,7446.23,-46.00,0.00
84153.00,1970-01-01 00:01:24.153,12.18,187.02,0.00,1.51,0.00,2.00,1.00,114.54,1.94,12.19,46.65,70.52,-108.92,36.27,-0.41,0.00,17.00,7446.23,-46.00,0.00
84253.00,1970-01-01 00:01:24.253,12.22,187.37,0.00,1.51,0.00,2.00,1.00,114.75,1.94,12.19,46.67,70.48,-108.92,36.27,-0.39,0.01,17.00,7446.23,-46.00,0.00
84353.00,1970-01-01 00:01:24.353,12.23,187.72,0.00,1.51,0.00,2.00,1.00,114.97,1.94,12.19,46.67,70.48,-108.92,36.27,-0.43,-0.00,17.00,7446.23,-46.00,0.00
84453.00,1970-01-01 00:01:24.453,12.25,188.07,0.00,1.51,0.00,2.00,1.00,115.18,1.94,12.23,46.67,70.48,-108.45,36.26,-0.42,-0.00,17.00,7446.23,-46.00,0.00
84553.00,1970-01-01 00:01:24.553,12.21,188.43,0.00,1.51,0.00,2.00,1.00,115.40,1.94,12.14,46.67,70.51,-108.45,36.26,-0.44,0.00,17.00,7446.23,-46.00,0.00
84653.00,1970-01-01 00:01:24.653,12.14,188.78,0.00,1.51,0.00,2.00,1.00,115.61,1.94,12.21,46.67,70.51,-107.95,36.26,-0.42,0.01,17.00,7446.23,-46.00,0.00
84753.00,1970-01-01 00:01:24.753,12.10,189.13,0.00,1.51,0.00,2.00,1.00,115.83,1.94,12.24,46.63,70.51,-107.95,36.26,-0.40,0.01,17.00,7446.23,-46.00,0.00
84853.00,1970-01-01 00:01:24.853,12.17,189.48,0.00,1.51,0.00,2.00,1.00,116.04,1.94,12.11,46.63,70.51,-107.95,36.28,-0.41,0.00,17.00,7446.23,-46.00,0.00
84953.00,1970-01-01 00:01:24.953,12.21,189.83,0.00,1.51,0.00,2.00,1.00,116.26,1.94,12.24,46.63,70.51,-107.49,36.28,-0.40,0.00,17.00,7446.23,-46.00,0.00
85053.00,1970-01-01 00:01:25.053,12.16,190.06,0.00,1.51,0.00,2.00,1.00,116.40,1.94,12.20,46.63,70.48,-107.49,36.28,-0.42,0.02,17.00,7446.23,-46.00,0.00
85153.00,1970-01-01 00:01:25.153,12.02,190.42,0.00,1.51,0.00,2.00,1.00,116.61,1.94,12.15,46.63,70.48,-107.49,36.28,-0.38,0.00,17.00,7446.23,-46.00,0.00
85253.00,1970-01-01 00:01:25.253,12.08,190.77,0.00,1.51,0.00,2.00,1.00,116.83,1.94,12.22,46.58,70.48,-107.01,36.30,-0.43,-0.00,17.00,7446.23,-46.00,0.00
85353.00,1970-01-01 00:01:25.353,12.11,191.12,0.00,1.51,0.00,2.00,1.00,117.04,1.94,12.19,46.58,70.48,-107.01,36.30,-0.42,-0.00,17.00,7446.23,-46.00,0.00
85453.00,1970-01-01 00:01:25.453,15.95,191.70,0.00,1.51,0.00,2.00,1.00,117.40,1.94,12.19,46.58,70.48,-106.63,36.30,-0.40,0.00,17.00,7446.23,-46.00,0.00
85553.00,1970-01-01 00:01:25.553,14.34,192.05,0.00,1.51,0.00,2.00,1.00,117.62,1.94,12.19,46.67,70.53,-106.63,36.30,-0.43,0.01,17.00,7446.23,-46.00,0.00
85653.00,1970-01-01 00:01:25.653,13.34,192.41,0.00,1.51,0.00,2.00,1.00,117.83,1.94,12.23,46.67,70.53,-106.63,36.27,-0.39,0.01,17.00,7446.23,-46.00,0.00
85753.00,1970-01-01 00:01:25.753,12.90,192.64,0.00,1.51,0.00,2.00,1.00,117.98,1.94,12.14,46.67,70.53,-106.23,36.27,-0.44,-0.00,17.00,7446.23,-46.00,0.00
85853.00,1970-01-01 00:01:25.853,12.56,192.99,0.00,1.51,0.00,2.00,1.00,118.19,1.94,12.21,46.65,70.50,-106.23,36.27,-0.39,0.02,17.00,7446.23,-46.00,0.00
85953.00,1970-01-01 00:01:25.953,12.40,193.34,0.00,1.51,0.00,2.00,1.00,118.41,1.94,12.24,46.65,70.50,-105.71,36.27,-0.40,0.02,17.00,7446.23,-46.00,0.00
86053.00,1970-01-01 00:01:26.053,12.21,193.69,0.00,1.51,0.00,2.00,1.00,118.62,1.94,12.12,46.60,70.52,-105.71,36.21,-0.40,0.01,17.00,7446.23,-46.00,0.00
86153.00,1970-01-01 00:01:26.153,12.03,194.04,0.00,1.51,0.00,2.00,1.00,118.84,1.94,12.24,46.60,70.52,-105.71,36.21,-0.40,0.01,17.00,7446.23,-46.00,0.00
86253.00,1970-01-01 00:01:26.253,11.95,194.39,0.00,1.51,0.00,2.00,1.00,119.05,1.94,12.21,46.60,70.52,-105.25,36.21,-0.42,0.01,17.00,7446.23,-46.00,0.00
86353.00,1970-01-01 00:01:26.353,11.98,194.63,0.00,1.51,0.00,2.00,1.00,119.19,1.94,12.17,46.69,70.46,-105.25,36.21,-0.38,-0.01,17.00,7446.23,-46.00,0.00
86453.00,1970-01-01 00:01:26.453,11.95,194.98,0.00,1.51,0.00,2.00,1.00,119.41,1.94,12.23,46.69,70.46,-105.25,36.25,-0.42,0.01,17.00,7446.23,-46.00,0.00
86553.00,1970-01-01 00:01:26.553,11.93,195.33,0.00,1.51,0.00,2.00,1.00,119.62,1.94,12.18,46.54,70.44,-104.73,36.25,-0.42,0.00,17.00,7446.23,-46.00,0.00
86653.00,1970-01-01 00:01:26.653,11.92,195.68,0.00,1.51,0.00,2.00,1.00,119.84,1.94,12.18,46.54,70.44,-104.73,36.25,-0.40,0.00,17.00,7446.23,-46.00,0.00
86753.00,1970-01-01 00:01:26.753,11.78,196.03,0.00,1.51,0.00,2.00,1.00,120.05,1.94,12.19,46.54,70.44,-104.41,36.25,-0.42,0.01,17.00,7446.23,-46.00,0.00
86853.00,1970-01-01 00:01:26.853,11.81,196.27,0.00,1.51,0.00,2.00,1.00,120.20,1.94,12.23,46.59,70.50,-104.41,36.23,-0.39,0.01,17.00,7446.23,-46.00,0.00
86953.00,1970-01-01 00:01:26.953,11.86,196.62,0.00,1.51,0.00,2.00,1.00,120.41,1.94,12.24,46.59,70.50,-104.41,36.23,-0.44,0.01,17.00,7446.23,-46.00,0.00
