OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C), Air Temperature (C), Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle, burning
440325.00,2019-06-17 18:53:44.325,0.00,384.81,0.00,1.51,0.00,1.00,1.00,10.83,42.23,12.10,48.43,68.98,-199.92,31.06,1.32,4.81,17.00,5906.83,-106.00,0.00
440425.00,2019-06-17 18:53:44.425,0.00,384.81,0.00,1.51,0.00,1.00,1.00,10.83,42.23,12.17,48.43,68.98,-199.92,31.06,1.28,4.98,17.00,5906.83,-106.00,0.00
440525.00,2019-06-17 18:53:44.525,0.00,384.81,0.00,1.51,0.00,1.00,1.00,10.83,42.23,12.25,48.43,69.03,-199.92,31.06,1.31,4.88,17.00,5906.83,-106.00,0.00
440625.00,2019-06-17 18:53:44.625,0.00,384.81,0.00,1.51,0.00,1.00,1.00,10.83,42.23,12.05,48.30,69.03,-199.92,31.11,1.33,4.95,17.00,5906.83,-106.00,0.00
440725.00,2019-06-17 18:53:44.725,0.00,384.81,0.00,1.51,0.00,1.00,1.00,10.83,42.23,12.22,48.30,68.98,-199.92,31.11,1.30,4.92,17.00,5906.83,-106.00,0.00
440825.00,2019-06-17 18:53:44.825,0.00,384.81,0.00,1.51,0.00,1.00,1.00,10.83,42.23,12.22,48.26,68.98,-199.92,31.11,1.31,4.87,17.00,5906.83,-106.00,0.00
440925.00,2019-06-17 18:53:44.925,0.00,384.81,0.00,1.51,0.00,1.00,1.00,10.83,42.23,12.04,48.26,68.98,-199.92,31.11,1.27,4.83,17.00,5906.83,-106.00,0.00
441025.00,2019-06-17 18:53:45.025,0.00,384.81,0.00,1.51,0.00,1.00,1.00,10.83,42.23,12.24,48.26,69.02,-199.92,31.08,1.34,4.80,17.00,5906.83,-106.00,0.00
441125.00,2019-06-17 18:53:45.125,0.00,384.81,0.00,1.51,0.00,1.00,1.00,10.83,42.23,12.18,48.03,69.02,-199.92,31.08,1.29,4.76,17.00,5906.83,-106.00,0.00
441225.00,2019-06-17 18:53:45.225,0.00,384.81,0.00,1.51,0.00,1.00,1.00,10.83,42.23,12.08,48.03,69.05,-199.92,31.08,1.12,3.99,17.00,5906.83,-106.00,0.00
441325.00,2019-06-17 18:53:45.325,0.00,384.81,0.00,1.51,0.00,1.00,1.00,10.83,42.23,12.21,48.03,69.05,-199.92,31.08,0.58,1.66,17.00,5906.83,-106.00,0.00
441425.00,2019-06-17 18:53:45.425,0.00,384.81,0.00,1.51,0.00,1.00,1.00,10.83,42.23,12.21,47.98,69.05,-199.92,31.15,0.31,1.04,17.00,5906.83,-106.00,0.00
441525.00,2019-06-17 18:53:45.525,0.00,384.81,0.00,1.51,0.00,1.00,1.00,10.83,42.23,12.10,47.98,69.09,-199.92,31.15,0.39,1.17,17.00,5906.83,-106.00,0.00
441625.00,2019-06-17 18:53:45.625,1.08,384.93,0.00,1.51,0.00,1.00,1.00,10.83,42.23,12.17,47.94,69.09,-199.92,31.15,0.35,1.27,17.00,5906.83,-106.00,0.00
441725.00,2019-06-17 18:53:45.725,5.67,385.28,0.00,1.51,0.00,1.00,1.00,10.84,42.23,12.25,47.94,69.15,-199.92,31.15,0.41,1.32,17.00,5906.83,-106.00,0.00
441825.00,2019-06-17 18:53:45.825,6.78,385.40,0.00,1.51,0.00,1.00,1.00,10.84,42.23,12.03,47.94,69.15,-199.92,31.02,0.45,1.38,17.00,5906.83,-106.00,0.00
441925.00,2019-06-17 18:53:45.925,6.78,385.40,0.00,1.51,0.00,1.00,1.00,10.84,42.23,12.18,47.80,69.15,-199.92,31.02,0.42,1.38,17.00,5906.83,-106.00,0.00
442025.00,2019-06-17 18:53:46.025,6.78,385.40,0.00,1.51,0.00,1.00,1.00,10.84,42.23,12.23,47.80,69.19,-199.92,31.02,0.45,1.38,17.00,5906.83,-106.00,0.00
442125.00,2019-06-17 18:53:46.125,6.78,385.40,0.00,1.51,0.00,1.00,1.00,10.84,42.23,12.05,47.60,69.19,-199.92,31.02,0.41,1.38,17.00,5906.83,-106.00,0.00
442225.00,2019-06-17 18:53:46.225,3.57,385.63,0.00,1.51,0.00,1.00,1.00,10.85,42.23,12.24,47.60,69.26,-199.92,31.06,0.43,1.36,17.00,5906.83,-106.00,0.00
442325.00,2019-06-17 18:53:46.325,4.95,385.75,0.00,1.51,0.00,1.00,1.00,10.85,42.23,12.18,47.60,69.26,-199.92,31.06,0.44,1.37,17.00,5906.83,-106.00,0.00
442425.00,2019-06-17 18:53:46.425,4.95,385.75,0.00,1.51,0.00,1.00,1.00,10.85,42.23,12.09,47.63,69.26,-199.92,31.06,0.42,1.36,17.00,5906.83,-106.00,0.00
442525.00,2019-06-17 18:53:46.525,4.95,385.75,0.00,1.51,0.00,1.00,1.00,10.85,42.23,12.21,47.63,69.23,-199.92,31.06,0.44,1.40,17.00,5906.83,-106.00,0.00
442625.00,2019-06-17 18:53:46.625,4.95,385.75,0.00,1.51,0.00,1.00,1.00,10.85,42.23,12.19,47.63,69.23,-199.92,31.10,0.41,1.38,17.00,5906.83,-106.00,0.00
442725.00,2019-06-17 18:53:46.725,3.63,385.98,0.00,1.51,0.00,1.00,1.00,10.86,42.23,12.10,47.54,69.35,-199.92,31.10,0.48,1.39,17.00,5906.83,-106.00,0.00
442825.00,2019-06-17 18:53:46.825,6.12,386.21,0.00,1.51,0.00,1.00,1.00,10.87,42.23,12.17,47.54,69.35,-199.92,31.10,0.41,1.37,17.00,5906.83,-106.00,0.00
442925.00,2019-06-17 18:53:46.925,6.12,386.21,0.00,1.51,0.00,1.00,1.00,10.87,42.23,12.24,47.41,69.35,-199.92,31.10,0.43,1.36,17.00,5906.83,-106.00,0.00
443025.00,2019-06-17 18:53:47.025,6.12,386.21,0.00,1.51,0.00,1.00,1.00,10.87,42.23,12.05,47.41,69.23,-199.92,30.98,0.44,1.39,17.00,5906.83,-106.00,0.00
443125.00,2019-06-17 18:53:47.125,6.12,386.21,0.00,1.51,0.00,1.00,1.00,10.87,42.23,12.22,47.41,69.23,-199.92,30.98,0.40,1.40,17.00,5906.83,-106.00,0.00
443225.00,2019-06-17 18:53:47.225,1.94,386.33,0.00,1.51,0.00,1.00,1.00,10.87,42.23,12.23,47.31,69.23,-199.92,30.98,0.45,1.38,17.00,5906.83,-106.00,0.00
443325.00,2019-06-17 18:53:47.325,6.00,386.68,0.00,1.51,0.00,1.00,1.00,10.88,42.23,12.03,47.31,69.23,-199.92,30.98,0.38,1.39,17.00,5906.83,-106.00,0.00
443425.00,2019-06-17 18:53:47.425,6.00,386.68,0.00,1.51,0.00,1.00,1.00,10.88,42.23,12.25,47.32,69.23,-199.92,31.05,0.44,1.41,17.00,5906.83,-106.00,0.00
443525.00,2019-06-17 18:53:47.525,6.00,386.68,0.00,1.51,0.00,1.00,1.00,10.88,42.23,12.18,47.32,69.35,-199.92,31.05,0.44,1.39,17.00,5906.83,-106.00,0.00
443625.00,2019-06-17 18:53:47.625,6.00,386.68,0.00,1.51,0.00,1.00,1.00,10.88,42.23,12.09,47.32,69.35,-199.92,31.05,0.43,1.40,17.00,5906.83,-106.00,0.00
443725.00,2019-06-17 18:53:47.725,0.00,386.68,0.00,1.51,0.00,1.00,1.00,10.88,42.23,12.20,47.16,69.38,-199.92,31.05,0.44,1.42,17.00,5906.83,-106.00,0.00
443825.00,2019-06-17 18:53:47.825,3.46,386.92,0.00,1.51,0.00,1.00,1.00,10.89,42.23,12.21,47.16,69.38,-199.92,31.02,0.42,1.41,17.00,5906.83,-106.00,0.00
443925.00,2019-06-17 18:53:47.925,4.79,387.03,0.00,1.51,0.00,1.00,1.00,10.89,42.23,12.10,47.16,69.38,-199.92,31.02,0.47,1.42,17.00,5906.83,-106.00,0.00
444025.00,2019-06-17 18:53:48.025,4.79,387.03,0.00,1.51,0.00,1.00,1.00,10.89,42.23,12.17,47.04,69.47,-199.92,31.02,0.40,1.38,17.00,5906.83,-106.00,0.00
444125.00,2019-06-17 18:53:48.125,4.79,387.03,0.00,1.51,0.00,1.00,1.00,10.89,42.23,12.24,47.04,69.47,-199.92,31.02,0.44,1.40,17.00,5906.83,-106.00,0.00
444225.00,2019-06-17 18:53:48.225,4.79,387.03,0.00,1.51,0.00,1.00,1.00,10.89,42.23,12.05,46.99,69.45,-199.92,31.06,0.46,1.43,17.00,5906.83,-106.00,0.00
444325.00,2019-06-17 18:53:48.325,0.00,387.03,0.00,1.51,0.00,1.00,1.00,10.89,42.23,12.21,46.99,69.45,-199.92,31.06,0.43,1.42,17.00,5906.83,-106.00,0.00
444425.00,2019-06-17 18:53:48.425,1.53,387.15,0.00,1.51,0.00,1.00,1.00,10.89,42.23,12.24,46.99,69.45,-199.92,31.06,0.43,1.43,17.00,5906.83,-106.00,0.00
444525.00,2019-06-17 18:53:48.525,3.16,387.27,0.00,1.51,0.00,1.00,1.00,10.90,42.23,12.03,46.91,69.43,-199.92,31.06,0.43,1.42,17.00,5906.83,-106.00,0.00
444625.00,2019-06-17 18:53:48.625,3.16,387.27,0.00,1.51,0.00,1.00,1.00,10.90,42.23,12.25,46.91,69.43,-199.92,31.02,0.44,1.40,17.00,5906.83,-106.00,0.00
444725.00,2019-06-17 18:53:48.725,3.16,387.27,0.00,1.51,0.00,1.00,1.00,10.90,42.23,12.18,46.86,69.52,-198.52,31.02,0.45,1.41,17.00,5906.83,-106.00,0.00
444825.00,2019-06-17 18:53:48.825,3.16,387.27,0.00,1.51,0.00,1.00,1.00,10.90,42.23,12.09,46.86,69.52,-198.52,31.02,0.44,1.39,17.00,5906.83,-106.00,0.00
444925.00,2019-06-17 18:53:48.925,0.00,387.27,0.00,1.51,0.00,1.00,1.00,10.90,42.23,12.21,46.86,69.52,-198.52,31.02,0.43,1.42,17.00,5906.83,-106.00,0.00
445025.00,2019-06-17 18:53:49.025,1.45,387.39,0.00,1.51,0.00,1.00,1.00,10.90,42.23,12.21,46.79,69.52,-196.76,31.11,0.44,1.42,17.00,5906.83,-106.00,0.00
445125.00,2019-06-17 18:53:49.125,3.07,387.50,0.00,1.51,0.00,1.00,1.00,10.90,42.23,12.10,46.79,69.52,-196.76,31.11,0.48,1.41,17.00,5906.83,-106.00,0.00
445225.00,2019-06-17 18:53:49.225,3.07,387.50,0.00,1.51,0.00,1.00,1.00,10.90,42.23,12.17,46.79,69.54,-196.76,31.11,0.45,1.41,17.00,5906.83,-106.00,0.00
445325.00,2019-06-17 18:53:49.325,3.07,387.50,0.00,1.51,0.00,1.00,1.00,10.90,42.23,12.24,46.66,69.54,-195.24,31.11,0.44,1.42,17.00,5906.83,-106.00,0.00
445425.00,2019-06-17 18:53:49.425,3.07,387.50,0.00,1.51,0.00,1.00,1.00,10.90,42.23,12.05,46.66,69.54,-195.24,31.00,0.45,1.41,17.00,5906.83,-106.00,0.00
445525.00,2019-06-17 18:53:49.525,0.00,387.50,0.00,1.51,0.00,1.00,1.00,10.90,42.23,12.21,46.63,69.55,-193.72,31.00,0.41,1.43,17.00,5906.83,-106.00,0.00
445625.00,2019-06-17 18:53:49.625,0.00,387.50,0.00,1.51,0.00,1.00,1.00,10.90,42.23,12.23,46.63,69.55,-193.72,31.00,0.46,1.42,17.00,5906.83,-106.00,0.00
445725.00,2019-06-17 18:53:49.725,2.99,387.74,0.00,1.51,0.00,1.00,1.00,10.91,42.23,12.04,46.63,69.65,-193.72,31.00,0.41,1.44,17.00,5906.83,-106.00,0.00
445825.00,2019-06-17 18:53:49.825,2.99,387.74,0.00,1.51,0.00,1.00,1.00,10.91,42.23,12.25,46.59,69.65,-192.25,31.00,0.46,1.39,17.00,5906.83,-106.00,0.00
445925.00,2019-06-17 18:53:49.925,2.99,387.74,0.00,1.51,0.00,1.00,1.00,10.91,42.23,12.19,46.59,69.65,-192.25,31.00,0.38,1.18,17.00,5906.83,-106.00,0.00
446025.00,2019-06-17 18:53:50.025,2.99,387.74,0.00,1.51,0.00,1.00,1.00,10.91,42.23,12.09,46.52,69.55,-190.95,31.00,0.11,0.50,17.00,5906.83,-106.00,0.00
446125.00,2019-06-17 18:53:50.125,0.00,387.74,0.00,1.51,0.00,1.00,1.00,10.91,42.23,12.21,46.52,69.55,-190.95,31.00,-0.03,0.31,17.00,5906.83,-106.00,0.00
446225.00,2019-06-17 18:53:50.225,0.00,387.74,0.00,1.51,0.00,1.00,1.00,10.91,42.23,12.17,46.52,69.59,-190.95,30.95,-0.17,0.13,17.00,5906.83,-106.00,0.00
446325.00,2019-06-17 18:53:50.325,1.51,387.85,0.00,1.51,0.00,1.00,1.00,10.91,42.23,12.11,46.42,69.59,-189.69,30.95,-0.26,-0.09,17.00,5906.83,-106.00,0.00
446425.00,2019-06-17 18:53:50.425,5.31,388.20,0.00,1.51,0.00,1.00,1.00,10.92,42.23,12.17,46.42,69.59,-189.69,30.95,-0.49,-0.14,17.00,5906.83,-106.00,0.00
446525.00,2019-06-17 18:53:50.525,6.70,388.44,0.00,1.51,0.00,1.00,1.00,10.93,42.23,12.24,46.42,69.68,-189.69,30.95,-0.47,-0.02,17.00,5906.83,-106.00,0.00
446625.00,2019-06-17 18:53:50.625,7.53,388.67,0.00,1.51,0.00,1.00,1.00,10.93,42.23,12.05,46.42,69.68,-188.18,30.99,-0.43,-0.03,17.00,5906.83,-106.00,0.00
446725.00,2019-06-17 18:53:50.725,7.80,388.79,0.00,1.51,0.00,1.00,1.00,10.94,42.23,12.19,46.42,69.57,-188.18,30.99,-0.44,-0.03,17.00,5906.83,-106.00,0.00
446825.00,2019-06-17 18:53:50.825,7.80,388.79,0.00,1.51,0.00,1.00,1.00,10.94,42.23,12.23,46.38,69.57,-187.06,30.99,-0.41,-0.01,17.00,5906.83,-106.00,0.00
446925.00,2019-06-17 18:53:50.925,7.80,388.79,0.00,1.51,0.00,1.00,1.00,10.94,42.23,12.04,46.38,69.57,-187.06,30.99,-0.45,-0.02,17.00,5906.83,-106.00,0.00
447025.00,2019-06-17 18:53:51.025,3.89,389.02,0.00,1.51,0.00,1.00,1.00,10.94,42.23,12.22,46.38,69.59,-187.06,31.02,-0.42,-0.03,17.00,5906.83,-106.00,0.00
447125.00,2019-06-17 18:53:51.125,5.78,389.26,0.00,1.51,0.00,1.00,1.00,10.95,42.23,12.19,46.28,69.59,-185.70,31.02,-0.42,-0.04,17.00,5906.83,-106.00,0.00
447225.00,2019-06-17 18:53:51.225,6.98,389.49,0.00,1.51,0.00,1.00,1.00,10.96,42.23,12.10,46.28,69.70,-185.70,31.02,-0.43,-0.03,17.00,5906.83,-106.00,0.00
447325.00,2019-06-17 18:53:51.325,7.92,389.84,0.00,1.51,0.00,1.00,1.00,10.97,42.23,12.17,46.20,69.70,-184.55,31.02,-0.39,-0.02,17.00,5906.83,-106.00,0.00
447425.00,2019-06-17 18:53:51.425,8.11,389.96,0.00,1.51,0.00,1.00,1.00,10.97,42.23,12.03,46.20,69.70,-184.55,30.97,-0.46,-0.02,17.00,5906.83,-106.00,0.00
447525.00,2019-06-17 18:53:51.525,8.11,389.96,0.00,1.51,0.00,1.00,1.00,10.97,42.23,12.05,46.20,69.77,-184.55,30.97,-0.39,-0.01,17.00,5906.83,-106.00,0.00
447625.00,2019-06-17 18:53:51.625,8.11,389.96,0.00,1.51,0.00,1.00,1.00,10.97,42.23,12.20,46.16,69.77,-183.17,30.97,-0.42,-0.02,17.00,5906.83,-106.00,0.00
447725.00,2019-06-17 18:53:51.725,3.88,390.19,0.00,1.51,0.00,1.00,1.00,10.98,42.23,12.23,46.16,69.70,-183.17,30.97,-0.41,-0.01,17.00,5906.83,-106.00,0.00
447825.00,2019-06-17 18:53:51.825,5.78,390.43,0.00,1.51,0.00,1.00,1.00,10.98,42.23,12.04,46.16,69.70,-183.17,30.93,-0.41,-0.03,17.00,5906.83,-106.00,0.00
447925.00,2019-06-17 18:53:51.925,6.96,390.66,0.00,1.51,0.00,1.00,1.00,10.99,42.23,12.25,46.13,69.70,-182.10,30.93,-0.45,-0.02,17.00,5906.83,-106.00,0.00
448025.00,2019-06-17 18:53:52.025,7.63,390.90,0.00,1.51,0.00,1.00,1.00,11.00,42.23,12.10,46.13,69.70,-182.10,30.93,-0.39,-0.04,17.00,5906.83,-106.00,0.00
448125.00,2019-06-17 18:53:52.125,8.04,391.13,0.00,1.51,0.00,1.00,1.00,11.00,42.23,12.20,46.13,69.70,-181.03,30.93,-0.44,-0.04,17.00,5906.83,-106.00,0.00
448225.00,2019-06-17 18:53:52.225,8.04,391.13,0.00,1.51,0.00,1.00,1.00,11.00,42.23,12.23,46.13,69.70,-181.03,30.95,-0.42,-0.02,17.00,5906.83,-106.00,0.00
448325.00,2019-06-17 18:53:52.325,8.04,391.13,0.00,1.51,0.00,1.00,1.00,11.00,42.23,12.20,46.13,69.70,-181.03,30.95,-0.41,-0.02,17.00,5906.83,-106.00,0.00
448425.00,2019-06-17 18:53:52.425,2.47,391.25,0.00,1.51,0.00,1.00,1.00,11.01,42.23,12.11,46.09,69.70,-179.84,30.95,-0.43,-0.03,17.00,5906.83,-106.00,0.00
448525.00,2019-06-17 18:53:52.525,4.89,391.48,0.00,1.51,0.00,1.00,1.00,11.01,42.23,12.18,46.09,69.70,-179.84,30.95,-0.42,-0.02,17.00,5906.83,-106.00,0.00
448625.00,2019-06-17 18:53:52.625,6.89,391.83,0.00,1.51,0.00,1.00,1.00,11.02,42.23,12.25,46.00,69.70,-178.78,30.91,-0.45,-0.02,17.00,5906.83,-106.00,0.00
448725.00,2019-06-17 18:53:52.725,7.59,392.07,0.00,1.51,0.00,1.00,1.00,11.03,42.23,12.05,46.00,69.75,-178.78,30.91,-0.38,-0.02,17.00,5906.83,-106.00,0.00
448825.00,2019-06-17 18:53:52.825,7.95,392.30,0.00,1.51,0.00,1.00,1.00,11.04,42.23,12.22,46.00,69.75,-178.78,30.91,-0.46,-0.02,17.00,5906.83,-106.00,0.00
448925.00,2019-06-17 18:53:52.925,7.95,392.30,0.00,1.51,0.00,1.00,1.00,11.04,42.23,12.23,45.95,69.75,-177.80,30.91,-0.43,-0.00,17.00,5906.83,-106.00,0.00
449025.00,2019-06-17 18:53:53.025,7.95,392.30,0.00,1.51,0.00,1.00,1.00,11.04,42.23,12.25,45.95,69.79,-177.80,30.91,-0.41,-0.04,17.00,5906.83,-106.00,0.00
449125.00,2019-06-17 18:53:53.125,2.41,392.42,0.00,1.51,0.00,1.00,1.00,11.04,42.23,12.25,45.95,69.79,-177.80,30.91,-0.43,-0.02,17.00,5906.83,-106.00,0.00
449225.00,2019-06-17 18:53:53.225,4.84,392.65,0.00,1.51,0.00,1.00,1.00,11.05,42.23,12.18,45.86,69.77,-176.69,30.91,-0.41,-0.01,17.00,5906.83,-106.00,0.00
449325.00,2019-06-17 18:53:53.325,6.30,392.89,0.00,1.51,0.00,1.00,1.00,11.05,42.23,12.09,45.86,69.77,-176.69,30.91,-0.45,-0.03,17.00,5906.83,-106.00,0.00
449425.00,2019-06-17 18:53:53.425,7.19,393.12,0.00,1.51,0.00,1.00,1.00,11.06,42.23,12.21,45.88,69.77,-175.81,30.88,-0.43,-0.03,17.00,5906.83,-106.00,0.00
449525.00,2019-06-17 18:53:53.525,7.71,393.35,0.00,1.51,0.00,1.00,1.00,11.07,42.23,12.20,45.88,69.77,-175.81,30.88,-0.42,-0.02,17.00,5906.83,-106.00,0.00
449625.00,2019-06-17 18:53:53.625,7.90,393.47,0.00,1.51,0.00,1.00,1.00,11.07,42.23,12.18,45.88,69.77,-175.81,30.88,-0.42,-0.02,17.00,5906.83,-106.00,0.00
449725.00,2019-06-17 18:53:53.725,7.90,393.47,0.00,1.51,0.00,1.00,1.00,11.07,42.23,12.25,45.85,69.77,-174.98,30.88,-0.41,-0.02,17.00,5906.83,-106.00,0.00
449825.00,2019-06-17 18:53:53.825,7.90,393.47,0.00,1.51,0.00,1.00,1.00,11.07,42.23,12.25,45.85,69.77,-174.98,30.95,-0.44,-0.02,17.00,5906.83,-106.00,0.00
449925.00,2019-06-17 18:53:53.925,1.68,393.59,0.00,1.51,0.00,1.00,1.00,11.07,42.23,12.23,45.81,69.77,-173.77,30.95,-0.39,-0.01,17.00,5906.83,-106.00,0.00
450025.00,2019-06-17 18:53:54.025,4.37,393.82,0.00,1.51,0.00,1.00,1.00,11.08,42.23,12.21,45.81,69.82,-173.77,30.95,-0.45,-0.01,17.00,5906.83,-106.00,0.00
450125.00,2019-06-17 18:53:54.125,6.01,394.06,0.00,1.51,0.00,1.00,1.00,11.09,42.23,12.24,45.81,69.82,-173.77,30.95,-0.42,-0.01,17.00,5906.83,-106.00,0.00
450225.00,2019-06-17 18:53:54.225,6.97,394.29,0.00,1.51,0.00,1.00,1.00,11.09,42.23,12.04,45.74,69.82,-172.94,30.84,-0.41,-0.02,17.00,5906.83,-106.00,0.00
450325.00,2019-06-17 18:53:54.325,7.26,394.41,0.00,1.51,0.00,1.00,1.00,11.10,42.23,12.25,45.74,69.82,-172.94,30.84,-0.44,-0.02,17.00,5906.83,-106.00,0.00
450425.00,2019-06-17 18:53:54.425,7.26,394.41,0.00,1.51,0.00,1.00,1.00,11.10,42.23,12.18,45.74,69.82,-172.94,30.84,-0.39,-0.02,17.00,5906.83,-106.00,0.00
450525.00,2019-06-17 18:53:54.525,7.26,394.41,0.00,1.51,0.00,1.00,1.00,11.10,42.23,12.20,45.60,69.93,-172.01,30.84,-0.46,-0.04,17.00,5906.83,-106.00,0.00
450625.00,2019-06-17 18:53:54.625,7.26,394.41,0.00,1.51,0.00,1.00,1.00,11.10,42.23,12.21,45.60,69.93,-172.01,30.84,-0.42,-0.02,17.00,5906.83,-106.00,0.00
450725.00,2019-06-17 18:53:54.725,2.68,394.64,0.00,1.51,0.00,1.00,1.00,11.10,42.23,12.19,45.67,69.81,-171.13,30.84,-0.42,-0.02,17.00,5906.83,-106.00,0.00
450825.00,2019-06-17 18:53:54.825,4.95,394.88,0.00,1.51,0.00,1.00,1.00,11.11,42.23,12.11,45.67,69.81,-171.13,30.84,-0.43,-0.03,17.00,5906.83,-106.00,0.00
450925.00,2019-06-17 18:53:54.925,6.32,395.11,0.00,1.51,0.00,1.00,1.00,11.12,42.23,12.17,45.67,69.81,-171.13,30.84,-0.40,-0.03,17.00,5906.83,-106.00,0.00
451025.00,2019-06-17 18:53:55.025,7.12,395.34,0.00,1.51,0.00,1.00,1.00,11.12,42.23,12.24,45.62,69.91,-170.27,30.92,-0.45,-0.02,17.00,5906.83,-106.00,0.00
451125.00,2019-06-17 18:53:55.125,7.38,395.46,0.00,1.51,0.00,1.00,1.00,11.13,42.23,12.23,45.62,69.91,-170.27,30.92,-0.36,-0.01,17.00,5906.83,-106.00,0.00
451225.00,2019-06-17 18:53:55.225,7.38,395.46,0.00,1.51,0.00,1.00,1.00,11.13,42.23,12.21,45.55,69.80,-169.53,30.92,-0.45,-0.01,17.00,5906.83,-106.00,0.00
451325.00,2019-06-17 18:53:55.325,7.38,395.46,0.00,1.51,0.00,1.00,1.00,11.13,42.23,12.24,45.55,69.80,-169.53,30.92,-0.42,-0.01,17.00,5906.83,-106.00,0.00
451425.00,2019-06-17 18:53:55.425,1.54,395.58,0.00,1.51,0.00,1.00,1.00,11.13,42.23,12.03,45.55,69.80,-169.53,30.88,-0.39,-0.02,17.00,5906.83,-106.00,0.00
451525.00,2019-06-17 18:53:55.525,4.25,395.81,0.00,1.51,0.00,1.00,1.00,11.14,42.23,12.25,45.60,69.89,-168.58,30.88,-0.12,0.17,17.00,5906.83,-106.00,0.00
451625.00,2019-06-17 18:53:55.625,5.87,396.05,0.00,1.51,0.00,1.00,1.00,11.14,42.23,12.19,45.60,69.89,-168.58,30.88,0.33,1.26,17.00,5906.83,-106.00,0.00
451725.00,2019-06-17 18:53:55.725,5.87,396.05,0.00,1.51,0.00,1.00,1.00,11.14,42.23,12.20,45.60,69.87,-168.58,30.88,0.86,2.37,17.00,5906.83,-106.00,0.00
451825.00,2019-06-17 18:53:55.825,5.87,396.05,0.00,1.51,0.00,1.00,1.00,11.14,42.23,12.21,45.48,69.87,-167.87,30.87,1.00,3.46,17.00,5906.83,-106.00,0.00
451925.00,2019-06-17 18:53:55.925,5.87,396.05,0.00,1.51,0.00,1.00,1.00,11.14,42.23,12.19,45.48,69.87,-167.87,30.87,1.03,3.64,17.00,5906.83,-106.00,0.00
452025.00,2019-06-17 18:53:56.025,0.00,396.05,0.00,1.51,0.00,1.00,1.00,11.14,42.23,12.11,45.52,69.88,-166.98,30.87,1.11,4.14,17.00,5906.83,-106.00,0.00
452125.00,2019-06-17 18:53:56.125,0.00,396.05,0.00,1.51,0.00,1.00,1.00,11.14,42.23,12.24,45.52,69.88,-166.98,30.87,1.32,4.91,17.00,5906.83,-106.00,0.00
452225.00,2019-06-17 18:53:56.225,0.00,396.05,0.00,1.51,0.00,1.00,1.00,11.14,42.23,12.04,45.52,69.87,-166.98,30.84,1.34,5.42,17.00,5906.83,-106.00,0.00
452325.00,2019-06-17 18:53:56.325,0.00,396.05,0.00,1.51,0.00,1.00,1.00,11.14,42.23,12.05,45.45,69.87,-166.17,30.84,1.42,5.37,17.00,5906.83,-106.00,0.00
452425.00,2019-06-17 18:53:56.425,0.00,396.05,0.00,1.51,0.00,1.00,1.00,11.14,42.23,12.21,45.45,69.87,-166.17,30.84,1.35,5.33,17.00,5906.83,-106.00,0.00
452525.00,2019-06-17 18:53:56.525,0.00,396.05,0.00,1.51,0.00,1.00,1.00,11.14,42.23,12.24,45.41,69.84,-165.36,30.84,1.36,5.34,17.00,5906.83,-106.00,0.00
452625.00,2019-06-17 18:53:56.625,0.00,396.05,0.00,1.51,0.00,1.00,1.00,11.14,42.23,12.04,45.41,69.84,-165.36,30.75,1.36,5.30,17.00,5906.83,-106.00,0.00
452725.00,2019-06-17 18:53:56.725,0.00,396.05,0.00,1.51,0.00,1.00,1.00,11.14,42.23,12.17,45.41,69.87,-165.36,30.75,1.34,5.31,17.00,5906.83,-106.00,0.00
452825.00,2019-06-17 18:53:56.825,0.00,396.05,0.00,1.51,0.00,1.00,1.00,11.14,42.23,12.19,45.41,69.87,-164.70,30.75,1.38,5.29,17.00,5906.83,-106.00,0.00
452925.00,2019-06-17 18:53:56.925,0.00,396.05,0.00,1.51,0.00,1.00,1.00,11.14,42.23,12.08,45.41,69.87,-164.70,30.75,1.33,5.26,17.00,5906.83,-106.00,0.00
453025.00,2019-06-17 18:53:57.025,0.00,396.05,0.00,1.51,0.00,1.00,1.00,11.14,42.23,12.21,45.41,69.84,-164.70,30.84,1.34,5.29,17.00,5906.83,-106.00,0.00
453125.00,2019-06-17 18:53:57.125,0.00,396.05,0.00,1.51,0.00,1.00,1.00,11.14,42.23,12.20,45.31,69.84,-163.88,30.84,1.34,5.24,17.00,5906.83,-106.00,0.00
453225.00,2019-06-17 18:53:57.225,0.00,396.05,0.00,1.51,0.00,1.00,1.00,11.14,42.23,12.11,45.31,69.84,-163.88,30.84,1.34,5.27,17.00,5906.83,-106.00,0.00
453325.00,2019-06-17 18:53:57.325,0.00,396.05,0.00,1.51,0.00,1.00,1.00,11.14,42.23,12.17,45.27,69.84,-163.13,30.84,1.34,5.30,17.00,5906.83,-106.00,0.00
453425.00,2019-06-17 18:53:57.425,0.00,396.05,0.00,1.51,0.00,1.00,1.00,11.14,42.23,12.24,45.27,69.84,-163.13,30.91,1.32,5.31,17.00,5906.83,-106.00,0.00
453525.00,2019-06-17 18:53:57.525,0.00,396.05,0.00,1.51,0.00,1.00,1.00,11.14,42.23,12.05,45.27,69.96,-163.13,30.91,1.39,5.28,17.00,5906.83,-106.00,0.00
