OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C), Air Temperature (C), Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle, burning
116079.00,1970-01-01 00:01:56.079,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.03,49.37,70.57,-199.92,56.13,-0.41,0.00,17.00,7000.00,-27.00,0.00
116179.00,1970-01-01 00:01:56.179,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.22,49.37,70.57,-199.92,56.13,-0.44,0.01,17.00,7000.00,-27.00,0.00
116279.00,1970-01-01 00:01:56.279,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.19,49.37,70.57,-199.92,56.13,-0.39,-0.00,17.00,7000.00,-27.00,0.00
116379.00,1970-01-01 00:01:56.379,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.07,49.29,70.58,-199.92,56.13,-0.41,-0.00,17.00,7000.00,-27.00,0.00
116479.00,1970-01-01 00:01:56.479,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.22,49.29,70.58,-199.92,55.86,-0.41,-0.00,17.00,7000.00,-27.00,0.00
116579.00,1970-01-01 00:01:56.579,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.18,49.29,70.67,-199.92,55.86,-0.41,-0.01,17.00,7000.00,-27.00,0.00
116679.00,1970-01-01 00:01:56.679,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.09,49.29,70.67,-199.92,55.86,-0.42,0.01,17.00,7000.00,-27.00,0.00
116779.00,1970-01-01 00:01:56.779,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.19,49.29,70.67,-199.92,55.86,-0.40,-0.01,17.00,7000.00,-27.00,0.00
116879.00,1970-01-01 00:01:56.879,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.21,49.19,70.76,-199.92,55.50,-0.45,-0.01,17.00,7000.00,-27.00,0.00
116979.00,1970-01-01 00:01:56.979,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.07,49.19,70.76,-199.92,55.50,-0.42,0.01,17.00,7000.00,-27.00,0.00
117079.00,1970-01-01 00:01:57.079,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.20,49.19,70.76,-199.92,55.50,-0.42,0.01,17.00,7000.00,-27.00,0.00
117179.00,1970-01-01 00:01:57.179,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.23,49.14,70.76,-199.92,55.50,-0.41,0.01,17.00,7000.00,-27.00,0.00
117279.00,1970-01-01 00:01:57.279,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.05,49.14,70.76,-199.92,55.23,-0.42,0.01,17.00,7000.00,-27.00,0.00
117379.00,1970-01-01 00:01:57.379,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.23,49.14,70.80,-199.92,55.23,-0.43,0.02,17.00,7000.00,-27.00,0.00
117479.00,1970-01-01 00:01:57.479,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.20,49.14,70.80,-199.08,55.23,-0.40,0.01,17.00,7000.00,-27.00,0.00
117579.00,1970-01-01 00:01:57.579,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.08,49.14,70.80,-199.08,55.23,-0.41,0.01,17.00,7000.00,-27.00,0.00
117679.00,1970-01-01 00:01:57.679,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.23,49.02,70.81,-196.98,54.93,-0.43,0.01,17.00,7000.00,-27.00,0.00
117779.00,1970-01-01 00:01:57.779,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.19,49.02,70.81,-196.98,54.93,-0.41,0.00,17.00,7000.00,-27.00,0.00
117879.00,1970-01-01 00:01:57.879,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.10,48.94,70.84,-196.98,54.93,-0.41,-0.00,17.00,7000.00,-27.00,0.00
117979.00,1970-01-01 00:01:57.979,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.20,48.94,70.84,-194.84,54.93,-0.39,-0.01,17.00,7000.00,-27.00,0.00
118079.00,1970-01-01 00:01:58.079,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.22,48.94,70.84,-194.84,54.66,-0.44,0.01,17.00,7000.00,-27.00,0.00
118179.00,1970-01-01 00:01:58.179,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.09,48.86,70.91,-194.84,54.66,-0.41,0.00,17.00,7000.00,-27.00,0.00
118279.00,1970-01-01 00:01:58.279,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.21,48.86,70.91,-192.63,54.66,-0.41,0.01,17.00,7000.00,-27.00,0.00
118379.00,1970-01-01 00:01:58.379,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.25,48.86,70.91,-192.63,54.66,-0.42,0.01,17.00,7000.00,-27.00,0.00
118479.00,1970-01-01 00:01:58.479,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.06,48.79,70.95,-190.83,54.42,-0.42,0.01,17.00,7000.00,-27.00,0.00
118579.00,1970-01-01 00:01:58.579,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.23,48.79,70.95,-190.83,54.42,-0.45,0.01,17.00,7000.00,-27.00,0.00
118679.00,1970-01-01 00:01:58.679,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.21,48.78,70.99,-190.83,54.42,-0.39,0.01,17.00,7000.00,-27.00,0.00
118779.00,1970-01-01 00:01:58.779,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.08,48.78,70.99,-188.77,54.42,-0.41,0.01,17.00,7000.00,-27.00,0.00
118879.00,1970-01-01 00:01:58.879,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.24,48.78,70.99,-188.77,54.05,-0.42,0.00,17.00,7000.00,-27.00,0.00
118979.00,1970-01-01 00:01:58.979,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.20,48.76,70.99,-187.00,54.05,-0.40,0.00,17.00,7000.00,-27.00,0.00
119079.00,1970-01-01 00:01:59.079,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.11,48.76,70.99,-187.00,54.05,-0.43,-0.01,17.00,7000.00,-27.00,0.00
119179.00,1970-01-01 00:01:59.179,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.21,48.59,71.06,-187.00,54.05,-0.40,-0.00,17.00,7000.00,-27.00,0.00
119279.00,1970-01-01 00:01:59.279,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.23,48.59,71.06,-185.26,53.78,-0.43,0.00,17.00,7000.00,-27.00,0.00
119379.00,1970-01-01 00:01:59.379,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.08,48.59,71.06,-185.26,53.78,-0.42,0.01,17.00,7000.00,-27.00,0.00
119479.00,1970-01-01 00:01:59.479,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.21,48.61,71.06,-185.26,53.78,-0.43,0.02,17.00,7000.00,-27.00,0.00
119579.00,1970-01-01 00:01:59.579,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.25,48.61,71.06,-183.66,53.78,-0.43,0.00,17.00,7000.00,-27.00,0.00
119679.00,1970-01-01 00:01:59.679,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.06,48.61,71.06,-183.66,53.58,-0.41,0.00,17.00,7000.00,-27.00,0.00
119779.00,1970-01-01 00:01:59.779,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.22,48.51,71.09,-182.13,53.58,-0.43,0.01,17.00,7000.00,-27.00,0.00
119879.00,1970-01-01 00:01:59.879,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.22,48.51,71.09,-182.13,53.58,-0.38,0.01,17.00,7000.00,-27.00,0.00
119979.00,2019-06-17 18:56:55.979,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.25,48.50,71.13,-182.13,53.58,-0.42,-0.01,17.00,7000.00,-27.00,0.00
120079.00,2019-06-17 18:56:56.079,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.20,48.50,71.13,-180.52,53.35,-0.42,0.01,17.00,7000.00,-27.00,0.00
120179.00,2019-06-17 18:56:56.179,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.21,48.50,71.13,-180.52,53.35,-0.42,-0.00,17.00,7000.00,-27.00,0.00
120279.00,2019-06-17 18:56:56.279,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.22,48.46,71.13,-178.91,53.35,-0.42,0.00,17.00,7000.00,-27.00,0.00
120379.00,2019-06-17 18:56:56.379,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.23,48.46,71.13,-178.91,53.35,-0.38,0.01,17.00,7000.00,-27.00,0.00
120479.00,2019-06-17 18:56:56.479,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.10,48.46,71.27,-178.91,53.10,-0.44,0.00,17.00,7000.00,-27.00,0.00
120579.00,2019-06-17 18:56:56.579,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.20,48.46,71.27,-177.58,53.10,-0.43,0.01,17.00,7000.00,-27.00,0.00
120679.00,2019-06-17 18:56:56.679,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.25,48.46,71.27,-177.58,53.10,-0.40,0.01,17.00,7000.00,-27.00,0.00
120779.00,2019-06-17 18:56:56.779,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.06,48.41,71.23,-177.58,53.10,-0.42,0.01,17.00,7000.00,-27.00,0.00
120879.00,2019-06-17 18:56:56.879,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.24,48.41,71.23,-176.09,52.79,-0.42,0.01,17.00,7000.00,-27.00,0.00
120979.00,2019-06-17 18:56:56.979,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.23,48.41,71.23,-176.09,52.79,-0.43,0.00,17.00,7000.00,-27.00,0.00
121079.00,2019-06-17 18:56:57.079,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.09,48.36,71.30,-174.84,52.79,-0.39,0.01,17.00,7000.00,-27.00,0.00
121179.00,2019-06-17 18:56:57.179,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.21,48.36,71.30,-174.84,52.79,-0.42,-0.00,17.00,7000.00,-27.00,0.00
121279.00,2019-06-17 18:56:57.279,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.21,48.33,71.28,-174.84,52.50,-0.41,0.00,17.00,7000.00,-27.00,0.00
121379.00,2019-06-17 18:56:57.379,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.11,48.33,71.28,-173.52,52.50,-0.41,-0.00,17.00,7000.00,-27.00,0.00
121479.00,2019-06-17 18:56:57.479,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.22,48.33,71.28,-173.52,52.50,-0.41,0.00,17.00,7000.00,-27.00,0.00
121579.00,2019-06-17 18:56:57.579,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.24,48.27,71.30,-172.42,52.50,-0.38,0.00,17.00,7000.00,-27.00,0.00
121679.00,2019-06-17 18:56:57.679,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.11,48.27,71.30,-172.42,52.27,-0.44,0.00,17.00,7000.00,-27.00,0.00
121779.00,2019-06-17 18:56:57.779,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.21,48.23,71.28,-172.42,52.27,-0.42,0.01,17.00,7000.00,-27.00,0.00
121879.00,2019-06-17 18:56:57.879,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.26,48.23,71.28,-171.13,52.27,-0.42,0.01,17.00,7000.00,-27.00,0.00
121979.00,2019-06-17 18:56:57.979,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.07,48.23,71.28,-171.13,52.27,-0.43,0.01,17.00,7000.00,-27.00,0.00
122079.00,2019-06-17 18:56:58.079,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.24,48.25,71.33,-171.13,51.97,-0.42,-0.01,17.00,7000.00,-27.00,0.00
122179.00,2019-06-17 18:56:58.179,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.23,48.25,71.33,-169.79,51.97,-0.43,0.01,17.00,7000.00,-27.00,0.00
122279.00,2019-06-17 18:56:58.279,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.08,48.25,71.33,-169.79,51.97,-0.37,0.01,17.00,7000.00,-27.00,0.00
122379.00,2019-06-17 18:56:58.379,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.26,48.20,71.39,-168.77,51.97,-0.41,0.00,17.00,7000.00,-27.00,0.00
122479.00,2019-06-17 18:56:58.479,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.12,48.20,71.39,-168.77,51.73,-0.41,0.01,17.00,7000.00,-27.00,0.00
122579.00,2019-06-17 18:56:58.579,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.12,48.16,71.35,-168.77,51.73,-0.41,0.00,17.00,7000.00,-27.00,0.00
122679.00,2019-06-17 18:56:58.679,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.22,48.16,71.35,-167.57,51.73,-0.44,0.01,17.00,7000.00,-27.00,0.00
122779.00,2019-06-17 18:56:58.779,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.24,48.16,71.35,-167.57,51.73,-0.39,0.00,17.00,7000.00,-27.00,0.00
122879.00,2019-06-17 18:56:58.879,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.23,48.14,71.39,-166.47,51.51,-0.45,-0.01,17.00,7000.00,-27.00,0.00
122979.00,2019-06-17 18:56:58.979,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.22,48.14,71.39,-166.47,51.51,-0.40,0.01,17.00,7000.00,-27.00,0.00
123079.00,2019-06-17 18:56:59.079,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.07,48.02,71.46,-166.47,51.51,-0.42,0.00,17.00,7000.00,-27.00,0.00
123179.00,2019-06-17 18:56:59.179,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.08,48.02,71.46,-165.52,51.51,-0.43,0.00,17.00,7000.00,-27.00,0.00
123279.00,2019-06-17 18:56:59.279,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.25,48.02,71.46,-165.52,51.27,-0.40,0.01,17.00,7000.00,-27.00,0.00
123379.00,2019-06-17 18:56:59.379,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.24,48.09,71.40,-165.52,51.27,-0.42,0.01,17.00,7000.00,-27.00,0.00
123479.00,2019-06-17 18:56:59.479,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.09,48.09,71.40,-164.38,51.27,-0.38,0.00,17.00,7000.00,-27.00,0.00
123579.00,2019-06-17 18:56:59.579,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.26,48.09,71.40,-164.38,51.27,-0.41,-0.00,17.00,7000.00,-27.00,0.00
123679.00,2019-06-17 18:56:59.679,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.21,48.07,71.40,-163.24,51.09,-0.41,0.00,17.00,7000.00,-27.00,0.00
123779.00,2019-06-17 18:56:59.779,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.22,48.07,71.40,-163.24,51.09,-0.40,0.00,17.00,7000.00,-27.00,0.00
123879.00,2019-06-17 18:56:59.879,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.26,47.98,71.56,-163.24,51.09,-0.43,0.01,17.00,7000.00,-27.00,0.00
123979.00,2019-06-17 18:56:59.979,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.07,47.98,71.56,-162.38,51.09,-0.39,0.00,17.00,7000.00,-27.00,0.00
124079.00,2019-06-17 18:57:00.079,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.26,47.98,71.56,-162.38,50.95,-0.44,0.01,17.00,7000.00,-27.00,0.00
124179.00,2019-06-17 18:57:00.179,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.22,47.98,71.52,-161.44,50.95,-0.41,0.00,17.00,7000.00,-27.00,0.00
124279.00,2019-06-17 18:57:00.279,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.20,47.98,71.52,-161.44,50.95,-0.41,-0.00,17.00,7000.00,-27.00,0.00
124379.00,2019-06-17 18:57:00.379,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.23,47.98,71.49,-161.44,50.95,-0.43,0.02,17.00,7000.00,-27.00,0.00
124479.00,2019-06-17 18:57:00.479,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.11,47.98,71.49,-160.44,50.63,-0.40,-0.00,17.00,7000.00,-27.00,0.00
124579.00,2019-06-17 18:57:00.579,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.24,47.98,71.49,-160.44,50.63,-0.43,0.00,17.00,7000.00,-27.00,0.00
124679.00,2019-06-17 18:57:00.679,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.23,47.98,71.48,-160.44,50.63,-0.40,0.01,17.00,7000.00,-27.00,0.00
124779.00,2019-06-17 18:57:00.779,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.12,47.98,71.48,-159.53,50.63,-0.42,0.00,17.00,7000.00,-27.00,0.00
124879.00,2019-06-17 18:57:00.879,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.21,47.98,71.48,-159.53,50.45,-0.42,0.01,17.00,7000.00,-27.00,0.00
124979.00,2019-06-17 18:57:00.979,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.25,47.91,71.53,-158.66,50.45,-0.40,0.01,17.00,7000.00,-27.00,0.00
125079.00,2019-06-17 18:57:01.079,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.09,47.91,71.53,-158.66,50.45,-0.42,0.01,17.00,7000.00,-27.00,0.00
125179.00,2019-06-17 18:57:01.179,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.24,47.90,71.59,-158.66,50.45,-0.40,0.02,17.00,7000.00,-27.00,0.00
125279.00,2019-06-17 18:57:01.279,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.25,47.90,71.59,-157.80,50.20,-0.44,0.02,17.00,7000.00,-27.00,0.00
125379.00,2019-06-17 18:57:01.379,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.07,47.90,71.59,-157.80,50.20,-0.42,-0.00,17.00,7000.00,-27.00,0.00
125479.00,2019-06-17 18:57:01.479,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.26,47.95,71.56,-156.96,50.20,-0.42,0.01,17.00,7000.00,-27.00,0.00
125579.00,2019-06-17 18:57:01.579,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.22,47.95,71.56,-156.96,50.20,-0.43,0.01,17.00,7000.00,-27.00,0.00
125679.00,2019-06-17 18:57:01.679,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,12.22,47.87,71.58,-156.96,50.07,-0.40,-0.01,17.00,7000.00,-27.00,0.00
125779.00,2019-06-17 18:57:01.779,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,9.45,47.87,71.58,-156.16,50.07,-0.35,0.02,17.00,7000.00,-27.00,0.00
125879.00,2019-06-17 18:57:01.879,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,11.41,47.87,71.58,-156.16,50.07,-0.53,-0.06,17.00,7000.00,-27.00,0.00
125979.00,2019-06-17 18:57:01.979,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,11.10,47.87,71.60,-156.16,50.07,-1.15,-0.05,17.00,7000.00,-27.00,0.00
126079.00,2019-06-17 18:57:02.079,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,8.68,47.87,71.60,-155.34,49.88,-0.53,-0.31,17.00,7000.00,-27.00,0.00
126179.00,2019-06-17 18:57:02.179,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,10.21,47.87,71.60,-155.34,49.88,-0.43,-0.37,17.00,7000.00,-27.00,0.00
126279.00,2019-06-17 18:57:02.279,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,10.01,47.84,71.63,-154.34,49.88,-0.35,-0.01,17.00,7000.00,-27.00,0.00
126379.00,2019-06-17 18:57:02.379,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,10.26,47.84,71.63,-154.34,49.88,-1.33,-0.05,17.00,7000.00,-27.00,0.00
126479.00,2019-06-17 18:57:02.479,0.00,91.76,0.00,1.51,0.00,1.00,1.00,29.35,3.71,10.11,47.89,71.67,-154.34,49.62,-0.58,-0.38,17.00,7000.00,-27.00,0.00
126579.00,2019-06-17 18:57:02.579,0.00,91.76,0.00,1.51,1.00,1.00,1.00,29.35,3.71,8.77,47.89,71.67,-153.64,49.62,-0.35,-0.09,23.00,7000.00,-27.00,1.00
126679.00,2019-06-17 18:57:02.679,0.00,91.76,0.00,1.51,1.00,1.00,1.00,29.35,3.71,10.16,47.89,71.67,-153.64,49.62,-0.33,-0.05,23.00,7000.00,-27.00,1.00
126779.00,2019-06-17 18:57:02.779,0.00,91.76,8.09,1.51,1.00,1.00,1.00,29.30,3.72,9.96,47.80,71.68,-152.82,49.62,-0.49,-0.04,23.00,7000.00,-20.00,1.00
126879.00,2019-06-17 18:57:02.879,0.00,91.76,1676.28,1.51,0.00,1.00,1.00,29.21,3.73,10.94,47.80,71.68,-152.82,49.52,-0.35,-0.00,21.00,6361.53,-55.00,1.00
126979.00,2019-06-17 18:57:02.979,0.00,91.76,1963.00,1.51,0.00,1.00,1.00,29.16,3.74,11.99,47.76,71.66,-152.82,49.52,-0.44,0.00,21.00,6105.40,-68.00,1.00
127079.00,2019-06-17 18:57:03.079,0.00,91.76,2900.72,1.23,0.00,1.00,1.00,29.03,3.75,11.99,47.76,71.66,-153.07,49.52,-0.38,0.00,21.00,6177.63,-87.00,1.00
127179.00,2019-06-17 18:57:03.179,0.00,91.76,2062.03,1.19,0.00,2.00,1.00,28.95,3.77,11.93,47.76,71.66,-153.07,49.52,-0.41,-0.03,21.00,6701.21,-72.00,1.00
127279.00,2019-06-17 18:57:03.279,0.00,91.76,1847.15,1.29,0.00,2.00,1.00,28.90,3.77,11.98,47.82,71.63,-153.07,48.94,-0.44,-0.03,21.00,7185.47,-61.00,1.00
127379.00,2019-06-17 18:57:03.379,0.00,91.76,1627.41,1.42,0.00,1.00,1.00,28.84,3.78,11.94,47.82,71.63,-171.66,48.94,-0.41,-0.03,21.00,7646.65,-54.00,1.00
127479.00,2019-06-17 18:57:03.479,0.00,91.76,1253.98,1.51,0.00,1.00,1.00,28.80,3.79,11.87,47.82,71.63,-171.66,48.94,-0.42,-0.00,21.00,6992.32,-42.00,1.00
127579.00,2019-06-17 18:57:03.579,0.00,91.76,881.99,1.51,1.00,1.00,1.00,28.75,3.79,7.33,47.73,71.66,-175.06,48.94,-0.49,-0.10,23.00,7000.00,-35.00,1.00
127679.00,2019-06-17 18:57:03.679,0.00,91.76,1420.19,1.51,0.00,1.00,1.00,28.70,3.80,11.84,47.73,71.66,-175.06,48.12,-0.43,-0.00,21.00,6671.87,-48.00,1.00
127779.00,2019-06-17 18:57:03.779,0.00,91.76,1420.19,1.51,0.00,1.00,1.00,28.70,3.80,12.02,47.76,71.68,-175.06,48.12,-0.42,0.01,21.00,6671.87,-48.00,1.00
127879.00,2019-06-17 18:57:03.879,0.00,91.76,1420.19,1.51,0.00,1.00,1.00,28.70,3.80,12.05,47.76,71.68,-170.13,48.12,-0.42,-0.00,21.00,6671.87,-48.00,1.00
127979.00,2019-06-17 18:57:03.979,0.00,91.76,1420.19,1.51,0.00,1.00,1.00,28.70,3.80,11.96,47.76,71.68,-170.13,48.12,-0.42,0.01,21.00,6671.87,-48.00,1.00
128079.00,2019-06-17 18:57:04.079,0.00,91.76,1420.19,1.51,0.00,1.00,1.00,28.70,3.80,12.06,47.73,71.67,-166.26,47.68,-0.42,0.02,21.00,6671.87,-48.00,1.00
128179.00,2019-06-17 18:57:04.179,0.00,91.76,0.00,1.51,1.00,1.00,1.00,28.70,3.80,8.83,47.73,71.67,-166.26,47.68,-0.58,-0.06,23.00,6671.87,-48.00,1.00
128279.00,2019-06-17 18:57:04.279,0.00,91.76,191.74,1.51,1.00,1.00,1.00,28.66,3.80,10.30,47.70,71.70,-166.26,47.68,-0.39,-0.05,23.00,7000.00,-23.00,1.00
128379.00,2019-06-17 18:57:04.379,0.00,91.76,191.74,1.51,1.00,1.00,1.00,28.66,3.80,10.59,47.70,71.70,-163.10,47.68,-0.36,-0.05,23.00,7000.00,-23.00,1.00
128479.00,2019-06-17 18:57:04.479,0.00,91.76,729.16,1.51,1.00,1.00,1.00,28.61,3.81,9.95,47.70,71.70,-163.10,47.48,-0.44,-0.06,23.00,7000.00,-33.00,1.00
128579.00,2019-06-17 18:57:04.579,0.00,91.76,1219.02,1.51,0.00,1.00,1.00,28.56,3.82,11.93,47.68,71.70,-163.10,47.48,-0.41,0.00,21.00,7000.00,-41.00,1.00
128679.00,2019-06-17 18:57:04.679,0.00,91.76,2685.40,0.82,0.00,1.00,1.00,28.44,3.83,12.01,47.68,71.70,-160.44,47.48,-0.42,-0.02,21.00,5881.77,-83.00,1.00
128779.00,2019-06-17 18:57:04.779,0.00,91.76,2567.23,0.88,0.00,2.00,1.00,28.36,3.84,12.00,47.68,71.70,-160.44,47.48,-0.40,0.02,21.00,5989.24,-81.00,1.00
128879.00,2019-06-17 18:57:04.879,0.00,91.76,2102.28,1.03,0.00,2.00,1.00,28.31,3.85,11.96,47.65,71.63,-166.42,47.12,-0.42,0.02,21.00,6485.58,-72.00,1.00
128979.00,2019-06-17 18:57:04.979,0.00,91.76,1683.27,1.08,0.00,2.00,1.00,28.22,3.86,12.05,47.65,71.63,-166.42,47.12,-0.42,-0.00,21.00,7480.50,-55.00,1.00
129079.00,2019-06-17 18:57:05.079,0.00,91.76,1289.98,1.51,0.00,1.00,1.00,28.17,3.87,12.00,47.61,71.66,-166.42,47.12,-0.43,0.00,21.00,6922.92,-43.00,1.00
129179.00,2019-06-17 18:57:05.179,0.00,91.76,1289.98,1.51,0.00,1.00,1.00,28.17,3.87,12.10,47.61,71.66,-177.58,47.12,-0.41,0.01,17.00,6922.92,-43.00,0.00
