 Speed (km/h), Distance (m), RPM, Lambda, Starter, Gear, Fuel correction, Fuel consumption (km/l), Fuel consumed (g), Battery voltage (V), Oil temperature (C), Water temperature (C), Exhaust temperature (C), Brake front (bar), Brake rear (bar), State, Injection duration (us),Ignition angle
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.82,40.65,33.46,60.53,0,3.23,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.82,40.69,33.46,60.28,0,3.23,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.83,40.63,33.41,60.3,0,3.23,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.81,40.57,33.39,60.23,0,3.23,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.8,40.59,33.48,60.05,0,3.23,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.8,40.65,33.45,59.98,0,3.23,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.82,40.61,33.45,59.91,0,3.25,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.79,40.48,33.35,59.79,0,3.24,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.81,40.45,33.37,59.69,0,3.24,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.81,40.56,33.39,59.6,0,3.25,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.82,40.51,33.42,59.55,0,3.25,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.8,40.5,33.38,59.42,0,3.25,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.8,40.52,33.35,59.3,0,3.25,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.82,40.51,33.46,59.26,0,3.26,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.82,40.62,33.38,59.07,0,3.27,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.83,40.39,33.38,59.02,0,3.27,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.82,40.44,33.48,58.73,0,3.27,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.82,40.38,33.44,58.7,0,3.28,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.81,40.3,33.51,58.6,0,3.27,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.81,40.41,33.48,58.55,0,3.27,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.81,40.43,33.55,58.46,0,3.28,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.8,40.34,33.46,58.33,0,3.27,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.81,40.3,33.41,58.16,0,3.28,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.8,40.41,33.55,58.17,0,3.28,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.82,40.41,33.68,57.95,0,3.28,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.81,40.35,33.68,57.73,0,3.28,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.82,40.33,33.71,57.56,0,3.29,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.82,40.2,33.76,57.29,0,3.28,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.83,40.27,33.6,57.08,0,3.29,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.81,40.14,33.66,57.04,0,3.29,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.82,40.16,33.73,56.89,0,3.29,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.81,40.35,33.73,56.89,0,3.29,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.83,40.46,33.82,56.8,0,3.3,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.81,40.45,33.96,56.7,0,3.3,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.83,40.5,33.84,56.63,0,3.31,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.81,40.33,33.93,56.45,0,3.3,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.81,40.38,33.95,56.35,0,3.3,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.82,40.3,34.02,56.14,0,3.31,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.83,40.21,33.96,56.18,0,3.31,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.83,40.3,34.04,56.02,0,3.31,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.81,40.34,34.04,55.94,0,3.31,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.81,40.3,34.04,55.84,0,3.31,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.81,40.35,34.06,55.7,0,3.31,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.83,40.23,34.16,55.48,0,3.32,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.8,40.26,34.09,55.41,0,3.32,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.8,40.38,34.2,55.32,0,3.32,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.81,40.35,34.09,55.27,0,3.32,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.83,40.25,34.06,55.05,0,3.33,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.84,40.3,34.05,54.84,0,3.34,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.83,40.27,34.06,54.82,0,3.33,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.81,40.17,34,54.62,0,3.33,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.81,40.19,33.93,54.59,0,3.33,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.83,40.1,33.89,54.62,0,3.34,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.82,40.26,33.93,54.52,0,3.34,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.83,40.27,34.02,54.52,0,3.34,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.84,40.27,33.95,54.47,0,3.35,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.81,40.27,34.02,54.45,0,3.33,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.82,40.34,33.95,54.43,0,2.31,16,7912.14,0
0,187.84,0,1.47,0,1,1.28,97.32,2.35,12.83,40.32,33.95,54.32,0,-0.46,16,7912.14,0
1.47,188.19,0,1.47,0,1,1.28,97.5,2.35,12.84,40.28,33.95,54.32,0,-0.36,16,7912.14,0
2.17,188.78,0,1.47,0,1,1.28,97.81,2.35,12.83,40.38,33.95,54.21,0,-0.33,16,7912.14,0
2.38,189.36,0,1.47,0,1,1.28,98.11,2.35,12.81,40.34,34,54.05,0,-0.3,16,7912.14,0
2.82,190.18,0,1.47,0,1,1.28,98.53,2.35,12.81,40.41,34.02,54.01,0,-0.29,16,7912.14,0
2.47,190.88,0,1.47,0,1,1.28,98.9,2.35,12.82,40.32,34,53.89,0,-0.28,16,7912.14,0
2,191.47,0,1.47,0,1,1.28,99.2,2.35,12.83,40.44,33.91,53.87,0,-0.26,16,7912.14,0
1.3,191.94,0,1.47,0,1,1.28,99.44,2.35,12.84,40.41,34.07,53.8,0,-0.25,16,7912.14,0
0,191.94,0,1.47,0,1,1.28,99.44,2.35,12.84,40.39,34,53.77,0,-0.25,16,7912.14,0
0,192.05,0,1.47,0,1,1.28,99.5,2.35,12.83,40.34,34.07,53.73,0,-0.25,16,7912.14,0
0,192.17,0.7,1.47,1,1,1.28,99.53,2.35,11.83,40.34,34.05,53.68,0,-0.3,22,0,0
1.11,192.29,1277.32,1.47,0,1,1.28,99.23,2.36,11.32,40.33,34.09,53.23,0,-0.28,22,8932,0
2.61,192.87,1734.48,1.47,0,1,1.28,95.84,2.45,12.47,40.37,34.2,83.53,0,-0.22,20,5820.36,0
4,194.04,1729.83,1.47,0,1,1.28,93.16,2.54,12.62,40.33,34.38,111.87,0,-0.24,20,5882.07,0
4.97,195.33,1487.17,1.47,0,1,1.28,90.88,2.62,12.66,40.19,34.36,129.13,0,-0.24,16,8932,0
4.97,196.74,1623.07,1.47,0,1,1.28,91.01,2.63,12.68,39.89,34.23,119.69,0,-0.24,16,7298.82,0
4.76,198.14,0,1.47,0,1,1.28,91.66,2.63,12.68,39.73,34.32,111.38,0,-0.24,16,7298.82,0
4.59,199.31,0,1.47,0,1,1.28,92.2,2.63,12.67,39.7,34.32,106.48,0,-0.24,16,7298.82,0
4.22,200.6,0,1.47,0,1,1.28,92.8,2.63,12.68,39.59,34.38,101.35,0,-0.25,16,7298.82,0
3.92,201.65,0,1.47,0,1,1.28,93.28,2.63,12.71,39.48,34.27,97.91,0,-0.25,16,7298.82,0
3.61,202.7,0,1.47,1,1,1.28,93.77,2.63,11.69,39.53,34.36,94.1,0,-0.26,22,7298.82,0
3.3,203.64,1423.39,0.93,0,1,1.28,93.59,2.65,12.48,39.51,34.38,89.79,0,-0.21,20,8932,0
4.77,204.81,1793.13,1.47,0,1,1.28,91.35,2.73,12.49,39.5,34.48,107.65,0,-0.24,20,5592.38,0
6.59,206.45,1815.51,1.47,0,1,1.28,89.53,2.81,12.57,39.53,34.45,129.5,0,-0.18,20,5580.96,0
8.46,208.67,1950.01,1.47,0,1,1.28,87.92,2.89,12.54,39.38,34.45,148.07,0,-0.2,20,5512.31,0
10.73,211.83,1802.78,1.47,0,1,1.28,86.37,2.99,12.62,39.42,34.42,171.3,0,-0.22,16,5587.46,0
10.5,215.11,0,1.47,0,1,1.28,86.62,3.02,12.67,39.4,34.47,153.08,0,-0.23,16,8932,0
7.56,217.92,0,1.47,0,1,1.28,87.75,3.02,12.69,39.28,34.49,139.8,0,3.81,16,8932,0
4.41,219.32,0,1.47,0,1,1.28,88.31,3.02,12.72,39.42,34.42,131.01,0,-0.47,16,8932,0
4.28,220.61,0,1.47,0,1,1.28,88.83,3.02,12.72,39.39,34.54,124.27,0,-0.33,16,8932,0
4.12,221.9,0,1.47,0,1,1.28,89.35,3.02,12.73,39.4,34.49,118.52,0,-0.3,16,8932,0
4.03,223.19,0,1.47,0,1,1.28,89.87,3.02,12.75,39.45,34.59,113.53,0,-0.28,16,8932,0
4.14,224.36,0,1.47,0,1,1.28,90.34,3.02,12.73,39.51,34.59,110.05,0,-0.27,16,8932,0
4.24,225.53,0,1.47,0,1,1.28,90.81,3.02,12.74,39.48,34.65,106.17,0,-0.26,16,8932,0
4.26,226.7,0,1.47,0,1,1.28,91.28,3.02,12.76,39.57,34.55,102.4,0,-0.26,16,8932,0
4.43,227.87,0,1.47,0,1,1.28,91.76,3.02,12.77,39.5,34.58,100.1,0,-0.25,16,8932,0
4.52,229.15,0,1.47,0,1,1.28,92.27,3.02,12.78,39.57,34.63,97.08,0,-0.24,16,8932,0
4.57,230.44,0,1.47,0,1,1.28,92.79,3.02,12.77,39.62,34.51,95.05,0,-0.25,16,8932,0
3.83,231.26,0,1.47,0,1,1.28,93.12,3.02,12.77,39.62,34.53,92.48,0,8.01,16,8932,0
0,231.26,0,1.47,0,1,1.28,93.12,3.02,12.78,39.57,34.59,90.19,0,-0.51,16,8932,0
0,231.26,0,1.47,0,1,1.28,93.12,3.02,12.79,39.7,34.58,88.64,0,-0.35,16,8932,0
0,231.38,0,1.47,1,1,1.28,93.17,3.02,11.07,39.68,34.48,86.56,0,-0.34,22,8932,0
1.91,231.73,1839.42,1.47,0,1,1.28,91.11,3.1,12.65,39.69,34.53,105.2,0,-0.3,20,5568.76,0
3.68,232.67,1425.58,1.47,0,1,1.28,89.46,3.17,12.73,39.66,34.59,129.59,0,-0.27,16,8932,0
3.14,233.6,0,1.47,0,1,1.28,89.43,3.18,12.73,39.63,34.73,119.41,0,-0.26,16,5893.98,0
2.8,234.42,0,1.47,0,1,1.28,89.74,3.18,12.73,39.73,34.7,112.58,0,-0.26,16,5893.98,0
2.33,235.12,0,1.47,0,1,1.28,90.01,3.18,12.72,39.76,34.67,108.52,0,-0.26,16,5893.98,0
2.05,235.59,0,1.47,0,1,1.28,90.19,3.18,12.75,39.69,34.65,104.13,0,-0.25,16,5893.98,0
1.62,236.18,0,1.47,0,1,1.28,90.41,3.18,12.74,39.76,34.73,101.3,0,-0.25,16,5893.98,0
1.12,236.53,0,1.47,0,1,1.28,90.55,3.18,12.75,39.9,34.7,97.92,0,-0.24,16,5893.98,0
0,236.64,182.34,1.47,1,1,1.28,90.55,3.18,11.16,39.8,34.73,94.2,0,-0.31,22,0,0
1.56,237,1794.82,1.47,0,1,1.28,88.45,3.26,12.56,39.82,34.73,106.11,0,-0.21,20,5591.52,0
3.36,237.81,1797.4,1.47,0,1,1.28,86.7,3.34,12.6,39.9,34.72,132.97,0,-0.2,20,5590.21,0
5.35,239.22,1822.54,1.47,0,1,1.28,85.1,3.42,12.65,39.88,34.74,151.84,0,-0.16,20,5577.37,0
6.49,240.97,1414.58,1.47,0,1,1.28,84.26,3.48,12.7,39.85,34.72,160.52,0,-0.22,16,8932,0
6.14,242.73,0,1.47,0,1,1.28,84.48,3.5,12.71,39.87,34.9,144.24,0,-0.23,16,8932,0
5.87,244.37,0,1.47,0,1,1.28,85.05,3.5,12.71,39.9,35.08,137.21,0,-0.23,16,8932,0
5.63,246.01,0,1.47,0,1,1.28,85.62,3.5,12.7,39.94,35.23,129.8,0,-0.23,16,8932,0
5.48,247.53,0,1.47,0,1,1.28,86.15,3.5,12.73,40.01,35.3,123.77,0,-0.22,16,8932,0
5.35,249.05,0,1.47,0,1,1.28,86.68,3.5,12.75,40.09,35.28,119.9,0,-0.22,16,8932,0
5.23,250.45,0,1.47,0,1,1.28,87.17,3.5,12.73,40.17,35.19,115.23,0,-0.22,16,8932,0
5.05,251.86,0,1.47,0,1,1.28,87.66,3.5,12.74,40.25,35.17,111.23,0,-0.22,16,8932,0
4.82,253.26,0,1.47,0,1,1.28,88.14,3.5,12.74,40.26,35.19,108.57,0,-0.22,16,8932,0
4.61,254.55,0,1.47,0,1,1.28,88.59,3.5,12.75,40.25,35.16,105.32,0,-0.22,16,8932,0
4.45,255.84,0,1.47,0,1,1.28,89.04,3.5,12.77,40.35,35.12,102.24,0,-0.22,16,8932,0
4.23,257.13,0,1.47,0,1,1.28,89.49,3.5,12.77,40.35,35.03,99.46,0,-0.22,16,8932,0
3.96,258.3,0,1.47,0,1,1.28,89.9,3.5,12.76,40.41,34.98,97.01,0,-0.22,16,8932,0
4.95,259.7,1848.34,1.47,0,1,1.28,88.67,3.57,12.63,40.51,34.99,112.56,0,-0.2,20,5564.21,0
6.59,261.69,1401.87,1.47,0,1,1.28,87.64,3.64,12.73,40.51,34.99,134.1,0,-0.21,16,8932,0
6.44,263.68,0,1.47,0,1,1.28,87.97,3.65,12.74,40.56,35.08,123.57,0,-0.22,16,5673.37,0
6.29,265.55,0,1.47,0,1,1.28,88.59,3.65,12.74,40.63,35.09,117.36,0,-0.21,16,5673.37,0
6.07,267.42,0,1.47,0,1,1.28,89.22,3.65,12.76,40.59,35.09,112.35,0,1.42,16,5673.37,0
2.73,268.59,0,1.47,0,1,1.28,89.61,3.65,12.77,40.62,35.09,108.22,0,0,16,5673.37,0
2.16,269.18,0,1.47,0,1,1.28,89.8,3.65,12.77,40.71,35.05,104.67,0,-0.35,16,5673.37,0
2.12,269.88,1426.99,1.47,0,1,1.28,89.62,3.67,11.82,40.72,35.13,100.74,0,-0.28,20,8932,0
3.41,270.7,1778.52,1.47,0,1,1.28,87.96,3.75,12.58,40.83,35.13,117.3,0,-0.26,20,5599.85,0
4.91,271.99,1477.12,1.47,0,1,1.28,86.99,3.81,12.66,40.75,35.12,137.59,0,-0.26,16,8932,0
5.38,273.51,0,1.47,0,1,1.28,87.14,3.82,12.68,40.82,35.17,126.53,0,-0.25,16,6998.41,0
5.54,275.03,0,1.47,0,1,1.28,87.62,3.82,12.69,40.85,35.08,121.36,0,-0.25,16,6998.41,0
5.84,276.55,0,1.47,0,1,1.28,88.11,3.82,12.73,40.78,35.14,116.01,0,-0.23,16,6998.41,0
6.24,278.31,0,1.47,0,1,1.28,88.67,3.82,12.74,40.88,35.12,112.47,0,-0.22,16,6998.41,0
6.97,280.18,0,1.47,0,1,1.28,89.26,3.82,12.74,40.84,35.14,108.67,0,-0.18,16,6998.41,0
7.04,282.05,0,1.47,0,1,1.28,89.86,3.82,12.74,40.82,35.17,105.23,0,-0.23,16,6998.41,0
4.74,283.69,0,1.47,0,1,1.28,90.38,3.82,12.77,40.8,35.08,103.07,0,-0.49,16,6998.41,0
4.75,284.98,0,1.47,0,1,1.28,90.79,3.82,12.74,40.87,34.98,100.35,0,-0.34,16,6998.41,0
4.81,286.38,0,1.47,0,1,1.28,91.24,3.82,12.75,40.94,35.04,97.79,0,-0.28,16,6998.41,0
4.47,287.79,0,1.47,0,1,1.28,91.69,3.82,12.78,40.89,35.14,95.55,0,-0.26,16,6998.41,0
4.16,288.96,0,1.47,0,1,1.28,92.06,3.82,12.78,40.9,35.15,93.99,0,-0.25,16,6998.41,0
3.5,289.9,0,1.47,0,1,1.28,92.36,3.82,12.77,40.96,35.13,92.01,0,-0.24,16,6998.41,0
3.14,290.83,0,1.47,0,1,1.28,92.66,3.82,12.78,41.02,35.12,90.74,0,-0.23,16,6998.41,0
3.09,291.65,0,1.47,0,1,1.28,92.92,3.82,12.79,41,35.08,89.14,0,-0.23,16,6998.41,0
3.17,292.59,0,1.47,0,1,1.28,93.22,3.82,12.8,40.94,35.05,87.59,0,1.02,16,6998.41,0
1.54,293.17,0,1.47,0,1,1.28,93.4,3.82,12.79,40.98,35.1,86.59,0,-0.46,16,6998.41,0
1.41,293.52,0,1.47,0,1,1.28,93.51,3.82,12.78,40.98,35.05,85.29,0,-0.31,16,6998.41,0
1.26,293.87,0,1.47,0,1,1.28,93.63,3.82,12.79,41.02,35.14,84.05,0,-0.27,16,6998.41,0
1.1,294.23,0,1.47,0,1,1.28,93.74,3.82,12.81,41.03,35.12,83,0,-0.25,16,6998.41,0
2.03,294.46,0,1.47,0,1,1.28,93.81,3.82,12.82,41.03,35.12,82.06,0,-0.24,16,6998.41,0
1.81,294.69,1712.01,1.47,0,1,1.28,93.35,3.84,11.55,41.02,35.08,80.84,0,-0.27,22,6118.53,0
2.76,295.4,1784.65,1.47,0,1,1.28,91.6,3.93,12.66,41.03,35.08,112.93,0,-0.23,20,5596.71,0
5.16,296.8,1794.18,1.47,0,1,1.28,90.02,4.01,12.69,41.01,35.08,139.11,0,-0.21,20,5591.85,0
7.68,298.91,1891.76,1.47,0,1,1.28,88.72,4.1,12.69,41.02,35.06,156.5,0,-0.21,20,5542.04,0
10.37,301.83,2337.54,1.47,0,1,1.28,87.54,4.2,12.63,40.95,35.17,176.51,0,-0.23,20,5411.83,0
11.05,305.23,1388.31,1.47,0,1,1.28,87.42,4.25,12.75,40.95,35.45,166.15,0,-0.23,16,8932,0
11.14,308.62,0,1.47,0,1,1.28,88.39,4.25,12.75,40.93,35.86,151.44,0,-0.22,16,8932,0
11.13,312.01,0,1.47,0,1,1.28,89.37,4.25,12.77,40.98,36.09,142.7,0,-0.23,16,8932,0
10.91,315.29,0,1.47,0,1,1.28,90.3,4.25,12.79,40.98,36.25,135.77,0,-0.22,16,8932,0
10.69,318.57,0,1.47,0,1,1.28,91.24,4.25,12.77,41.02,36.34,129.96,0,-0.21,16,8932,0
10.5,321.73,0,1.47,0,1,1.28,92.15,4.25,12.77,41.09,36.41,126.05,0,-0.22,16,8932,0
10.54,324.65,0,1.47,0,1,1.28,92.99,4.25,12.76,41.12,36.38,121.51,0,-0.22,16,8932,0
10.43,327.46,0,1.47,0,1,1.28,93.79,4.25,12.76,41.16,36.38,117.55,0,-0.23,16,8932,0
10.16,330.39,0,1.47,0,1,1.28,94.63,4.25,12.77,41.14,36.32,114.75,0,-0.23,16,8932,0
10.12,333.2,0,1.47,0,1,1.28,95.43,4.25,12.79,41.16,36.25,111.46,0,-0.22,16,8932,0
10.02,336.01,0,1.47,0,1,1.28,96.24,4.25,12.78,41.21,36.18,109.15,0,-0.22,16,8932,0
6.36,338.23,0,1.47,0,1,1.28,96.87,4.25,12.79,41.28,36.21,106.2,0,7.34,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.8,41.28,36.23,103.59,0,1.52,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.79,41.28,36.12,101.82,0,1.71,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.79,41.3,36.04,99.48,0,0.22,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.81,41.3,36,97.57,0,0.27,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.79,41.38,36.04,95.79,0,0.22,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.81,41.52,35.89,94.03,0,0.38,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.81,41.58,35.98,92.41,0,0.56,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.8,41.62,36.02,90.91,0,0.28,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.79,41.67,36.04,89.61,0,-0.42,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.78,41.66,35.95,88.31,0,-0.33,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.79,41.57,35.89,87.15,0,-0.29,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.8,41.55,35.89,86,0,-0.27,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.81,41.57,35.93,85,0,-0.26,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.81,41.65,35.87,83.98,0,-0.26,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.81,41.69,35.88,83.02,0,-0.26,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.8,41.62,35.84,82.34,0,-0.25,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.81,41.52,35.75,81.48,0,-0.25,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.79,41.69,35.73,80.68,0,-0.24,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.79,41.63,35.8,80.14,0,-0.25,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.81,41.7,35.8,79.47,0,-0.24,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.82,41.73,35.8,78.8,0,-0.23,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.79,41.65,35.73,78.33,0,-0.23,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.79,41.64,35.71,77.7,0,-0.24,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.8,41.55,35.65,77.27,0,-0.23,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.8,41.57,35.64,76.66,0,-0.23,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.79,41.58,35.71,76.25,0,-0.23,16,8932,0
0,338.46,0,1.47,0,1,1.28,96.94,4.25,12.8,41.48,35.66,75.61,0,-0.23,16,8932,0
1.17,338.7,0,1.47,0,1,1.28,97.01,4.25,12.82,41.46,35.62,75.14,0,-0.22,16,8932,0
1.21,339.05,0,1.47,0,1,1.28,97.11,4.25,12.81,41.46,35.55,74.59,0,-0.22,16,8932,0
1.62,339.52,0,1.47,0,1,1.28,97.24,4.25,12.81,41.52,35.62,74.15,0,-0.22,16,8932,0
1.77,340.1,0,1.47,0,1,1.28,97.41,4.25,12.8,41.41,35.47,73.67,0,-0.22,16,8932,0
2.04,340.69,0,1.47,0,1,1.28,97.58,4.25,12.81,41.52,35.57,73.25,0,-0.22,16,8932,0
2.11,341.27,0,1.47,0,1,1.28,97.75,4.25,12.81,41.34,35.55,72.88,0,-0.22,16,8932,0
1.9,341.86,0,1.47,0,1,1.28,97.91,4.25,12.81,41.41,35.47,72.51,0,-0.22,16,8932,0
1.57,342.33,0,1.47,0,1,1.28,98.05,4.25,12.8,41.45,35.47,72.21,0,-0.22,16,8932,0
1.42,342.79,0,1.47,0,1,1.28,98.18,4.25,12.81,41.45,35.57,71.8,0,-0.22,16,8932,0
1.15,343.03,0,1.47,0,1,1.28,98.25,4.25,12.82,41.41,35.57,71.45,0,-0.22,16,8932,0
1.19,343.38,0,1.47,0,1,1.28,98.35,4.25,12.83,41.47,35.6,71.26,0,-0.22,16,8932,0
1.37,343.73,0,1.47,0,1,1.28,98.45,4.25,12.83,41.44,35.6,70.86,0,-0.21,16,8932,0
1.32,344.08,0,1.47,0,1,1.28,98.55,4.25,12.82,41.43,35.55,70.62,0,-0.21,16,8932,0
0,344.32,0,1.47,0,1,1.28,98.62,4.25,12.83,41.43,35.55,70.34,0,-0.21,16,8932,0
0,344.43,0,1.47,0,1,1.28,98.65,4.25,12.81,41.43,35.55,70.05,0,-0.22,16,8932,0
0,344.55,0,1.47,0,1,1.28,98.68,4.25,12.83,41.46,35.58,69.87,0,0.89,16,8932,0
0,344.55,0,1.47,0,1,1.28,98.68,4.25,12.8,41.46,35.53,69.43,0,2.45,16,8932,0
0,344.55,0,1.47,0,1,1.28,98.68,4.25,12.81,41.41,35.41,69.26,0,-0.25,16,8932,0
0,344.55,0,1.47,0,1,1.28,98.68,4.25,12.82,41.41,35.51,69,0,-0.23,16,8932,0
0,344.67,0,1.47,0,1,1.28,98.72,4.25,12.8,41.39,35.52,68.86,0,-0.23,16,8932,0
0,344.78,0,1.47,0,1,1.28,98.75,4.25,12.81,41.31,35.48,68.63,0,-0.23,16,8932,0
0,344.78,0,1.47,0,1,1.28,98.75,4.25,12.81,41.28,35.48,68.47,0,-0.18,16,8932,0
1.74,344.9,0,1.47,0,1,1.28,98.79,4.25,12.8,41.25,35.39,68.2,0,-0.22,16,8932,0
0,344.9,0,1.47,0,1,1.28,98.79,4.25,12.81,41.34,35.48,67.99,0,-0.38,16,8932,0
0,344.9,0,1.47,0,1,1.28,98.79,4.25,12.81,41.34,35.51,67.81,0,-0.32,16,8932,0
0,344.9,0,1.47,0,1,1.28,98.79,4.25,12.82,41.36,35.55,67.62,0,-0.3,16,8932,0
0,344.9,0,1.47,0,1,1.28,98.79,4.25,12.8,41.32,35.47,67.41,0,-0.28,16,8932,0
0,344.9,0,1.47,0,1,1.28,98.79,4.25,12.82,41.32,35.45,67.3,0,-0.27,16,8932,0
0,344.9,0,1.47,0,1,1.28,98.79,4.25,12.82,41.27,35.49,67.04,0,-0.26,16,8932,0
0,344.9,0,1.47,0,1,1.28,98.79,4.25,12.83,41.34,35.53,66.83,0,-0.25,16,8932,0
0,344.9,0,1.47,0,1,1.28,98.79,4.25,12.82,41.28,35.52,66.66,0,-0.26,16,8932,0
0,344.9,0,1.47,0,1,1.28,98.79,4.25,12.81,41.23,35.47,66.45,0,-0.25,16,8932,0
