OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C), Air Temperature (C), Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
62620.00,1970-01-01 00:01:02.620,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.33,49.41,56.26,0.00,0.00,-0.55,0.07,1.00,10.00,0.00
62785.00,1970-01-01 00:01:02.785,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,49.41,56.26,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
62907.00,1970-01-01 00:01:02.907,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.30,49.49,56.25,0.00,0.00,-0.62,0.07,1.00,10.00,0.00
63029.00,1970-01-01 00:01:03.029,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,49.49,56.25,0.00,0.00,-0.58,0.07,1.00,10.00,0.00
63158.00,1970-01-01 00:01:03.158,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.33,49.47,56.21,0.00,0.00,-0.53,0.07,1.00,10.00,0.00
63301.00,1970-01-01 00:01:03.301,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.15,49.47,56.21,0.00,0.00,-0.56,0.07,1.00,10.00,0.00
63486.00,1970-01-01 00:01:03.486,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.31,49.54,56.35,0.00,0.00,-0.56,0.07,1.00,10.00,0.00
63628.00,1970-01-01 00:01:03.628,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.20,49.54,56.35,0.00,0.00,-0.58,0.08,1.00,10.00,0.00
63728.00,1970-01-01 00:01:03.728,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.31,49.54,56.35,0.00,0.00,-0.58,0.07,1.00,10.00,0.00
63828.00,1970-01-01 00:01:03.828,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.33,49.55,56.25,0.00,0.00,-0.56,0.08,1.00,10.00,0.00
63987.00,1970-01-01 00:01:03.987,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.30,49.55,56.25,0.00,0.00,-0.57,0.06,1.00,10.00,0.00
64162.00,1970-01-01 00:01:04.162,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.30,49.52,56.23,0.00,0.00,-0.56,0.07,1.00,10.00,0.00
64337.00,1970-01-01 00:01:04.337,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.30,49.52,56.32,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
64532.00,1970-01-01 00:01:04.532,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.15,49.52,56.32,0.00,0.00,-0.52,0.08,1.00,10.00,0.00
64723.00,1970-01-01 00:01:04.723,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.34,49.49,56.28,0.00,0.00,-0.53,0.07,1.00,10.00,0.00
64823.00,1970-01-01 00:01:04.823,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.19,49.49,56.28,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
65022.00,1970-01-01 00:01:05.022,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.17,49.48,56.30,0.00,0.00,-0.56,0.07,1.00,10.00,0.00
65174.00,1970-01-01 00:01:05.174,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.33,49.48,56.32,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
65274.00,1970-01-01 00:01:05.274,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.34,49.48,56.32,0.00,0.00,-0.58,0.07,1.00,10.00,0.00
65439.00,1970-01-01 00:01:05.439,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.30,49.59,56.30,0.00,0.00,-0.60,0.07,1.00,10.00,0.00
65628.00,1970-01-01 00:01:05.628,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.34,49.59,56.30,0.00,0.00,-0.58,0.07,1.00,10.00,0.00
65728.00,1970-01-01 00:01:05.728,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.19,49.52,56.30,0.00,0.00,-0.54,0.07,1.00,10.00,0.00
65828.00,1970-01-01 00:01:05.828,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.31,49.52,56.30,0.00,0.00,-0.61,0.07,1.00,10.00,0.00
65928.00,1970-01-01 00:01:05.928,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.30,49.52,56.30,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
66113.00,1970-01-01 00:01:06.113,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.17,49.51,56.28,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
66235.00,1970-01-01 00:01:06.235,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.15,49.47,56.30,0.00,0.00,-0.55,0.08,1.00,10.00,0.00
66410.00,1970-01-01 00:01:06.410,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.34,49.47,56.30,0.00,0.00,-0.52,0.08,1.00,10.00,0.00
66584.00,1970-01-01 00:01:06.584,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,49.54,56.23,0.00,0.00,-0.53,0.07,1.00,10.00,0.00
66752.00,1970-01-01 00:01:06.752,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.15,49.54,56.23,0.00,0.00,-0.55,0.08,1.00,10.00,0.00
66940.00,1970-01-01 00:01:06.940,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.16,49.48,56.27,0.00,0.00,-0.52,0.08,1.00,10.00,0.00
67040.00,1970-01-01 00:01:07.040,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,49.48,56.27,0.00,0.00,-0.60,0.07,1.00,10.00,0.00
67140.00,1970-01-01 00:01:07.140,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.33,49.48,56.27,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
67270.00,1970-01-01 00:01:07.270,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.32,49.49,56.23,0.00,0.00,-0.53,0.07,1.00,10.00,0.00
67437.00,1970-01-01 00:01:07.437,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.17,49.49,56.23,0.00,0.00,-0.54,0.08,1.00,10.00,0.00
67611.00,1970-01-01 00:01:07.611,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,49.46,56.19,0.00,0.00,-0.53,0.07,1.00,10.00,0.00
67781.00,1970-01-01 00:01:07.781,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.33,49.46,56.19,0.00,0.00,-0.52,0.07,1.00,10.00,0.00
67960.00,1970-01-01 00:01:07.960,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.15,49.40,56.25,0.00,0.00,-0.53,0.08,1.00,10.00,0.00
68134.00,1970-01-01 00:01:08.134,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.33,49.40,56.25,0.00,0.00,-0.53,0.08,1.00,10.00,0.00
68234.00,1970-01-01 00:01:08.234,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.17,49.44,56.26,0.00,0.00,-0.58,0.07,1.00,10.00,0.00
68334.00,1970-01-01 00:01:08.334,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.33,49.44,56.26,0.00,0.00,-0.58,0.07,1.00,10.00,0.00
68453.00,1970-01-01 00:01:08.453,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.34,49.44,56.26,0.00,0.00,-0.54,0.07,1.00,10.00,0.00
68553.00,1970-01-01 00:01:08.553,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.19,49.48,56.25,0.00,0.00,-0.60,0.07,1.00,10.00,0.00
68669.00,1970-01-01 00:01:08.669,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.18,49.48,56.25,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
68802.00,1970-01-01 00:01:08.802,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.31,49.48,56.20,0.00,0.00,-0.55,0.07,1.00,10.00,0.00
68988.00,1970-01-01 00:01:08.988,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.18,49.48,56.20,0.00,0.00,-0.53,0.07,1.00,10.00,0.00
69088.00,1970-01-01 00:01:09.088,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.31,49.45,56.30,0.00,0.00,-0.61,0.07,1.00,10.00,0.00
69188.00,1970-01-01 00:01:09.188,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.30,49.45,56.30,0.00,0.00,-0.58,0.07,1.00,10.00,0.00
69288.00,1970-01-01 00:01:09.288,0.00,2.11,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.20,49.45,56.30,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
69488.00,1970-01-01 00:01:09.488,1.61,2.22,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.15,49.33,56.28,0.00,0.00,-0.55,0.07,1.00,10.00,0.00
69660.00,1970-01-01 00:01:09.660,1.61,2.22,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.31,49.37,56.28,0.00,0.00,-0.55,0.07,1.00,10.00,0.00
69827.00,1970-01-01 00:01:09.827,-0.00,2.22,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.31,49.37,56.28,0.00,0.00,-0.56,0.08,1.00,10.00,0.00
70004.00,1970-01-01 00:01:10.004,-0.00,2.22,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.34,49.44,56.23,0.00,0.00,-0.56,0.07,1.00,10.00,0.00
70104.00,1970-01-01 00:01:10.104,-0.00,2.22,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.17,49.44,56.23,0.00,0.00,-0.61,0.07,1.00,10.00,0.00
70204.00,1970-01-01 00:01:10.204,-0.00,2.22,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.31,49.44,56.23,0.00,0.00,-0.55,0.07,1.00,10.00,0.00
70377.00,1970-01-01 00:01:10.377,0.00,2.22,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,49.37,56.19,0.00,0.00,-0.58,0.08,1.00,10.00,0.00
70554.00,1970-01-01 00:01:10.554,0.00,2.22,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,49.37,56.19,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
70710.00,1970-01-01 00:01:10.710,-0.00,2.22,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.33,49.33,56.18,0.00,0.00,-0.53,0.08,1.00,10.00,0.00
70877.00,1970-01-01 00:01:10.877,-0.00,2.22,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.20,49.33,56.18,0.00,0.00,-0.53,0.07,1.00,10.00,0.00
71050.00,1970-01-01 00:01:11.050,0.00,2.22,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.33,49.35,56.19,0.00,0.00,-0.53,0.07,1.00,10.00,0.00
71208.00,1970-01-01 00:01:11.208,0.00,2.22,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,49.35,56.19,0.00,0.00,-0.53,0.07,1.00,10.00,0.00
71374.00,1970-01-01 00:01:11.374,0.00,2.22,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.34,49.33,56.19,0.00,0.00,-0.55,0.08,1.00,10.00,0.00
71539.00,1970-01-01 00:01:11.539,-0.00,2.22,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.14,49.33,56.19,0.00,0.00,-0.57,0.08,1.00,10.00,0.00
71639.00,1970-01-01 00:01:11.639,-0.00,2.22,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.34,49.30,56.19,0.00,0.00,-0.60,0.07,1.00,10.00,0.00
71739.00,1970-01-01 00:01:11.739,-0.00,2.22,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.15,49.30,56.19,0.00,0.00,-0.52,0.07,1.00,10.00,0.00
71839.00,1970-01-01 00:01:11.839,0.00,2.22,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.33,49.30,56.19,0.00,0.00,-0.58,0.07,1.00,10.00,0.00
71956.00,1970-01-01 00:01:11.956,0.00,2.22,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.16,49.33,56.16,0.00,0.00,-0.59,0.07,1.00,10.00,0.00
72095.00,1970-01-01 00:01:12.095,0.00,2.22,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.34,49.33,56.16,0.00,0.00,-0.56,0.07,1.00,10.00,0.00
72250.00,1970-01-01 00:01:12.250,1.20,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.20,49.39,56.28,0.00,0.00,-0.53,0.07,1.00,10.00,0.00
72425.00,1970-01-01 00:01:12.425,1.20,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.19,49.39,56.28,0.00,0.00,-0.53,0.07,1.00,10.00,0.00
72525.00,1970-01-01 00:01:12.525,-0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.30,49.30,56.27,0.00,0.00,-0.61,0.07,1.00,10.00,0.00
72719.00,1970-01-01 00:01:12.719,-0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.30,49.30,56.27,0.00,0.00,-0.56,0.07,1.00,10.00,0.00
72881.00,1970-01-01 00:01:12.881,-0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.20,49.39,56.19,0.00,0.00,-0.56,0.07,1.00,10.00,0.00
73065.00,1970-01-01 00:01:13.065,0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.33,49.39,56.19,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
73165.00,1970-01-01 00:01:13.165,0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.17,49.27,56.16,0.00,0.00,-0.58,0.07,1.00,10.00,0.00
73329.00,1970-01-01 00:01:13.329,-0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.17,49.27,56.16,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
73429.00,1970-01-01 00:01:13.429,-0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,49.33,56.09,0.00,0.00,-0.56,0.07,1.00,10.00,0.00
73529.00,1970-01-01 00:01:13.529,-0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.32,49.33,56.09,0.00,0.00,-0.62,0.07,1.00,10.00,0.00
73629.00,1970-01-01 00:01:13.629,-0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.33,49.33,56.09,0.00,0.00,-0.53,0.07,1.00,10.00,0.00
73816.00,1970-01-01 00:01:13.816,0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,49.31,56.05,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
73970.00,1970-01-01 00:01:13.970,0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.33,49.33,56.09,0.00,0.00,-0.52,0.07,1.00,10.00,0.00
74098.00,1970-01-01 00:01:14.098,0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.34,49.33,56.09,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
74253.00,1970-01-01 00:01:14.253,-0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.20,49.29,56.09,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
74411.00,1970-01-01 00:01:14.411,-0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.15,49.29,56.09,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
74585.00,1970-01-01 00:01:14.585,0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.31,49.39,56.11,0.00,0.00,-0.58,0.07,1.00,10.00,0.00
74750.00,1970-01-01 00:01:14.750,0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.31,49.39,56.11,0.00,0.00,-0.63,0.07,1.00,10.00,0.00
74850.00,1970-01-01 00:01:14.850,0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.34,49.33,56.12,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
74950.00,1970-01-01 00:01:14.950,-0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.15,49.33,56.12,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
75050.00,1970-01-01 00:01:15.050,-0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.33,49.33,56.12,0.00,0.00,-0.58,0.07,1.00,10.00,0.00
75220.00,1970-01-01 00:01:15.220,-0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.34,49.35,56.16,0.00,0.00,-0.58,0.07,1.00,10.00,0.00
75382.00,1970-01-01 00:01:15.382,0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.33,49.35,56.16,0.00,0.00,-0.58,0.07,1.00,10.00,0.00
75534.00,1970-01-01 00:01:15.534,0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.33,49.35,56.16,0.00,0.00,-0.58,0.07,1.00,10.00,0.00
75692.00,1970-01-01 00:01:15.692,0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.20,49.23,56.16,0.00,0.00,-0.57,0.08,1.00,10.00,0.00
75863.00,1970-01-01 00:01:15.863,-0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.21,49.23,56.16,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
75963.00,1970-01-01 00:01:15.963,-0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.33,49.26,56.04,0.00,0.00,-0.56,0.07,1.00,10.00,0.00
76157.00,1970-01-01 00:01:16.157,0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.34,49.26,56.04,0.00,0.00,-0.56,0.07,1.00,10.00,0.00
76329.00,1970-01-01 00:01:16.329,0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.20,49.15,56.09,0.00,0.00,-0.56,0.06,1.00,10.00,0.00
76429.00,1970-01-01 00:01:16.429,0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,49.15,56.09,0.00,0.00,-0.58,0.07,1.00,10.00,0.00
76610.00,1970-01-01 00:01:16.610,-0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.30,49.22,56.06,0.00,0.00,-0.59,0.07,1.00,10.00,0.00
76768.00,1970-01-01 00:01:16.768,-0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.18,49.26,56.04,0.00,0.00,-0.58,0.07,1.00,10.00,0.00
76868.00,1970-01-01 00:01:16.868,-0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.32,49.26,56.04,0.00,0.00,-0.54,0.07,1.00,10.00,0.00
76968.00,1970-01-01 00:01:16.968,0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.31,49.26,56.04,0.00,0.00,-0.61,0.07,1.00,10.00,0.00
77068.00,1970-01-01 00:01:17.068,0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.16,49.24,56.12,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
77177.00,1970-01-01 00:01:17.177,0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.19,49.24,56.12,0.00,0.00,-0.55,0.07,1.00,10.00,0.00
77331.00,1970-01-01 00:01:17.331,0.00,2.34,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.34,49.28,56.09,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
77483.00,1970-01-01 00:01:17.483,1.82,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.19,49.28,56.09,0.00,0.00,-0.62,0.07,1.00,10.00,0.00
77671.00,1970-01-01 00:01:17.671,1.82,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,49.26,56.07,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
77800.00,1970-01-01 00:01:17.800,-0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.18,49.26,56.07,0.00,0.00,-0.58,0.07,1.00,10.00,0.00
77957.00,1970-01-01 00:01:17.957,-0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.30,49.23,56.09,0.00,0.00,-0.58,0.07,1.00,10.00,0.00
78057.00,1970-01-01 00:01:18.057,-0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.19,49.23,56.09,0.00,0.00,-0.56,0.07,1.00,10.00,0.00
78157.00,1970-01-01 00:01:18.157,-0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,49.23,56.09,0.00,0.00,-0.61,0.07,1.00,10.00,0.00
78316.00,1970-01-01 00:01:18.316,0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.17,49.27,56.07,0.00,0.00,-0.59,0.07,1.00,10.00,0.00
78483.00,1970-01-01 00:01:18.483,0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.31,49.27,56.07,0.00,0.00,-0.58,0.07,1.00,10.00,0.00
78630.00,1970-01-01 00:01:18.630,-0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.33,49.24,56.18,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
78730.00,1970-01-01 00:01:18.730,-0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.31,49.24,56.18,0.00,0.00,-0.56,0.07,1.00,10.00,0.00
78847.00,1970-01-01 00:01:18.847,-0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.30,49.24,56.18,0.00,0.00,-0.60,0.07,1.00,10.00,0.00
78947.00,1970-01-01 00:01:18.947,-0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.17,49.30,56.13,0.00,0.00,-0.52,0.07,1.00,10.00,0.00
79094.00,1970-01-01 00:01:19.094,0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.20,49.30,56.13,0.00,0.00,-0.53,0.07,1.00,10.00,0.00
79240.00,1970-01-01 00:01:19.240,0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.19,49.28,56.11,0.00,0.00,-0.55,0.07,1.00,10.00,0.00
79340.00,1970-01-01 00:01:19.340,0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.30,49.28,56.11,0.00,0.00,-0.58,0.07,1.00,10.00,0.00
79517.00,1970-01-01 00:01:19.517,-0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.31,49.27,56.04,0.00,0.00,-0.59,0.07,1.00,10.00,0.00
79617.00,1970-01-01 00:01:19.617,-0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.34,49.27,56.04,0.00,0.00,-0.53,0.07,1.00,10.00,0.00
79750.00,1970-01-01 00:01:19.750,-0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,49.27,56.04,0.00,0.00,-0.56,0.07,1.00,10.00,0.00
79895.00,1970-01-01 00:01:19.895,0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.34,49.23,56.00,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
80032.00,1970-01-01 00:01:20.032,0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.34,49.29,55.98,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
80132.00,1970-01-01 00:01:20.132,0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.18,49.29,55.98,0.00,0.00,-0.53,0.07,1.00,10.00,0.00
80281.00,1970-01-01 00:01:20.281,-0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.34,49.29,55.98,0.00,0.00,-0.55,0.07,1.00,10.00,0.00
80428.00,1970-01-01 00:01:20.428,-0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.30,49.23,56.04,0.00,0.00,-0.56,0.07,1.00,10.00,0.00
80579.00,1970-01-01 00:01:20.579,-0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.15,49.20,56.02,0.00,0.00,-0.61,0.07,1.00,10.00,0.00
80721.00,1970-01-01 00:01:20.721,0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.32,49.20,56.02,0.00,0.00,-0.59,0.07,1.00,10.00,0.00
80862.00,1970-01-01 00:01:20.862,0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.29,49.29,56.00,0.00,0.00,-0.58,0.07,1.00,10.00,0.00
80962.00,1970-01-01 00:01:20.962,0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.16,49.29,56.00,0.00,0.00,-0.56,0.07,1.00,10.00,0.00
81116.00,1970-01-01 00:01:21.116,-0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.15,49.17,56.05,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
81248.00,1970-01-01 00:01:21.248,-0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.20,49.17,56.05,0.00,0.00,-0.60,0.07,1.00,10.00,0.00
81376.00,1970-01-01 00:01:21.376,-0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.16,49.26,56.07,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
81523.00,1970-01-01 00:01:21.523,0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.20,49.26,56.07,0.00,0.00,-0.53,0.08,1.00,10.00,0.00
81660.00,1970-01-01 00:01:21.660,0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.28,49.20,56.00,0.00,0.00,-0.55,0.08,1.00,10.00,0.00
81797.00,1970-01-01 00:01:21.797,0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.18,49.20,56.00,0.00,0.00,-0.56,0.08,1.00,10.00,0.00
81897.00,1970-01-01 00:01:21.897,-0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.33,49.20,56.00,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
82049.00,1970-01-01 00:01:22.049,-0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.31,49.21,56.00,0.00,0.00,-0.58,0.08,1.00,10.00,0.00
82235.00,1970-01-01 00:01:22.235,0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.19,49.16,56.06,0.00,0.00,-0.57,0.07,1.00,10.00,0.00
82362.00,1970-01-01 00:01:22.362,0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.19,49.16,56.06,0.00,0.00,-0.52,0.07,1.00,10.00,0.00
82484.00,1970-01-01 00:01:22.484,0.00,2.46,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.31,49.16,56.06,0.00,0.00,-0.55,0.07,1.00,10.00,0.00
