OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C), Air Temperature (C), Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
19170.00,2019-04-29 13:37:23.170,10.88,10.94,2369.06,0.25,0.00,1.00,1.00,23.80,0.55,12.21,52.49,68.84,0.00,0.00,-0.60,0.09,21.00,5300.00,-77.00
19332.00,2019-04-29 13:37:23.332,11.04,11.47,2459.32,0.25,0.00,1.00,1.00,24.08,0.57,12.22,52.49,68.84,0.00,0.00,-0.59,0.09,21.00,5300.00,-79.00
19491.00,2019-04-29 13:37:23.491,11.46,12.00,2481.59,0.28,0.00,1.00,1.00,24.54,0.58,12.17,52.48,68.84,0.00,0.00,-0.61,0.09,21.00,5300.00,-79.00
19641.00,2019-04-29 13:37:23.641,11.79,12.46,2546.47,0.27,0.00,1.00,1.00,24.86,0.60,12.11,52.48,68.84,0.00,0.00,-0.63,0.10,21.00,5300.00,-80.00
19741.00,2019-04-29 13:37:23.741,12.02,12.82,2578.76,0.25,0.00,1.00,1.00,25.15,0.61,12.20,52.55,68.89,0.00,0.00,-0.55,0.09,21.00,5300.00,-81.00
19894.00,2019-04-29 13:37:23.894,12.16,13.34,2607.05,0.28,0.00,1.00,1.00,25.55,0.62,12.23,52.55,68.89,0.00,0.00,-0.58,0.10,21.00,5300.00,-81.00
20050.00,2019-04-29 13:37:24.050,12.52,13.87,2700.63,0.28,0.00,1.00,1.00,25.74,0.64,12.21,52.55,68.84,0.00,0.00,-0.60,0.10,21.00,5300.00,-83.00
20206.00,2019-04-29 13:37:24.206,12.91,14.45,2733.98,0.28,0.00,1.00,1.00,26.22,0.65,12.21,52.55,68.84,0.00,0.00,-0.61,0.10,21.00,5300.00,-84.00
20360.00,2019-04-29 13:37:24.360,13.17,15.04,2799.62,0.25,0.00,1.00,1.00,26.48,0.67,12.20,52.52,68.88,0.00,0.00,-0.61,0.09,21.00,5300.00,-85.00
20460.00,2019-04-29 13:37:24.460,13.35,15.39,2816.97,0.28,0.00,1.00,1.00,26.71,0.68,12.25,52.52,68.88,0.00,0.00,-0.61,0.09,21.00,5300.00,-85.00
20560.00,2019-04-29 13:37:24.560,13.48,15.80,2897.36,0.25,0.00,1.00,1.00,26.84,0.70,12.23,52.52,68.88,0.00,0.00,-0.53,0.09,21.00,5300.00,-87.00
20660.00,2019-04-29 13:37:24.660,13.82,16.21,2919.35,0.25,0.00,1.00,1.00,27.15,0.71,12.18,52.54,68.94,0.00,0.00,-0.63,0.09,21.00,5300.00,-87.00
20807.00,2019-04-29 13:37:24.807,14.12,16.79,2961.28,0.26,0.00,1.00,1.00,27.37,0.73,12.23,52.54,68.94,0.00,0.00,-0.61,0.09,21.00,5300.00,-88.00
20977.00,2019-04-29 13:37:24.977,14.30,17.44,3057.56,0.28,0.00,1.00,1.00,27.67,0.75,12.22,52.53,68.93,0.00,0.00,-0.61,0.11,21.00,5300.00,-90.00
21144.00,2019-04-29 13:37:25.144,14.65,18.14,3090.39,0.27,0.00,1.00,1.00,28.04,0.77,12.08,52.52,68.96,0.00,0.00,-0.61,0.10,21.00,5300.00,-90.00
21300.00,2019-04-29 13:37:25.300,14.95,18.84,3162.14,0.27,0.00,1.00,1.00,28.22,0.79,12.20,52.52,68.96,0.00,0.00,-0.60,0.11,21.00,5300.00,-91.00
21459.00,2019-04-29 13:37:25.459,15.40,19.49,3263.44,0.25,0.00,1.00,1.00,28.47,0.81,12.23,52.60,69.00,0.00,0.00,-0.56,0.09,21.00,5300.00,-93.00
21615.00,2019-04-29 13:37:25.615,15.71,20.19,3274.84,0.27,0.00,1.00,1.00,28.80,0.83,12.23,52.60,69.00,0.00,0.00,-0.56,0.10,21.00,5300.00,-93.00
21775.00,2019-04-29 13:37:25.775,15.97,20.89,3373.44,0.27,0.00,1.00,1.00,28.94,0.86,12.15,52.53,69.03,0.00,0.00,-0.56,0.09,21.00,5300.00,-95.00
21875.00,2019-04-29 13:37:25.875,16.20,21.36,3393.19,0.27,0.00,1.00,1.00,29.25,0.87,12.21,52.53,69.03,0.00,0.00,-0.59,0.10,21.00,5300.00,-96.00
21975.00,2019-04-29 13:37:25.975,16.41,21.83,3447.78,0.26,0.00,1.00,1.00,29.39,0.88,12.20,52.53,69.03,0.00,0.00,-0.55,0.09,21.00,5300.00,-97.00
22116.00,2019-04-29 13:37:26.116,16.68,22.53,3466.20,0.25,0.00,1.00,1.00,29.67,0.90,12.22,52.61,69.07,0.00,0.00,-0.58,0.11,21.00,5300.00,-97.00
22216.00,2019-04-29 13:37:26.216,16.90,23.00,3564.85,0.27,0.00,1.00,1.00,29.80,0.92,12.20,52.61,69.07,0.00,0.00,-0.59,0.09,21.00,5300.00,-99.00
22365.00,2019-04-29 13:37:26.365,17.21,23.70,3582.20,0.28,0.00,1.00,1.00,29.90,0.94,12.19,52.61,69.07,0.00,0.00,-0.61,0.10,21.00,5300.00,-99.00
22523.00,2019-04-29 13:37:26.523,17.37,24.46,3658.87,0.28,0.00,1.00,1.00,30.07,0.97,12.23,52.60,69.08,0.00,0.00,-0.61,0.09,21.00,5300.00,-100.00
22691.00,2019-04-29 13:37:26.691,17.85,25.34,3742.40,0.28,0.00,1.00,1.00,30.37,0.99,12.22,52.61,69.13,0.00,0.00,-0.61,0.09,21.00,5300.00,-102.00
22791.00,2019-04-29 13:37:26.791,17.98,25.81,3728.68,0.28,0.00,1.00,1.00,30.48,1.01,12.23,52.61,69.13,0.00,0.00,-0.57,0.10,21.00,5300.00,-102.00
22891.00,2019-04-29 13:37:26.891,18.01,26.33,3446.99,0.28,0.00,1.00,1.00,30.65,1.02,12.22,52.61,69.13,0.00,0.00,-0.63,0.11,21.00,5300.00,-97.00
