 Speed (km/h), Distance (m), RPM, Lambda, Starter, Gear, Fuel correction, Fuel consumption (km/l), Fuel consumed (g), Battery voltage (V), Oil temperature (C), Water temperature (C), Exhaust temperature (C), Brake front (bar), Brake rear (bar), State, Injection duration (us),Ignition angle
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,60.34,43.53,124.69,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,60.28,43.59,124.31,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,60.23,43.55,124.07,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,60.21,43.64,123.8,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,60.11,43.45,123.48,0,-0.26,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,60.04,43.48,123.17,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.16,60.09,43.58,122.99,0,-0.27,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,60.02,43.51,122.69,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,59.95,43.52,122.51,0,-0.22,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,59.91,43.58,122.16,0,-0.29,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,59.85,43.52,121.91,0,-0.33,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,59.78,43.48,121.63,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,59.76,43.59,121.32,0,-0.32,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,59.65,43.53,121.06,0,-0.34,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.21,59.67,43.57,120.74,0,-0.32,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,59.59,43.59,120.41,0,-0.33,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.21,59.55,43.58,120.15,0,-0.33,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,59.53,43.63,119.84,0,-0.29,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.21,59.44,43.6,119.53,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,59.51,43.63,119.3,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.21,59.41,43.53,119,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,59.37,43.6,118.7,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.21,59.3,43.62,118.5,0,-0.31,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,59.25,43.63,118.11,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,59.18,43.65,117.88,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,59.11,43.53,117.52,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,59.09,43.58,117.21,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,59.06,43.55,117.04,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,59.05,43.6,116.68,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,58.95,43.53,116.36,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,58.84,43.58,116.2,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.21,58.84,43.53,115.84,0,-0.22,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,58.77,43.55,115.52,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,58.72,43.51,115.34,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.16,58.7,43.6,114.91,0,-0.26,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,58.66,43.52,114.63,0,-0.25,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,58.65,43.55,114.45,0,-0.22,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,58.61,43.52,114.2,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.16,58.53,43.48,113.83,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,58.55,43.52,113.6,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.16,58.38,43.5,113.22,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,58.31,43.45,112.88,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.15,58.34,43.4,112.66,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,58.29,43.4,112.29,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.15,58.24,43.45,112.03,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,58.23,43.4,111.69,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.15,58.12,43.41,111.37,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,57.98,43.41,111.03,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,57.98,43.37,110.7,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,57.98,43.42,110.51,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,57.98,43.38,110.27,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.16,57.84,43.33,109.98,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.16,57.84,43.32,109.68,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,57.84,43.33,109.48,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,57.78,43.35,109.18,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,57.73,43.4,108.85,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,57.64,43.3,108.62,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.16,57.59,43.37,108.38,0,-0.25,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.15,57.62,43.39,108.04,0,-0.25,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,57.59,43.39,107.9,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,57.49,43.3,107.59,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,57.43,43.4,107.28,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.21,57.47,43.39,107.07,0,-0.31,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,57.43,43.41,106.86,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,57.45,43.41,106.61,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,57.42,43.4,106.34,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,57.38,43.41,106.05,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,57.27,43.4,105.84,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,57.24,43.48,105.52,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.21,57.15,43.41,105.23,0,-0.22,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,57.16,43.42,105.05,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,57.13,43.42,104.86,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.21,57.05,43.42,104.67,0,-0.22,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,57.06,43.37,104.42,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,57.04,43.39,104.15,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.16,56.98,43.37,103.93,0,-0.25,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,56.94,43.35,103.59,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,56.91,43.23,103.36,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,56.85,43.23,103.17,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,56.8,43.3,102.94,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,56.78,43.2,102.77,0,-0.26,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,56.73,43.28,102.52,0,-0.25,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,56.71,43.27,102.35,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,56.59,43.16,102.08,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,56.62,43.26,101.73,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,56.55,43.21,101.52,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,56.63,43.21,101.26,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,56.51,43.21,101.07,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.16,56.53,43.3,100.91,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,56.45,43.3,100.75,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,56.44,43.28,100.54,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,56.48,43.26,100.45,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,56.5,43.23,100.2,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,56.41,43.26,99.98,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.16,56.4,43.3,99.78,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,56.4,43.35,99.63,0,-0.26,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,56.27,43.24,99.41,0,-0.32,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,56.2,43.32,99.23,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,56.28,43.32,99.12,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,56.21,43.28,98.88,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,56.21,43.28,98.73,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,56.13,43.3,98.55,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,56.13,43.22,98.34,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,56.07,43.27,98.24,0,-0.34,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.21,56.05,43.26,97.99,0,-0.33,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,55.99,43.26,97.77,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,55.95,43.3,97.65,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.21,55.91,43.21,97.39,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.21,55.8,43.2,97.2,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,55.82,43.17,96.87,0,-0.22,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,55.89,43.22,96.66,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,55.77,43.17,96.43,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,55.67,43.2,96.22,0,-0.22,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,55.6,43.19,95.97,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,55.59,43.16,95.69,0,-0.25,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,55.45,43.11,95.4,0,-0.27,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,55.52,43.16,95.23,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,55.5,43.12,94.96,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,55.35,43.14,94.79,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,55.38,43.16,94.59,0,-0.34,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,55.32,43.19,94.27,0,-0.31,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,55.27,43.2,94.09,0,-0.29,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,55.3,43.13,93.85,0,-0.28,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,55.15,43.09,93.59,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,55.17,43.12,93.3,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,55.05,43.09,93.02,0,-0.35,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,55.1,43.09,92.81,0,-0.26,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,55.04,43.05,92.59,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,54.99,43.01,92.45,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.21,54.88,43.05,92.15,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.15,54.9,43.02,91.94,0,-0.25,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,54.82,43.04,91.68,0,-0.25,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,54.77,43.14,91.36,0,-0.27,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,54.74,43.02,91.26,0,-0.22,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.21,54.75,43.01,90.94,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,54.7,43.02,90.67,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,54.68,43,90.44,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,54.72,43.11,90.28,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,54.62,43.06,90.06,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,54.59,43,89.84,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,54.54,43.02,89.66,0,-0.22,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,54.55,42.94,89.44,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,54.45,42.96,89.23,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,54.49,43,89.02,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,54.43,43.05,88.79,0,-0.32,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,54.38,43.02,88.52,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,54.36,42.95,88.41,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,54.38,42.94,88.2,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,54.27,42.87,88.08,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,54.28,42.95,87.8,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,54.3,42.98,87.66,0,-0.26,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.16,54.19,42.93,87.43,0,-0.25,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.15,54.21,43.01,87.2,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.16,54.1,42.94,86.87,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,54.03,42.91,86.69,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,54.13,42.91,86.54,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.15,54.03,42.91,86.38,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,54.01,42.95,86.14,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,54.01,42.91,86.02,0,-0.26,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.21,53.94,42.98,85.87,0,-0.25,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,54,42.96,85.63,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.16,53.98,42.96,85.38,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,53.93,42.95,85.21,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,53.91,42.91,85.05,0,-0.22,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,53.84,43,84.93,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,53.91,42.96,84.8,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,53.8,42.98,84.55,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,53.73,42.95,84.39,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,53.73,42.91,84.21,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,53.65,43.04,84.09,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,53.69,42.96,83.88,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,53.69,43,83.77,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,53.58,43,83.58,0,-0.26,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,53.6,43.02,83.47,0,-0.26,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,53.55,42.96,83.28,0,-0.3,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,53.53,42.88,83.23,0,-0.3,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,53.48,42.91,82.98,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,53.48,42.98,82.83,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.15,53.41,43,82.64,0,-0.25,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,53.34,42.95,82.57,0,-0.28,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,53.25,42.91,82.38,0,-0.27,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,53.3,42.8,82.2,0,-0.3,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,53.13,42.82,81.97,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,53.21,42.86,81.89,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,53.28,42.93,81.76,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,53.15,42.91,81.48,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,53.09,42.87,81.48,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,53.2,42.89,81.34,0,-0.28,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.21,53.06,42.87,81.22,0,-0.22,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,53.1,42.91,81.08,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,52.95,42.87,80.88,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,53.04,42.94,80.77,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,53.01,42.91,80.54,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.16,52.9,42.91,80.38,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,52.84,42.89,80.22,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,52.8,42.73,79.95,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,52.7,42.78,79.74,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,52.73,42.77,79.63,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,52.68,42.91,79.4,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,52.67,42.82,79.23,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,52.65,42.8,79.05,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,52.61,42.82,78.88,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,52.55,42.83,78.66,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,52.6,42.89,78.63,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,52.56,42.93,78.44,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,52.59,43.01,78.31,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,52.55,43,78.16,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,52.52,43.04,78.14,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,52.45,43.05,77.87,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,52.47,43.02,77.73,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,52.47,43.05,77.52,0,-0.34,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,52.35,43.01,77.41,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,52.38,43.05,77.24,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,52.31,43.05,77.14,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,52.38,43.12,76.98,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,52.38,43.02,76.79,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,52.27,43.09,76.68,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,52.24,43.02,76.52,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,52.2,43.09,76.39,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,52.25,43.06,76.26,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.16,52.16,43.06,76.23,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.16,52.23,43.11,76.05,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.2,52.27,42.98,75.94,0,-0.22,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,52.18,43.01,75.91,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.16,52.13,43.12,75.73,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.16,52.16,43.07,75.68,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,52.18,43.11,75.59,0,-0.3,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,52.11,43.12,75.42,0,-0.3,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,52.09,43.15,75.3,0,-0.28,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,52.07,43.12,75.24,0,-0.3,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.16,51.99,43.09,75.11,0,-0.25,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.14,52.04,43.11,75.09,0,-0.25,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.16,51.95,43.07,74.77,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,51.93,42.98,74.82,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.17,51.83,43.09,74.69,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.18,51.87,43.04,74.52,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.16,51.8,43.06,74.34,0,-0.24,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,51.85,43.07,74.2,0,-0.23,16,8953,0
0,732.99,0,1.47,0,1,1.28,0.46,3.5,12.19,51.82,43.02,74.15,0,-0.23,16,8953,0
