OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C), Air Temperature (C), Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
119037.00,2019-04-29 13:53:59.037,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.27,45.95,49.73,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
119137.00,2019-04-29 13:53:59.137,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.25,45.95,49.73,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
119237.00,2019-04-29 13:53:59.237,-0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.25,46.02,49.69,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
119337.00,2019-04-29 13:53:59.337,-0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.27,46.02,49.69,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
119437.00,2019-04-29 13:53:59.437,-0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.23,45.97,49.57,1372.05,0.00,-0.59,0.06,1.00,10.00,0.00
119537.00,2019-04-29 13:53:59.537,-0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.27,45.97,49.57,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
119637.00,2019-04-29 13:53:59.637,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.23,45.97,49.57,1372.05,0.00,-0.56,0.05,1.00,10.00,0.00
119737.00,2019-04-29 13:53:59.737,0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.26,45.91,49.64,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
119837.00,2019-04-29 13:53:59.837,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.26,45.91,49.64,1372.05,0.00,-0.52,0.06,1.00,10.00,0.00
119937.00,2019-04-29 13:53:59.937,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.23,45.91,49.64,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
120037.00,2019-04-29 13:54:00.037,-0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.27,45.86,49.72,1372.05,0.00,-0.53,0.06,1.00,10.00,0.00
120137.00,2019-04-29 13:54:00.137,-0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.23,45.86,49.72,1372.05,0.00,-0.60,0.06,1.00,10.00,0.00
120237.00,2019-04-29 13:54:00.237,-0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.27,45.88,49.59,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
120337.00,2019-04-29 13:54:00.337,-0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.24,45.88,49.59,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
120437.00,2019-04-29 13:54:00.437,0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.24,45.88,49.59,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
120537.00,2019-04-29 13:54:00.537,0.00,33.53,0.00,0.30,0.00,0.00,1.00,999.00,0.00,12.27,45.91,49.58,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
120637.00,2019-04-29 13:54:00.637,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.22,45.91,49.58,1372.05,0.00,-0.60,0.06,1.00,10.00,0.00
120737.00,2019-04-29 13:54:00.737,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.27,45.88,49.63,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
120837.00,2019-04-29 13:54:00.837,-0.00,33.53,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.23,45.88,49.63,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
120937.00,2019-04-29 13:54:00.937,-0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.26,45.88,49.63,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
121037.00,2019-04-29 13:54:01.037,-0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.26,45.88,49.64,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
121137.00,2019-04-29 13:54:01.137,-0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.22,45.88,49.64,1372.05,0.00,-0.59,0.06,1.00,10.00,0.00
121237.00,2019-04-29 13:54:01.237,0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.28,45.88,49.64,1372.05,0.00,-0.53,0.06,1.00,10.00,0.00
121337.00,2019-04-29 13:54:01.337,0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.23,45.90,49.63,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
121437.00,2019-04-29 13:54:01.437,0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.27,45.90,49.63,1372.05,0.00,-0.57,0.05,1.00,10.00,0.00
121537.00,2019-04-29 13:54:01.537,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.24,45.91,49.62,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
121637.00,2019-04-29 13:54:01.637,-0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.24,45.91,49.62,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
121737.00,2019-04-29 13:54:01.737,-0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.27,45.91,49.62,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
121837.00,2019-04-29 13:54:01.837,-0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.22,45.95,49.66,1372.05,0.00,-0.59,0.06,1.00,10.00,0.00
121937.00,2019-04-29 13:54:01.937,-0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.28,45.95,49.66,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
122037.00,2019-04-29 13:54:02.037,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.24,45.86,49.64,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
122137.00,2019-04-29 13:54:02.137,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.25,45.86,49.64,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
122237.00,2019-04-29 13:54:02.237,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.26,45.86,49.64,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
122337.00,2019-04-29 13:54:02.337,0.00,33.53,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.22,45.80,49.59,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
122437.00,2019-04-29 13:54:02.437,-0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.28,45.80,49.59,1372.05,0.00,-0.52,0.06,1.00,10.00,0.00
122537.00,2019-04-29 13:54:02.537,-0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.23,45.80,49.59,1372.05,0.00,-0.60,0.06,1.00,10.00,0.00
122637.00,2019-04-29 13:54:02.637,-0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.27,45.88,49.65,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
122737.00,2019-04-29 13:54:02.737,-0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.24,45.88,49.65,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
122837.00,2019-04-29 13:54:02.837,0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.24,45.88,49.54,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
122937.00,2019-04-29 13:54:02.937,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.27,45.88,49.54,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
123037.00,2019-04-29 13:54:03.037,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.22,45.88,49.54,1372.05,0.00,-0.59,0.06,1.00,10.00,0.00
123137.00,2019-04-29 13:54:03.137,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.27,45.91,49.54,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
123237.00,2019-04-29 13:54:03.237,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.24,45.91,49.54,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
123337.00,2019-04-29 13:54:03.337,-0.00,33.53,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.26,45.95,49.66,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
123437.00,2019-04-29 13:54:03.437,-0.00,33.53,0.00,0.30,0.00,0.00,1.00,999.00,0.00,12.26,45.95,49.66,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
123537.00,2019-04-29 13:54:03.537,-0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.23,45.95,49.66,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
123637.00,2019-04-29 13:54:03.637,-0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.28,45.93,49.69,1372.05,0.00,-0.53,0.06,1.00,10.00,0.00
123737.00,2019-04-29 13:54:03.737,0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.23,45.93,49.69,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
123837.00,2019-04-29 13:54:03.837,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.26,45.93,49.69,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
123937.00,2019-04-29 13:54:03.937,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.24,45.86,49.67,1372.05,0.00,-0.54,0.07,1.00,10.00,0.00
124037.00,2019-04-29 13:54:04.037,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.24,45.86,49.67,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
124137.00,2019-04-29 13:54:04.137,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.27,45.97,49.66,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
124237.00,2019-04-29 13:54:04.237,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.22,45.97,49.66,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
124337.00,2019-04-29 13:54:04.337,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.28,45.97,49.66,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
124437.00,2019-04-29 13:54:04.437,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.23,45.91,49.66,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
124537.00,2019-04-29 13:54:04.537,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.26,45.91,49.66,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
124637.00,2019-04-29 13:54:04.637,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.26,45.95,49.69,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
124737.00,2019-04-29 13:54:04.737,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.23,45.95,49.69,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
124837.00,2019-04-29 13:54:04.837,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.28,45.95,49.69,1372.05,0.00,-0.53,0.06,1.00,10.00,0.00
124937.00,2019-04-29 13:54:04.937,0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.23,45.88,49.67,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
125037.00,2019-04-29 13:54:05.037,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.27,45.88,49.67,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
125137.00,2019-04-29 13:54:05.137,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.25,45.88,49.67,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
125237.00,2019-04-29 13:54:05.237,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.25,45.97,49.69,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
125337.00,2019-04-29 13:54:05.337,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.27,45.97,49.69,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
125437.00,2019-04-29 13:54:05.437,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.22,45.95,49.66,1372.05,0.00,-0.60,0.06,1.00,10.00,0.00
125537.00,2019-04-29 13:54:05.537,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.27,45.95,49.66,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
125637.00,2019-04-29 13:54:05.637,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.24,45.95,49.66,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
125737.00,2019-04-29 13:54:05.737,0.00,33.53,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.26,45.93,49.69,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
125837.00,2019-04-29 13:54:05.837,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.26,45.93,49.69,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
125937.00,2019-04-29 13:54:05.937,0.00,33.53,0.00,0.28,0.00,0.00,1.00,999.00,0.00,12.22,45.97,49.71,1372.05,0.00,-0.60,0.06,1.00,10.00,0.00
126037.00,2019-04-29 13:54:06.037,0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.27,45.97,49.71,1372.05,0.00,-0.52,0.06,1.00,10.00,0.00
126137.00,2019-04-29 13:54:06.137,0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.23,45.97,49.71,1372.05,0.00,-0.59,0.06,1.00,10.00,0.00
126237.00,2019-04-29 13:54:06.237,0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.27,45.95,49.66,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
126337.00,2019-04-29 13:54:06.337,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.24,45.95,49.66,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
126437.00,2019-04-29 13:54:06.437,0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.25,45.95,49.66,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
126537.00,2019-04-29 13:54:06.537,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.27,46.02,49.65,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
126637.00,2019-04-29 13:54:06.637,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.22,46.02,49.65,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
126737.00,2019-04-29 13:54:06.737,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.27,45.93,49.66,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
126837.00,2019-04-29 13:54:06.837,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.24,45.93,49.66,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
126937.00,2019-04-29 13:54:06.937,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.26,45.93,49.66,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
127037.00,2019-04-29 13:54:07.037,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.26,45.90,49.69,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
127137.00,2019-04-29 13:54:07.137,0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.23,45.90,49.69,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
127237.00,2019-04-29 13:54:07.237,0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.28,45.95,49.64,1372.05,0.00,-0.53,0.06,1.00,10.00,0.00
127337.00,2019-04-29 13:54:07.337,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.23,45.95,49.64,1372.05,0.00,-0.59,0.06,1.00,10.00,0.00
127437.00,2019-04-29 13:54:07.437,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.26,45.95,49.64,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
127537.00,2019-04-29 13:54:07.537,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.25,46.02,49.73,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
127637.00,2019-04-29 13:54:07.637,0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.24,46.02,49.73,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
127737.00,2019-04-29 13:54:07.737,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.27,46.02,49.73,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
127837.00,2019-04-29 13:54:07.837,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.22,45.95,49.74,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
127937.00,2019-04-29 13:54:07.937,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.26,45.95,49.74,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
128037.00,2019-04-29 13:54:08.037,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.27,45.90,49.67,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
128137.00,2019-04-29 13:54:08.137,0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.28,45.90,49.67,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
128237.00,2019-04-29 13:54:08.237,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.23,45.90,49.67,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
128337.00,2019-04-29 13:54:08.337,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.26,45.95,49.67,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
128437.00,2019-04-29 13:54:08.437,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.24,45.95,49.67,1372.05,0.00,-0.52,0.06,1.00,10.00,0.00
128537.00,2019-04-29 13:54:08.537,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.24,46.02,49.74,1372.05,0.00,-0.61,0.06,1.00,10.00,0.00
128637.00,2019-04-29 13:54:08.637,0.00,33.53,0.00,0.30,0.00,0.00,1.00,999.00,0.00,12.23,46.02,49.74,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
128737.00,2019-04-29 13:54:08.737,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.23,46.02,49.74,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
128837.00,2019-04-29 13:54:08.837,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.27,45.97,49.69,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
128937.00,2019-04-29 13:54:08.937,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.23,45.97,49.69,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
129037.00,2019-04-29 13:54:09.037,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.25,45.97,49.69,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
129137.00,2019-04-29 13:54:09.137,0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.26,45.92,49.64,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
129237.00,2019-04-29 13:54:09.237,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.23,45.92,49.64,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
129337.00,2019-04-29 13:54:09.337,0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.28,45.92,49.72,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
129437.00,2019-04-29 13:54:09.437,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.23,45.92,49.72,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
129537.00,2019-04-29 13:54:09.537,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.26,45.92,49.72,1372.05,0.00,-0.59,0.06,1.00,10.00,0.00
129637.00,2019-04-29 13:54:09.637,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.24,45.92,49.72,1372.05,0.00,-0.53,0.06,1.00,10.00,0.00
129737.00,2019-04-29 13:54:09.737,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.25,45.92,49.72,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
129837.00,2019-04-29 13:54:09.837,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.27,45.97,49.67,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
129937.00,2019-04-29 13:54:09.937,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.22,45.97,49.67,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
130037.00,2019-04-29 13:54:10.037,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.24,45.97,49.67,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
130137.00,2019-04-29 13:54:10.137,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.27,45.93,49.64,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
130237.00,2019-04-29 13:54:10.237,0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.23,45.93,49.64,1372.05,0.00,-0.60,0.06,1.00,10.00,0.00
130337.00,2019-04-29 13:54:10.337,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.28,45.93,49.64,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
130437.00,2019-04-29 13:54:10.437,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.24,45.85,49.71,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
130537.00,2019-04-29 13:54:10.537,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.25,45.85,49.71,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
130637.00,2019-04-29 13:54:10.637,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.26,45.98,49.72,1372.05,0.00,-0.53,0.06,1.00,10.00,0.00
130737.00,2019-04-29 13:54:10.737,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.22,45.98,49.72,1372.05,0.00,-0.59,0.06,1.00,10.00,0.00
130837.00,2019-04-29 13:54:10.837,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.28,45.98,49.72,1372.05,0.00,-0.52,0.06,1.00,10.00,0.00
130937.00,2019-04-29 13:54:10.937,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.22,45.92,49.62,1372.05,0.00,-0.59,0.06,1.00,10.00,0.00
131037.00,2019-04-29 13:54:11.037,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.26,45.92,49.62,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
131137.00,2019-04-29 13:54:11.137,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.25,45.92,49.71,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
131237.00,2019-04-29 13:54:11.237,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.24,45.92,49.71,1372.05,0.00,-0.56,0.07,1.00,10.00,0.00
131337.00,2019-04-29 13:54:11.337,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.27,45.92,49.71,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
131437.00,2019-04-29 13:54:11.437,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.22,45.88,49.72,1372.05,0.00,-0.60,0.06,1.00,10.00,0.00
131537.00,2019-04-29 13:54:11.537,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.27,45.88,49.72,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
131637.00,2019-04-29 13:54:11.637,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.23,45.88,49.72,1372.05,0.00,-0.56,0.05,1.00,10.00,0.00
131737.00,2019-04-29 13:54:11.737,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.25,45.88,49.66,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
131837.00,2019-04-29 13:54:11.837,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.26,45.88,49.66,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
131937.00,2019-04-29 13:54:11.937,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.22,45.88,49.66,1372.05,0.00,-0.58,0.06,1.00,10.00,0.00
132037.00,2019-04-29 13:54:12.037,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.28,45.88,49.66,1372.05,0.00,-0.50,0.06,1.00,10.00,0.00
132137.00,2019-04-29 13:54:12.137,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.23,45.88,49.66,1372.05,0.00,-0.62,0.06,1.00,10.00,0.00
132237.00,2019-04-29 13:54:12.237,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.26,45.92,49.62,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
132337.00,2019-04-29 13:54:12.337,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.24,45.92,49.62,1372.05,0.00,-0.53,0.06,1.00,10.00,0.00
132437.00,2019-04-29 13:54:12.437,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.24,45.80,49.62,1372.05,0.00,-0.57,0.06,1.00,10.00,0.00
132537.00,2019-04-29 13:54:12.537,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.27,45.80,49.62,1372.05,0.00,-0.54,0.06,1.00,10.00,0.00
132637.00,2019-04-29 13:54:12.637,0.00,33.53,0.00,0.26,0.00,0.00,1.00,999.00,0.00,12.22,45.80,49.62,1372.05,0.00,-0.59,0.06,1.00,10.00,0.00
132737.00,2019-04-29 13:54:12.737,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.27,45.80,49.58,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
132837.00,2019-04-29 13:54:12.837,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.23,45.80,49.58,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
132937.00,2019-04-29 13:54:12.937,0.00,33.53,0.00,0.27,0.00,0.00,1.00,999.00,0.00,12.25,45.80,49.58,1372.05,0.00,-0.55,0.06,1.00,10.00,0.00
133037.00,2019-04-29 13:54:13.037,0.00,33.53,0.00,0.29,0.00,0.00,1.00,999.00,0.00,12.26,45.72,49.62,1372.05,0.00,-0.56,0.06,1.00,10.00,0.00
